,inducted
3605,N
4457,N
7656,N
2119,N
8989,N
522,N
241,N
3353,N
7073,N
6776,N
9060,N
6708,N
6993,N
7400,N
6399,N
5680,N
4578,N
7251,N
4951,N
1467,N
2076,N
4350,Y
2788,N
8229,N
7007,N
6817,N
8536,N
3833,N
1152,N
7416,N
1590,N
7473,N
6545,N
4879,N
4386,N
259,N
2365,N
3340,N
6093,N
866,N
3725,N
6833,N
2238,N
6727,N
5138,N
1102,N
213,N
7983,N
3359,N
2401,N
6361,N
4583,N
7352,Y
6723,N
3721,N
6634,N
3142,N
139,N
7654,N
686,N
5774,N
4009,N
4813,N
625,N
4014,N
7858,N
3629,N
6707,N
1641,Y
5998,N
6482,N
6439,N
497,N
6846,N
8500,N
4764,N
5535,N
4035,N
7255,N
147,N
2042,N
6089,N
8448,N
8385,N
2475,N
499,N
3186,N
1973,N
8185,N
7289,N
4890,N
8258,N
8658,N
4728,N
4051,Y
1409,N
7395,N
8732,N
134,N
3017,N
7570,N
9076,N
3850,N
280,N
5346,N
2085,N
7721,N
5882,N
2441,N
6984,N
1208,N
7955,N
5679,N
7973,N
3191,N
2884,N
5641,N
9134,N
2232,N
1071,N
3718,N
5664,N
5431,N
4372,N
4292,N
5043,N
443,N
5540,N
4792,N
6630,N
2321,N
9150,N
7074,N
6895,N
4201,Y
5212,N
623,N
4371,N
1456,N
1975,N
6910,N
1292,N
3849,N
3928,N
2600,N
1504,N
7685,N
9027,Y
4873,N
4659,N
5703,N
8806,N
8121,N
9205,N
157,N
7506,N
5010,N
4805,N
5779,N
6230,N
4455,N
98,N
6457,N
738,N
8598,N
8316,Y
8195,N
5408,N
6148,N
4647,N
2712,N
2592,N
5449,N
3904,N
6891,N
2693,N
2167,N
3983,N
2211,N
8422,N
7891,N
683,N
5366,N
2470,N
3029,N
9079,N
1596,N
2579,N
3352,N
3891,N
3040,N
4908,N
5691,N
5484,N
2651,N
4257,N
7219,N
4554,N
6245,N
4685,N
626,N
1028,N
1914,N
3395,N
7034,N
2886,N
1528,N
4408,N
6566,N
2328,N
3544,N
1018,N
8698,N
5849,N
9007,N
6043,N
8665,Y
7818,N
8840,N
8235,N
352,N
4169,N
8830,N
3394,N
5167,N
5874,N
1627,N
5199,N
7295,N
8478,N
2266,N
3732,N
7559,N
3982,N
837,N
2612,N
4671,N
3711,N
523,N
777,N
2806,N
7999,N
4860,N
6373,N
3281,N
717,N
1124,N
7175,N
8873,N
9170,N
6885,N
6255,N
471,N
8841,N
9198,N
418,N
5011,N
9155,N
5729,N
5288,N
495,N
7890,N
2146,N
1273,N
3736,N
4133,N
2055,N
3151,Y
3255,N
7077,N
4226,N
2733,N
1911,N
7082,N
1675,Y
6667,N
756,N
6878,N
8505,N
2871,N
2345,N
3308,N
6228,N
5528,N
2852,N
3382,N
1339,N
2158,Y
7723,Y
8444,N
1015,N
183,N
7024,Y
7603,N
5390,N
916,N
3609,N
4670,N
6301,N
7025,N
684,N
4264,N
6441,N
3892,N
6358,N
1239,N
3019,N
3686,N
1553,N
7703,N
7002,N
8829,N
1386,N
437,N
1893,N
6299,N
2201,N
7779,N
8047,N
5252,N
4485,N
7425,N
277,N
7146,N
2209,N
4971,N
8108,N
9004,N
6851,N
1826,N
6173,N
9189,N
830,N
1844,N
9029,N
4750,N
7887,Y
786,N
8603,N
7224,N
180,N
547,N
2461,N
7745,N
7470,N
953,N
4709,N
5622,N
997,N
297,N
5228,N
8480,N
820,N
1588,N
4028,N
3277,N
2460,N
6835,N
8760,N
5841,N
7749,N
6972,N
1357,N
7948,N
9149,N
2851,N
5851,N
8364,N
3911,N
1697,N
4148,N
51,N
955,N
4922,N
5843,N
4252,N
3588,N
7697,N
2744,N
4925,N
5585,N
5181,N
4456,Y
8133,N
2859,N
1849,N
74,N
5716,N
3248,N
7267,N
491,N
2525,N
5966,N
2197,N
4734,N
2906,N
1976,N
6818,N
8015,N
1522,N
3126,N
340,N
2576,N
2122,N
3746,N
875,N
1105,N
4340,N
9148,N
3148,N
7204,Y
7119,N
1747,N
8139,N
3601,N
1435,N
6405,N
8493,N
7562,N
1518,N
3989,N
6556,N
5015,N
2281,N
6117,N
4036,N
3631,N
4768,N
2371,N
5271,N
3145,N
8973,N
7345,N
8848,N
2289,N
4415,N
4498,N
3628,N
1756,N
477,N
4050,N
6166,N
8518,N
4259,N
1256,N
8103,N
2755,N
8355,N
6712,N
8938,N
2102,N
6696,N
6842,N
4459,N
8152,N
3261,N
2165,N
1560,N
1110,N
6202,N
2343,N
5230,N
2218,N
5964,N
5698,N
8502,N
8719,N
4265,N
3412,N
2012,N
2301,N
7396,N
6027,N
9101,N
5451,N
5699,N
315,N
6623,N
5017,N
2865,N
1335,N
5990,N
705,N
8492,N
4275,N
825,N
5859,N
792,N
4539,N
6607,N
8865,N
205,N
8763,N
8705,N
8555,N
5454,N
1142,N
5078,N
6871,N
1148,N
2114,N
3091,N
4535,N
1200,N
8199,N
4645,N
4745,N
7374,N
7539,N
5958,N
4109,N
3471,N
6194,N
1425,N
6119,N
1912,N
5436,N
8851,N
8521,N
618,N
6932,N
1056,N
506,N
1924,N
8030,N
7542,Y
4992,N
8630,N
7366,N
7905,N
4682,N
3457,N
254,N
7165,N
7547,N
5418,N
932,N
7669,N
1724,N
9098,N
2762,N
4107,Y
2723,N
6395,N
3362,N
659,N
5838,N
4105,N
5345,N
4868,N
8146,N
1080,N
8131,N
5687,N
3682,N
2727,N
6743,N
6353,N
3626,N
6442,N
1699,N
6041,N
1710,N
6746,N
8891,N
8128,N
7479,N
6766,N
7139,N
7720,N
3028,N
1907,N
5514,N
8371,N
2145,N
7445,N
8454,N
6808,N
6588,N
1983,N
952,Y
6933,N
2298,N
2841,N
1164,N
3385,N
1034,N
7632,N
3533,N
1445,N
1020,N
8193,N
656,N
4717,N
6807,N
7717,N
8370,N
3814,N
5034,N
1819,N
1667,N
2263,N
7028,N
3961,N
8558,N
2708,N
6253,N
7144,N
1126,N
1131,N
2394,N
4708,N
3161,N
2725,N
81,N
4640,N
7492,N
7561,N
5710,N
3600,N
6548,N
4048,N
2297,N
5160,N
509,N
6385,N
3243,N
5137,N
2410,N
104,N
6966,N
8456,N
23,N
5287,N
7689,N
4174,N
8112,N
6861,Y
6528,N
5856,N
4108,N
2902,N
4470,N
1163,N
6180,N
8461,N
7875,N
6616,N
8486,N
4573,N
6517,N
2071,N
5376,N
3984,N
5463,N
7804,N
4495,N
2638,N
253,N
2648,N
6608,N
5676,N
7530,N
5048,N
6413,N
2772,N
3132,N
7019,N
6806,N
1231,N
5275,N
1070,N
1068,N
7864,N
4830,N
1053,N
6843,N
8400,N
6937,N
8959,N
6732,N
4389,N
7180,N
4740,N
2247,N
43,N
1237,N
7162,N
2997,N
8435,N
6920,N
7118,N
3529,N
2533,N
4391,N
4139,N
3273,N
9133,N
370,N
218,Y
5786,N
7455,N
2944,N
6958,N
156,N
8924,N
9192,N
195,N
5402,N
5931,N
94,N
6614,N
2769,N
8091,N
8366,N
7093,N
1685,N
1077,N
7460,N
5827,N
1114,N
3348,N
5103,N
3266,N
3776,N
706,N
7598,N
7222,N
7860,N
5354,N
1531,N
2125,N
1837,Y
219,Y
6779,N
3226,N
8358,N
3192,N
7664,N
95,N
266,N
1134,N
1687,N
8594,N
6523,N
362,N
1511,N
153,N
4599,N
7532,N
4055,N
8060,N
2329,N
6830,N
1681,N
2094,N
3734,N
6864,N
4952,N
7069,N
7739,N
8398,N
7433,N
2261,N
8465,N
1461,N
6669,N
1871,N
5145,N
4274,N
4085,N
1075,N
4046,N
8638,N
1183,N
9073,N
4373,N
7456,N
7490,N
6160,N
2212,N
1343,N
2635,N
1138,N
9204,N
2319,N
4327,N
1594,N
452,N
2834,N
3246,N
7212,N
6595,N
5855,N
5615,N
3683,N
8180,N
1683,N
5130,N
3450,N
7178,N
6568,N
7764,N
442,N
2117,N
4631,N
341,N
4593,N
7221,N
1583,N
4637,N
511,N
5158,N
5830,N
1227,Y
8447,N
9139,N
3311,N
3287,N
4537,N
7318,Y
4319,N
6109,N
1312,N
2743,Y
7262,N
7360,N
1199,N
5081,N
928,N
6021,N
6446,N
747,N
8911,N
6464,N
110,N
4819,N
7706,N
3065,N
2915,N
4003,N
7783,N
8798,N
3494,N
2304,N
5938,N
1108,N
6167,N
8926,N
4349,N
2293,N
2617,N
6756,N
3998,N
4944,N
3843,N
5764,N
7342,N
5361,N
4927,N
4618,N
3656,N
6816,N
8775,N
6300,N
1739,N
1097,N
6264,N
2619,N
5033,N
4211,N
4286,N
7681,N
6150,N
7351,N
4070,N
302,N
8601,N
2481,N
1926,N
5067,N
1283,N
111,N
274,N
5013,N
7751,N
7487,N
248,N
1502,N
1329,N
5603,N
7439,N
1499,N
3349,N
6266,N
3221,N
2457,N
8317,N
931,N
7350,N
8593,N
946,N
1293,N
8477,N
6303,N
5060,N
3077,N
6128,N
7402,N
5268,N
533,N
3802,N
8298,N
4999,N
5336,Y
8471,N
8055,N
4212,N
7856,N
3467,N
3823,N
3364,N
3548,N
1559,N
7606,N
4258,N
5917,N
2391,N
720,N
1540,N
3237,N
2655,N
1611,N
4783,N
6912,N
5627,N
8759,N
1101,N
5263,N
3315,N
5608,N
6414,N
7937,N
6767,N
950,N
6994,N
1376,N
9167,Y
3976,N
9081,N
993,N
2175,N
1962,N
5377,N
7907,N
557,N
4044,N
2413,N
8417,N
1586,N
3657,N
6970,N
3058,N
2683,N
1119,N
3451,N
1033,N
8587,N
6473,N
8762,N
3954,N
4483,N
6918,N
4843,N
1168,N
3003,N
3369,N
5773,N
4492,N
922,N
2895,N
4402,N
1688,N
6302,N
3247,N
261,N
1011,N
5395,N
645,N
4255,N
380,N
8542,N
2923,N
7593,N
4507,N
6484,N
881,N
6754,N
8724,N
3968,N
2697,N
8027,N
8626,N
7638,N
8625,N
2260,N
5482,N
5642,N
447,N
8428,N
5317,N
2203,Y
7643,N
2013,N
2570,N
6046,N
312,Y
2280,N
5221,N
6487,N
2314,N
550,N
2482,N
873,N
7840,N
1881,N
3925,N
7514,N
7624,N
1304,N
5051,N
1668,N
8322,N
5524,N
4810,N
5545,N
5674,N
8278,N
7942,N
4756,N
4906,N
2880,N
1454,N
4324,N
2711,N
5422,N
3032,N
209,N
4585,N
4542,N
5617,N
5077,N
3784,N
7427,N
5799,N
1740,N
8769,N
2500,N
4413,Y
6856,N
3230,N
4290,N
5326,N
9042,N
2899,N
2432,N
1702,N
8345,N
6504,N
1429,N
6979,N
5997,N
2196,N
2524,N
865,N
4658,N
8288,N
6757,N
5918,N
5387,N
4591,N
5978,N
1824,N
6018,N
9127,N
714,N
6711,N
3707,N
5713,N
5569,N
8948,N
3513,N
3124,N
2745,N
615,N
6283,N
8496,N
4156,N
275,N
5559,N
1742,N
305,N
5518,N
5510,N
8000,N
4815,N
9172,N
3883,N
7503,N
7378,N
6728,N
6185,N
664,N
2610,N
6880,N
3708,N
1446,N
2978,N
278,N
5829,N
4977,N
8495,N
8036,N
1192,N
6738,N
7866,N
1582,N
4749,N
1095,N
5045,N
4493,N
176,N
4140,N
262,N
4933,N
5023,N
6226,N
8930,N
1338,N
7071,Y
3363,N
4306,N
2657,N
3767,N
7453,N
5906,N
8811,N
1366,N
3282,N
2120,N
6849,N
5243,N
6238,N
5648,N
8662,N
4184,N
575,N
4773,N
772,N
6887,N
8567,N
7728,N
3245,N
3411,N
4917,N
6096,N
7903,N
7803,N
6609,N
476,N
1219,N
3361,N
2950,N
4200,N
252,N
8523,N
749,N
7936,N
978,N
168,N
214,N
8546,N
5404,N
7280,N
1927,N
3964,N
3,N
2248,N
1763,N
1147,N
5909,N
9110,N
273,N
3429,N
1584,N
1549,N
8439,N
1130,N
1004,N
1904,N
2419,N
7174,N
5509,N
3059,N
2740,Y
7700,N
6184,N
8611,N
6432,N
2180,N
3388,N
6216,N
5169,N
6012,N
8958,N
6408,N
8711,N
7512,N
2869,N
130,Y
5806,N
2353,N
576,N
503,N
4077,N
6645,N
1196,N
8200,N
5470,N
3275,N
2508,N
279,N
3307,Y
1206,N
3589,N
4809,N
1410,N
1397,N
8361,N
4451,N
3163,N
6156,N
7888,N
945,N
4716,N
8274,Y
4163,N
4558,N
4196,N
5122,N
2630,N
8967,N
285,N
3864,Y
6152,N
8824,N
2015,N
3108,N
4520,N
2699,N
8621,N
8782,N
4883,N
4997,N
8362,Y
1469,N
6435,N
4806,N
4724,N
3462,N
3001,N
7124,N
4348,N
8127,N
3703,N
1122,N
5437,N
8928,N
216,N
4113,N
8326,N
4064,N
3988,N
7883,N
8684,N
6304,N
8581,N
4556,N
5933,Y
917,N
1289,N
2858,N
3851,N
6798,N
5399,N
8122,N
8741,N
8903,N
3742,N
2583,N
7115,N
5424,N
5261,N
4209,N
8881,N
6964,N
6519,N
7038,N
4030,N
7522,N
8602,N
8481,N
4015,N
7160,N
3579,N
5732,N
377,N
2488,N
373,N
7081,N
4132,N
1613,N
8117,N
8919,N
6287,N
4739,N
3165,Y
849,N
728,N
5236,N
5351,N
8305,N
8256,N
8742,N
7185,N
6811,N
1390,N
9090,N
663,N
2498,N
5162,N
300,N
6081,N
5029,N
1457,N
4142,N
3398,N
3710,N
7065,N
773,N
5240,N
8892,N
3623,N
5879,N
7480,N
4442,N
574,Y
1027,N
5198,N
2614,N
1974,N
4634,N
2820,N
2334,N
4553,N
57,N
3555,N
790,N
6,N
3827,N
3813,N
1786,N
5159,N
4422,Y
8082,N
6512,N
8141,N
4468,N
4712,Y
3835,N
4811,N
3189,N
4396,N
6688,N
2468,N
2672,N
6741,N
4674,N
894,N
5004,N
7812,N
842,N
4915,N
3811,N
31,N
536,N
905,N
8866,N
2141,N
5329,N
7385,N
4853,N
4321,N
2060,N
1360,N
8654,N
193,N
2750,N
2823,N
4342,N
4238,N
7985,N
9047,N
6900,N
5206,N
1898,N
5972,N
5783,N
7961,N
8287,N
5016,N
1996,N
