,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
3979,huntene01,0,65,209,35,53,10,6,2,24.0,9.0,25,43.0,Newt,Hunter,180.0,72.0,R,R,1B,N,0.25358851674641103,0.33333333333333304,0.38755980861244
6276,ortmeda01,3,124,255,25,65,14,4,6,24.0,5.0,17,68.0,Daniel,Ortmeier,220.0,76.0,B,L,OF,N,0.254901960784314,0.301470588235294,0.411764705882353
1752,cotehe01,1,20,64,17,19,2,2,0,8.0,4.0,8,9.0,Henry,Cote,165.0,69.0,,R,C,N,0.296875,0.375,0.390625
260,asprobo01,15,1324,4369,386,1103,135,26,60,457.0,19.0,333,459.0,Bob,Aspromonte,170.0,74.0,R,R,3B,N,0.252460517280842,0.30540195661420694,0.336461432822156
3923,hubbagl01,11,1354,4441,545,1084,214,22,70,448.0,35.0,539,640.0,Glenn,Hubbard,150.0,69.0,R,R,2B,N,0.244089169106057,0.325903614457831,0.349470839900923
1580,coffiiv01,0,23,60,6,13,4,1,0,6.0,1.0,5,11.0,Ivanon,Coffie,190.0,73.0,L,R,3B,N,0.21666666666666698,0.27692307692307694,0.316666666666667
7952,stanscr01,2,24,24,5,8,1,0,0,3.0,0.0,2,6.0,Craig,Stansberry,185.0,72.0,R,R,2B,N,0.33333333333333304,0.384615384615385,0.375
8273,terry01,0,6,22,0,4,0,1,0,2.0,0.0,0,1.0,Walter,Terry,,,,,1B,N,0.18181818181818202,0.18181818181818202,0.272727272727273
9191,zimmedo01,11,1095,3283,353,773,130,22,91,352.0,45.0,246,678.0,Don,Zimmer,165.0,69.0,R,R,3B,N,0.235455376180323,0.288750354207991,0.371611331099604
2091,demerjo01,5,93,132,21,23,3,0,3,7.0,1.0,8,33.0,John,DeMerit,195.0,73.0,R,R,OF,N,0.174242424242424,0.221428571428571,0.265151515151515
2933,gatesjo01,1,24,40,11,7,0,1,0,2.0,2.0,6,9.0,Joe,Gates,175.0,67.0,L,R,2B,N,0.175,0.282608695652174,0.225
4800,levyed01,4,54,195,17,42,11,2,4,32.0,2.0,10,24.0,Ed,Levy,190.0,77.0,R,R,1B,N,0.21538461538461498,0.253658536585366,0.353846153846154
287,averiea01,12,1668,6353,1224,2019,401,128,238,1164.0,70.0,774,518.0,Earl,Averill,172.0,69.0,L,R,OF,Player,0.317802612938769,0.39188999579065503,0.533606170313238
6502,perryhe01,10,529,1696,241,461,102,6,55,246.0,12.0,128,291.0,Herbert,Perry,210.0,74.0,R,R,1B,N,0.271816037735849,0.32291666666666696,0.43632075471698106
1416,channle01,4,7,20,3,7,1,0,0,3.0,2.0,2,3.0,Les,Channell,180.0,72.0,L,L,OF,N,0.35,0.409090909090909,0.4
3992,huskebu01,7,642,2078,259,555,98,4,86,336.0,21.0,164,384.0,Butch,Huskey,244.0,75.0,R,R,OF,N,0.267083734359962,0.32069580731489694,0.44225216554379204
6600,piscost01,3,474,1702,233,456,107,8,65,251.0,14.0,165,390.0,Stephen,Piscotty,210.0,75.0,R,R,OF,N,0.267920094007051,0.332619175147295,0.4547591069330201
567,beltrad01,20,2933,11068,1524,3166,636,38,477,1707.0,121.0,848,1732.0,Adrian,Beltre,220.0,71.0,R,R,3B,N,0.286049873509216,0.336858006042296,0.479671123960969
7741,smithbo04,8,476,962,101,234,35,5,13,96.0,5.0,55,154.0,Bobby,Smith,180.0,71.0,R,R,OF,N,0.24324324324324303,0.284169124877089,0.33056133056133097
1406,chalkda01,8,903,2910,292,733,107,9,15,243.0,36.0,295,327.0,Dave,Chalk,175.0,70.0,R,R,SS,N,0.25189003436426105,0.320748829953198,0.310309278350515
3200,graneja01,14,1402,4705,706,1178,219,79,18,420.0,148.0,712,,Jack,Graney,180.0,69.0,L,L,OF,N,0.250371944739639,0.34890160605501197,0.341976620616366
3841,holtji01,8,707,1616,174,428,64,10,19,177.0,8.0,93,166.0,Jim,Holt,180.0,72.0,L,R,1B,N,0.26485148514851503,0.304856641310708,0.35210396039604
4704,lawtoma01,0,10,14,1,3,0,0,0,0.0,1.0,0,3.0,Marcus,Lawton,160.0,73.0,B,R,OF,N,0.214285714285714,0.214285714285714,0.214285714285714
2089,demarbi01,3,80,211,29,50,5,1,0,14.0,0.0,28,16.0,Billy,DeMars,160.0,70.0,R,R,SS,N,0.23696682464454996,0.32635983263598306,0.270142180094787
5681,miranju01,3,111,257,29,58,11,3,11,37.0,0.0,32,68.0,Juan,Miranda,220.0,72.0,L,L,1B,N,0.22568093385214,0.311418685121107,0.42023346303501896
599,bergaau01,1,174,496,86,151,23,5,5,63.0,0.0,78,44.0,Augie,Bergamo,165.0,69.0,L,L,1B,N,0.304435483870968,0.398954703832753,0.401209677419355
3447,hanseda01,15,1230,1793,187,466,79,6,35,222.0,5.0,283,332.0,Dave,Hansen,180.0,72.0,L,R,3B,N,0.259899609592861,0.360789980732177,0.369213608477412
2157,dickeal01,1,95,261,39,67,16,2,10,37.0,5.0,26,47.0,Alex,Dickerson,235.0,75.0,L,L,OF,N,0.256704980842912,0.32404181184669,0.448275862068966
6323,padgedo01,11,699,1991,247,573,111,16,37,338.0,6.0,141,130.0,Don,Padgett,190.0,72.0,L,R,C,N,0.287795077850326,0.334896810506567,0.415369161225515
1861,crumlge01,0,6,12,0,1,0,0,0,1.0,0.0,0,1.0,Gene,Crumling,180.0,72.0,R,R,C,N,0.0833333333333333,0.0833333333333333,0.0833333333333333
5975,narrosa01,8,24,28,0,8,0,0,0,1.0,0.0,1,2.0,Sam,Narron,180.0,70.0,R,R,C,N,0.28571428571428603,0.31034482758620696,0.28571428571428603
7176,roselda01,9,422,873,114,206,31,3,10,76.0,5.0,108,145.0,Dave,Rosello,160.0,71.0,R,R,SS,N,0.23596792668957603,0.320081549439348,0.312714776632302
5563,mersoja01,2,125,452,47,116,22,4,6,52.0,1.0,23,45.0,Jack,Merson,175.0,71.0,R,R,2B,N,0.256637168141593,0.29263157894736797,0.36283185840708004
4897,lombaph01,3,43,92,10,22,4,0,3,9.0,0.0,9,17.0,Phil,Lombardi,200.0,74.0,R,R,C,N,0.23913043478260898,0.30693069306930704,0.38043478260869606
2914,garibar01,0,71,232,30,64,12,0,1,20.0,3.0,16,30.0,Art,Garibaldi,165.0,68.0,R,R,2B,N,0.27586206896551696,0.32258064516129,0.34051724137930994
2910,gardngi01,9,199,765,113,178,33,18,4,,,69,,Gid,Gardner,165.0,,R,R,OF,N,0.23267973856209195,0.29616306954436405,0.33856209150326805
4959,lucydo01,4,21,40,3,10,4,0,1,3.0,1.0,3,14.0,Donny,Lucy,205.0,74.0,R,R,C,N,0.25,0.302325581395349,0.425
1399,cervbo01,11,829,2261,320,624,96,26,105,374.0,12.0,212,392.0,Bob,Cerv,200.0,72.0,R,R,OF,N,0.275984077841663,0.338050950262839,0.480760725342769
4285,kalinal01,21,2834,10116,1622,3007,498,75,399,1583.0,137.0,1277,1020.0,Al,Kaline,175.0,73.0,R,R,OF,Player,0.297251878212732,0.37602036338102296,0.479636219849743
1713,coopega01,0,21,2,3,0,0,0,0,0.0,2.0,0,1.0,Gary,Cooper,175.0,75.0,B,R,OF,N,0.0,0.0,0.0
3859,hoppjo01,13,1393,4260,698,1262,216,74,46,458.0,128.0,464,378.0,Johnny,Hopp,170.0,70.0,L,L,1B,N,0.29624413145539896,0.36536833192209994,0.41408450704225397
5147,marquol01,0,17,39,4,7,1,0,0,2.0,0.0,3,4.0,Ollie,Marquardt,156.0,69.0,R,R,2B,N,0.179487179487179,0.23809523809523803,0.20512820512820498
7733,smallwi01,1,147,540,67,113,11,2,0,45.0,10.0,65,46.0,Will,Smalley,,,R,R,3B,N,0.20925925925925895,0.29421487603305796,0.237037037037037
1144,butersa01,8,359,801,63,182,24,3,8,76.0,0.0,86,85.0,Sal,Butera,190.0,72.0,R,R,C,N,0.22721598002496898,0.302142051860203,0.294631710362047
5916,murphfr01,0,80,306,23,67,8,3,1,26.0,8.0,10,36.0,Frank,Murphy,,,R,R,OF,N,0.218954248366013,0.24367088607594897,0.27450980392156893
1940,dalyto02,8,244,540,49,129,17,3,0,55.0,5.0,25,43.0,Tom,Daly,171.0,71.0,R,R,C,N,0.23888888888888898,0.272566371681416,0.281481481481481
8421,tracyji01,1,87,185,18,46,5,4,3,14.0,3.0,25,51.0,Jim,Tracy,185.0,72.0,L,R,OF,N,0.24864864864864897,0.33809523809523806,0.367567567567568
8582,vaughfr01,1,110,377,38,91,9,5,2,46.0,2.0,32,72.0,Fred,Vaughn,185.0,70.0,R,R,2B,N,0.24137931034482799,0.300733496332518,0.307692307692308
7672,simmoan01,6,927,3438,390,924,162,23,60,356.0,55.0,233,333.0,Andrelton,Simmons,195.0,74.0,R,R,SS,N,0.26876090750436304,0.315172977390357,0.38161721931355397
9210,zuvelpa01,9,209,491,41,109,17,2,2,20.0,2.0,34,50.0,Paul,Zuvella,173.0,72.0,R,R,SS,N,0.22199592668024398,0.272380952380952,0.27698574338085497
4053,jacksro02,9,926,2986,356,774,165,22,56,342.0,23.0,213,329.0,Ron,Jackson,200.0,72.0,R,R,3B,N,0.259209645010047,0.30853391684901504,0.38546550569323496
7698,sipinjo01,0,68,229,22,51,12,2,2,9.0,2.0,8,44.0,John,Sipin,175.0,73.0,R,R,2B,N,0.22270742358078602,0.24894514767932502,0.318777292576419
627,berrayo01,19,2120,7555,1175,2150,321,49,358,1430.0,30.0,704,414.0,Yogi,Berra,185.0,67.0,L,R,C,Player,0.28457974851092,0.345562416757477,0.48219722038385204
5457,mclauja01,0,10,37,3,7,3,0,0,,,0,,William,McLaughlin,,,,,3B,N,0.189189189189189,0.189189189189189,0.27027027027027
8475,turnech01,7,158,379,49,90,16,2,4,36.0,5.0,36,89.0,Chris,Turner,190.0,74.0,R,R,C,N,0.23746701846965695,0.303614457831325,0.321899736147757
3660,hernace01,1,61,75,9,16,4,0,0,5.0,4.0,1,18.0,Cesar,Hernandez,160.0,72.0,R,R,OF,N,0.21333333333333301,0.223684210526316,0.266666666666667
5722,moneydo01,15,1720,6215,798,1623,302,36,176,729.0,80.0,600,866.0,Don,Money,170.0,73.0,R,R,3B,N,0.261142397425583,0.326192223037417,0.406275140788415
5739,mooread01,9,104,292,21,58,12,0,7,23.0,2.0,13,95.0,Adam,Moore,220.0,75.0,R,R,C,N,0.19863013698630103,0.232786885245902,0.311643835616438
7392,schafha01,7,367,1655,339,449,64,15,4,215.0,,12,45.0,Harry,Schafer,143.0,69.0,R,R,3B,N,0.271299093655589,0.27654469106178803,0.335347432024169
5307,mcanupa01,5,133,234,23,47,9,1,6,23.0,1.0,36,73.0,Paul,McAnulty,225.0,71.0,L,R,OF,N,0.20085470085470103,0.30740740740740696,0.324786324786325
8449,triplco01,7,470,1307,148,334,47,14,27,173.0,10.0,123,114.0,Coaker,Triplett,185.0,71.0,R,R,OF,N,0.25554705432287694,0.31958041958042,0.37490436113236403
4828,lindca01,3,256,981,131,267,53,5,1,74.0,9.0,57,79.0,Carl,Lind,160.0,72.0,R,R,2B,N,0.27217125382263,0.312138728323699,0.339449541284404
3865,hornujo01,11,1123,4784,787,1230,172,90,31,564.0,,120,498.0,Joe,Hornung,164.0,68.0,R,R,OF,N,0.257107023411371,0.27528548123980395,0.350125418060201
7863,somered01,1,111,449,49,90,13,1,0,27.0,,3,12.0,Ed,Somerville,158.0,67.0,R,R,2B,N,0.200445434298441,0.20575221238938102,0.233853006681514
1900,cunnira01,1,14,26,4,4,1,0,0,1.0,0.0,3,4.0,Ray,Cunningham,150.0,67.0,R,R,3B,N,0.153846153846154,0.24137931034482799,0.19230769230769199
3084,goldslo01,3,11,10,2,1,0,0,0,0.0,0.0,3,2.0,Lon,Goldstein,190.0,74.0,L,L,1B,N,0.1,0.307692307692308,0.1
5384,mcdouma01,0,18,18,3,3,1,0,0,0.0,0.0,0,10.0,Marshall,McDougall,200.0,73.0,R,R,2B,N,0.166666666666667,0.166666666666667,0.222222222222222
7915,spognan01,0,17,34,9,10,1,0,0,1.0,0.0,6,6.0,Andy,Spognardi,160.0,69.0,R,R,2B,N,0.294117647058824,0.4,0.323529411764706
6322,paddode01,0,47,157,26,45,5,3,1,14.0,9.0,23,,Del,Paddock,165.0,69.0,L,R,2B,N,0.286624203821656,0.377777777777778,0.37579617834394896
2813,fulleve01,6,325,785,67,182,33,4,14,65.0,6.0,73,172.0,Vern,Fuller,170.0,73.0,R,R,2B,N,0.23184713375796198,0.297202797202797,0.337579617834395
314,baileed01,13,1212,3581,432,915,128,15,155,540.0,17.0,545,577.0,Ed,Bailey,205.0,74.0,L,R,C,N,0.25551521921251,0.353853611245759,0.429488969561575
3848,hoopeha01,16,2309,8785,1429,2466,389,160,75,817.0,375.0,1136,,Harry,Hooper,168.0,70.0,L,R,OF,Player,0.280705748434832,0.363068239088802,0.387023335230507
4893,lollash01,17,1752,5351,623,1415,244,14,155,808.0,20.0,671,453.0,Sherm,Lollar,185.0,73.0,R,R,C,N,0.264436553915156,0.346396545998007,0.40216781909923405
6133,oberbhe01,1,66,238,27,42,8,0,0,,,10,,Henry,Oberbeck,,,,,OF,N,0.17647058823529396,0.209677419354839,0.21008403361344502
804,bootyjo01,2,13,26,3,7,1,0,0,4.0,0.0,4,9.0,Josh,Booty,210.0,75.0,R,R,3B,N,0.269230769230769,0.3666666666666671,0.307692307692308
7595,sheetla01,9,748,2284,273,607,98,5,94,339.0,6.0,175,351.0,Larry,Sheets,217.0,75.0,L,R,OF,N,0.265761821366024,0.318015453436356,0.436514886164623
4900,lonerwa01,0,10,26,2,7,0,0,0,1.0,1.0,1,,Walter,Lonergan,156.0,67.0,R,R,2B,N,0.269230769230769,0.296296296296296,0.269230769230769
424,barreto01,4,54,84,9,17,1,0,0,4.0,0.0,10,15.0,Tom,Barrett,157.0,69.0,B,R,2B,N,0.20238095238095197,0.287234042553192,0.214285714285714
3541,hattijo01,0,13,24,2,8,1,0,0,3.0,0.0,5,8.0,John,Hattig,210.0,74.0,B,R,3B,N,0.33333333333333304,0.448275862068966,0.375
3939,hudsoor01,10,1345,4825,648,1319,256,66,93,542.0,85.0,483,825.0,Orlando,Hudson,190.0,72.0,B,R,2B,N,0.27336787564766796,0.339487565938207,0.41160621761658006
4418,kimmbr01,4,186,439,35,104,19,1,1,26.0,5.0,32,50.0,Bruce,Kimm,175.0,71.0,R,R,C,N,0.23690205011389498,0.288747346072187,0.291571753986333
8375,toddal01,11,863,2785,286,768,119,29,35,366.0,18.0,104,243.0,Al,Todd,198.0,73.0,R,R,C,N,0.27576301615798904,0.301834544825199,0.3770197486535011
3170,gotayru01,4,316,726,84,185,38,5,12,77.0,6.0,60,161.0,Ruben,Gotay,175.0,71.0,B,R,2B,N,0.25482093663911803,0.31170483460559806,0.37052341597796096
7734,smilebi01,8,77,308,33,60,4,2,0,,,6,,Bill,Smiley,140.0,68.0,,,2B,N,0.194805194805195,0.210191082802548,0.22077922077922102
7680,simonha01,3,130,539,100,144,22,14,2,61.0,35.0,51,,Hank,Simon,155.0,66.0,R,R,OF,N,0.26716141001855304,0.33050847457627097,0.371057513914657
7394,schafjo02,6,463,1292,171,295,48,9,12,85.0,103.0,145,383.0,Jordan,Schafer,205.0,73.0,L,L,OF,N,0.228328173374613,0.306193458594294,0.307275541795666
5762,moorera01,10,749,2253,258,627,110,17,27,308.0,11.0,158,85.0,Randy,Moore,185.0,72.0,L,R,OF,N,0.278295605858855,0.3255910410618,0.37816245006657795
4332,kellemi01,0,76,282,48,68,11,2,3,33.0,10.0,21,22.0,Mike,Kelley,210.0,72.0,R,R,1B,N,0.24113475177305,0.293729372937294,0.32624113475177297
5079,malayjo01,2,9,25,0,4,0,0,0,2.0,0.0,0,0.0,Joe,Malay,175.0,72.0,L,L,1B,N,0.16,0.16,0.16
5837,mosesje01,10,386,1072,89,269,48,8,25,109.0,1.0,63,184.0,Jerry,Moses,210.0,75.0,R,R,C,N,0.25093283582089604,0.292511013215859,0.38059701492537296
6686,preibme01,1,16,44,3,9,2,0,0,5.0,0.0,3,6.0,Mel,Preibisch,185.0,71.0,R,R,OF,N,0.20454545454545497,0.25531914893617,0.25
5215,martite01,9,657,1480,165,355,50,16,7,108.0,29.0,55,213.0,Ted,Martinez,165.0,72.0,R,R,2B,N,0.239864864864865,0.267100977198697,0.309459459459459
1704,coomero01,8,911,3019,333,827,151,8,92,449.0,13.0,177,429.0,Ron,Coomer,195.0,71.0,R,R,1B,N,0.27393176548526,0.314142678347935,0.420669095727062
8931,willaje01,10,346,783,82,195,29,1,25,114.0,1.0,83,161.0,Jerry,Willard,195.0,74.0,L,R,C,N,0.24904214559386997,0.321016166281755,0.384418901660281
4825,linarru01,4,207,545,66,147,21,3,11,63.0,15.0,24,74.0,Rufino,Linares,170.0,72.0,R,R,OF,N,0.269724770642202,0.300527240773286,0.3798165137614679
5277,maybica01,11,1039,3464,498,881,148,33,60,315.0,174.0,328,812.0,Cameron,Maybin,215.0,75.0,R,R,OF,N,0.25433025404157,0.31882911392405106,0.3680715935334871
7743,smithbr02,1,9,18,2,2,0,0,0,1.0,0.0,2,5.0,Brick,Smith,225.0,76.0,R,R,1B,N,0.111111111111111,0.2,0.111111111111111
8998,wilsode01,0,41,118,10,32,2,0,2,12.0,0.0,12,27.0,Desi,Wilson,230.0,79.0,L,L,1B,N,0.271186440677966,0.33846153846153804,0.338983050847458
5330,mccarja01,14,1092,4200,551,1205,171,66,8,476.0,145.0,268,158.0,Jack,McCarthy,155.0,69.0,L,L,OF,N,0.286904761904762,0.329677708146822,0.364761904761905
4412,killebi01,12,1035,3150,237,751,86,21,4,240.0,39.0,113,159.0,Bill,Killefer,170.0,70.0,R,R,C,N,0.238412698412698,0.264787005822862,0.28285714285714303
5898,murcebo01,18,1908,6730,972,1862,285,45,252,1043.0,127.0,862,841.0,Bobby,Murcer,160.0,71.0,L,R,OF,N,0.27667161961367,0.35879873551106395,0.44472511144130794
3619,hemphfr01,3,14,43,0,3,0,0,0,2.0,1.0,9,6.0,Frank,Hemphill,165.0,71.0,R,R,OF,N,0.0697674418604651,0.23076923076923103,0.0697674418604651
7931,stahosc01,5,344,1019,135,261,70,3,27,119.0,13.0,116,277.0,Scott,Stahoviak,210.0,77.0,L,R,1B,N,0.256133464180569,0.33215859030836997,0.41020608439646705
3866,hortoto01,6,636,2228,251,597,102,15,76,297.0,12.0,140,319.0,Tony,Horton,210.0,75.0,R,R,1B,N,0.267953321364452,0.31123310810810806,0.429533213644524
2487,espossa01,11,560,792,130,164,27,2,8,73.0,7.0,145,127.0,Sammy,Esposito,165.0,69.0,R,R,SS,N,0.20707070707070702,0.329775880469584,0.276515151515151
1589,colanmi01,3,71,116,12,27,4,3,2,8.0,0.0,10,32.0,Mike,Colangelo,185.0,73.0,R,R,OF,N,0.23275862068965497,0.293650793650794,0.37068965517241403
7149,romerma01,6,42,77,12,16,2,0,2,5.0,1.0,6,25.0,Mandy,Romero,190.0,71.0,B,R,C,N,0.207792207792208,0.265060240963855,0.311688311688312
8565,vanhage01,16,1990,8043,1642,2544,286,161,69,1015.0,583.0,871,498.0,George,Van Haltren,170.0,71.0,L,L,OF,N,0.316299888101455,0.38310522773165795,0.41763023747358
8219,tauchmi01,1,52,59,7,9,1,1,0,2.0,2.0,9,25.0,Mike,Tauchman,200.0,74.0,L,L,OF,N,0.152542372881356,0.264705882352941,0.203389830508475
9161,youngpe01,12,730,2466,274,645,128,34,32,347.0,18.0,152,312.0,Pep,Young,162.0,69.0,R,R,2B,N,0.261557177615572,0.304430863254393,0.379967558799676
1833,cronch01,1,12,25,0,2,0,0,0,0.0,0.0,2,9.0,Chris,Cron,200.0,74.0,R,R,1B,N,0.08,0.148148148148148,0.08
7005,ritchcl01,12,1672,5923,709,1619,216,68,18,675.0,155.0,607,290.0,Claude,Ritchey,167.0,66.0,B,R,2B,N,0.27334121222353497,0.34088820826952504,0.341887556981259
5401,mcgarch01,12,827,3256,538,875,116,28,9,,,184,,Chippy,McGarr,168.0,69.0,R,R,SS,N,0.268734643734644,0.307848837209302,0.32985257985258004
854,bowmaer01,2,165,205,29,39,4,2,1,10.0,3.0,2,33.0,Ernie,Bowman,160.0,70.0,R,R,2B,N,0.190243902439024,0.198067632850242,0.24390243902439002
7642,shubage01,7,355,814,106,211,45,4,24,125.0,5.0,120,122.0,George,Shuba,180.0,71.0,L,R,OF,N,0.25921375921375894,0.354389721627409,0.41277641277641297
4237,jonnabu01,15,103,235,26,54,7,1,0,20.0,0.0,12,23.0,Bubber,Jonnard,185.0,73.0,R,R,C,N,0.229787234042553,0.267206477732794,0.26808510638297894
3567,hazledo01,0,7,23,0,3,0,0,0,0.0,0.0,2,2.0,Doc,Hazelton,,,R,,1B,N,0.130434782608696,0.2,0.130434782608696
4484,knodera01,3,109,207,32,55,7,1,2,23.0,6.0,18,12.0,Ray,Knode,160.0,70.0,L,L,1B,N,0.265700483091787,0.324444444444444,0.33816425120772897
6585,pikeli01,16,425,1979,434,638,120,53,21,332.0,,51,57.0,Lip,Pike,158.0,68.0,L,L,OF,N,0.32238504295098497,0.339408866995074,0.468418393127842
2183,dimagjo01,15,1736,6821,1390,2214,389,131,361,1537.0,30.0,790,369.0,Joe,DiMaggio,193.0,74.0,R,R,OF,Player,0.324585837853687,0.394691893312311,0.5788007623515611
459,batesbi01,1,29,48,11,6,1,0,0,2.0,8.0,4,10.0,Billy,Bates,155.0,67.0,L,R,2B,N,0.125,0.19230769230769199,0.145833333333333
494,baylodo01,18,2292,8198,1236,2135,366,28,338,1276.0,285.0,805,1069.0,Don,Baylor,190.0,73.0,R,R,OF,N,0.260429373017809,0.32655781406197903,0.43559404732861695
6132,obandsh01,4,177,355,41,85,13,0,13,49.0,3.0,34,100.0,Sherman,Obando,215.0,76.0,R,R,OF,N,0.23943661971831,0.305912596401028,0.385915492957746
8168,sweenje01,0,31,129,16,34,3,0,0,,,4,,Jerry,Sweeney,157.0,69.0,,,1B,N,0.263565891472868,0.28571428571428603,0.286821705426357
40,adamsru01,5,286,884,125,218,46,7,17,113.0,15.0,85,118.0,Russ,Adams,205.0,72.0,L,R,SS,N,0.246606334841629,0.312693498452012,0.37217194570135703
798,boonebr01,13,1780,6683,927,1775,366,28,252,1021.0,94.0,552,1295.0,Bret,Boone,180.0,70.0,R,R,2B,N,0.265599281759689,0.321630960608155,0.441867424809217
6074,nillra01,4,296,963,116,204,23,9,3,77.0,36.0,103,177.0,Rabbit,Nill,160.0,67.0,R,R,2B,N,0.21183800623053,0.287992495309568,0.263759086188993
5022,maciadr01,2,69,96,11,19,6,0,3,12.0,0.0,15,21.0,Drew,Macias,175.0,75.0,L,L,OF,N,0.197916666666667,0.306306306306306,0.3541666666666671
9075,woodke01,5,342,995,110,223,52,7,34,143.0,1.0,102,141.0,Ken,Wood,200.0,72.0,R,R,OF,N,0.22412060301507503,0.29626253418413895,0.39296482412060296
4676,laryly01,11,1302,4603,805,1239,247,56,38,526.0,162.0,705,470.0,Lyn,Lary,165.0,72.0,R,R,SS,N,0.269172278948512,0.366239638281839,0.371931349120139
1542,clemech01,5,28,40,9,8,1,1,0,3.0,1.0,3,5.0,Chet,Clemens,175.0,72.0,R,R,OF,N,0.2,0.255813953488372,0.275
5790,morenom01,11,1382,4992,699,1257,171,87,37,386.0,487.0,387,885.0,Omar,Moreno,180.0,74.0,L,L,OF,N,0.251802884615385,0.305633017289459,0.34314903846153805
431,barryja01,11,1223,4146,532,1009,142,38,10,429.0,153.0,396,,Jack,Barry,158.0,69.0,R,R,SS,N,0.24336710082006802,0.30933509467195097,0.303183791606368
1302,carribi02,10,709,1970,194,506,67,14,6,235.0,37.0,206,,Bill,Carrigan,175.0,69.0,R,R,C,N,0.256852791878173,0.327205882352941,0.31421319796954306
6583,pignajo01,5,307,689,81,161,25,4,16,62.0,8.0,94,116.0,Joe,Pignatano,180.0,70.0,R,R,C,N,0.23367198838897002,0.32567049808429105,0.35123367198838895
3714,hicksbu01,0,26,47,5,10,2,0,0,5.0,0.0,3,2.0,Buddy,Hicks,170.0,70.0,B,R,2B,N,0.212765957446809,0.26,0.25531914893617
5548,menosmi01,9,810,2465,382,685,98,38,18,252.0,90.0,295,290.0,Mike,Menosky,163.0,70.0,L,R,OF,N,0.27789046653144,0.355072463768116,0.37038539553752503
8179,swishst01,8,509,1414,108,305,49,7,20,124.0,4.0,118,322.0,Steve,Swisher,205.0,74.0,R,R,C,N,0.21570014144271601,0.276109660574413,0.302687411598303
7347,santira01,12,920,2436,295,592,85,18,30,214.0,30.0,203,420.0,Ramon,Santiago,185.0,71.0,B,R,SS,N,0.243021346469622,0.30125047366426694,0.329638752052545
9164,youngru01,0,16,34,2,4,0,0,1,2.0,0.0,2,4.0,Russ,Young,175.0,72.0,B,R,C,N,0.11764705882352902,0.166666666666667,0.20588235294117604
4059,jacobba01,12,1472,5507,787,1714,328,94,83,821.0,86.0,355,410.0,Baby Doll,Jacobson,215.0,75.0,R,R,OF,N,0.311240239694934,0.35295121119072,0.45015434901034995
5832,mortoch01,3,87,320,34,63,7,8,0,,,18,,Charlie,Morton,150.0,69.0,R,R,3B,N,0.196875,0.23964497041420102,0.26875
5564,mertesa01,10,1190,4405,695,1227,188,108,40,721.0,396.0,422,378.0,Sam,Mertes,185.0,70.0,R,R,OF,N,0.278547105561862,0.341620053863683,0.39750283768444894
5235,matavi01,1,36,77,9,24,5,0,1,6.0,1.0,0,12.0,Victor,Mata,165.0,73.0,R,R,OF,N,0.311688311688312,0.311688311688312,0.415584415584416
7327,sandoda01,1,31,40,2,8,1,0,0,4.0,0.0,4,4.0,Danny,Sandoval,190.0,71.0,B,R,SS,N,0.2,0.272727272727273,0.225
7438,schmimi01,17,2404,8352,1506,2234,408,59,548,1595.0,174.0,1507,1883.0,Mike,Schmidt,195.0,74.0,R,R,3B,Player,0.267480842911877,0.379450248503905,0.5272988505747129
7158,roofge01,2,48,90,17,24,8,0,0,6.0,7.0,14,23.0,Gene,Roof,180.0,74.0,B,R,OF,N,0.266666666666667,0.365384615384615,0.35555555555555607
2054,defrear01,1,32,53,3,11,3,0,1,6.0,0.0,1,20.0,Arturo,DeFreites,195.0,74.0,R,R,1B,N,0.20754716981132101,0.222222222222222,0.320754716981132
7399,schalra01,17,1762,5306,579,1345,199,49,11,594.0,177.0,638,,Ray,Schalk,165.0,69.0,R,R,C,Player,0.253486618921975,0.333613728129206,0.315680361854504
7023,rizzojo01,4,557,1842,268,497,90,16,61,289.0,7.0,200,197.0,Johnny,Rizzo,190.0,72.0,R,R,OF,N,0.269815418023887,0.341332027424094,0.435396308360478
4057,jacksso01,11,936,3055,396,767,81,28,7,162.0,126.0,250,265.0,Sonny,Jackson,150.0,69.0,L,R,SS,N,0.251063829787234,0.30771558245083197,0.30278232405891997
4240,jordabu01,11,811,2980,396,890,153,35,17,281.0,20.0,182,109.0,Buck,Jordan,170.0,72.0,L,R,1B,N,0.298657718120805,0.33902593295382694,0.39060402684563794
669,bilarda01,9,382,949,79,194,39,1,18,91.0,4.0,65,170.0,Dann,Bilardello,185.0,72.0,R,R,C,N,0.204425711275026,0.255424063116371,0.304531085353003
2567,felicje01,0,54,108,12,25,4,1,0,3.0,1.0,6,12.0,Jesus,Feliciano,190.0,70.0,L,L,OF,N,0.231481481481481,0.27192982456140397,0.287037037037037
676,birdge01,0,25,106,19,28,2,5,0,13.0,1.0,3,2.0,George,Bird,150.0,69.0,R,R,OF,N,0.264150943396226,0.284403669724771,0.377358490566038
5747,moorede01,10,98,228,29,53,9,2,1,22.0,1.0,34,24.0,Dee,Moore,190.0,71.0,R,R,C,N,0.23245614035087697,0.33206106870228996,0.302631578947368
