,inducted
3513,N
3116,N
1430,N
6109,N
584,N
2868,N
5055,N
5758,N
10,N
7397,N
6825,N
4701,N
5353,N
5999,N
4676,N
7266,N
5038,N
8926,N
8254,N
5702,N
6395,N
3167,N
7431,N
1328,N
4345,N
6446,N
3441,N
1521,N
4874,N
7105,N
514,N
4816,N
3161,N
8502,N
7696,N
7242,N
3132,N
5478,N
6352,N
7782,N
372,N
8420,N
50,N
945,N
8869,N
2030,N
8063,N
2088,N
889,N
5646,N
675,N
4240,N
4980,N
8281,N
6344,N
3078,N
2302,N
5663,N
19,N
8047,N
8498,N
1516,N
6236,N
3926,N
4374,N
6203,N
8116,N
5842,N
6692,N
2626,N
5142,N
7128,N
3190,N
4396,N
7815,N
2469,N
5655,N
2922,N
8009,N
8032,N
3100,N
3869,N
5218,N
6540,N
5197,N
3967,N
6299,N
7456,N
3283,N
8538,N
1635,N
627,Y
8172,N
8419,N
4852,N
3508,N
3666,N
7035,N
3398,N
6508,N
1641,Y
7550,N
1079,N
118,N
2229,N
52,N
3750,N
4529,N
8301,N
5708,N
4830,N
3403,N
5381,N
6663,N
6229,N
8685,N
387,N
2704,N
1622,N
3575,N
333,N
4690,N
646,N
4907,N
2676,N
4912,N
8232,N
5846,N
2649,N
3696,N
1904,N
8597,N
651,N
5964,N
4873,N
6948,N
8705,N
48,N
7988,N
7697,N
5982,N
1287,N
7025,N
7897,N
8393,N
2410,N
7809,N
5351,N
6710,Y
1095,N
6522,N
8359,N
7144,N
5830,N
8938,N
7884,N
7171,N
8951,N
6343,N
5732,N
9162,N
8787,N
1085,N
2079,N
7703,N
7657,N
5586,N
5004,N
4974,N
8373,N
3619,N
5991,N
7406,N
3720,N
3314,N
886,N
890,N
7704,N
8455,N
8988,N
6934,N
3633,N
6393,N
3149,N
7537,N
275,N
7419,N
3427,N
5562,N
1596,N
6900,N
3890,N
6593,N
830,N
5640,N
3849,N
3806,N
7768,N
229,N
4733,N
894,N
1472,N
2828,N
4612,Y
8790,N
604,N
8199,N
3055,N
7889,N
840,N
2277,N
4197,N
4045,N
2558,N
8198,N
4381,N
6999,N
2811,N
519,N
1232,N
6919,N
2100,N
8917,N
1145,N
3601,N
5731,N
5504,N
4308,N
2791,N
2595,N
28,N
5511,Y
8478,N
47,N
6140,N
2007,N
8635,N
3429,N
3863,N
2066,Y
6940,N
8219,N
7862,N
6155,N
3456,N
1490,N
6154,N
1872,N
7372,N
8295,N
5535,N
7342,N
6475,N
51,N
8540,N
431,N
352,N
8259,N
1763,N
3073,N
4014,N
5872,N
5556,N
9034,N
3483,N
7846,N
1539,N
4946,N
1701,N
8119,N
6377,N
1665,N
7165,N
8946,N
7722,N
754,N
4413,Y
4992,N
575,N
784,N
56,N
3329,N
4118,N
8328,N
671,N
3260,N
5551,N
5961,N
610,N
6364,N
6146,N
6404,N
3037,N
8751,N
4022,Y
7303,N
2186,N
2911,N
6428,N
3658,N
2228,N
5018,N
6677,N
3850,N
3692,N
8308,N
5946,N
2235,N
8001,N
5066,N
5520,N
4900,N
8452,N
1670,N
2006,N
5497,N
1831,N
4184,N
6822,N
6165,N
9012,N
2340,N
1902,N
4351,N
626,N
1557,N
4152,N
2673,N
5476,N
759,N
7513,N
8086,N
4658,N
8516,N
7147,N
7220,N
8069,N
7899,N
2407,N
5297,Y
5959,N
2491,N
227,N
1152,N
2762,N
5768,N
7222,N
1781,N
7531,N
8989,N
2199,Y
7838,N
310,N
4093,N
5862,N
3200,N
5477,N
5729,N
308,N
8349,N
8415,N
7522,N
6105,N
9192,N
569,N
8238,N
4590,N
4111,N
1840,N
8079,N
7078,N
5579,N
6057,N
9196,N
6150,N
3020,N
8506,N
3961,N
2691,N
3911,N
6553,N
2456,N
6814,N
1375,N
764,N
4771,N
5726,N
4894,N
2678,N
1807,N
4560,N
2475,N
2798,Y
7539,N
2463,N
1122,N
2806,N
5273,N
8554,N
3105,N
6786,N
4614,N
201,N
8014,N
4454,N
1317,N
2953,N
1880,N
6788,N
7980,N
9186,N
3461,N
371,N
155,N
2656,N
5664,N
5490,Y
5599,N
1821,N
2742,N
3906,N
2313,N
3736,N
2258,N
8762,N
8044,N
2889,N
4307,N
7924,N
2422,N
8245,N
8920,N
511,N
6554,N
2118,N
8484,N
113,N
6244,N
2993,N
3165,Y
9003,N
2741,N
1546,N
9033,N
3050,N
7895,N
5632,N
6688,N
3279,N
8399,N
707,N
4680,N
2819,N
6893,N
2702,N
2306,N
2504,N
3713,N
6470,N
4807,N
6189,N
1505,N
5253,N
1019,N
4503,N
2145,N
2871,N
5020,N
6769,N
129,N
654,N
3854,N
2261,N
4227,N
6538,N
8764,N
4485,N
1975,N
7785,N
1396,Y
1324,N
316,N
7306,N
6582,N
2521,N
1744,N
6413,N
1247,N
8753,N
8746,N
4627,N
4740,N
4669,N
2187,N
7616,N
735,N
904,N
152,N
1258,N
4795,N
4691,N
5588,N
7908,N
1887,N
3538,N
804,N
475,N
9150,N
8583,N
45,N
2826,N
8440,N
4364,N
4164,N
2123,N
636,N
1690,N
2405,N
4153,N
8606,N
8140,N
1811,N
2120,N
7364,N
6312,N
330,N
4180,N
2050,N
2511,N
8656,N
8531,N
3680,N
7695,N
7019,N
9140,N
3357,N
7356,N
5819,N
4043,N
8275,N
8127,N
4046,N
3996,N
3776,N
5214,N
5723,N
8234,N
5921,N
1911,N
4877,N
8810,N
2472,N
1966,N
3865,N
2779,N
106,N
4285,Y
9121,Y
1025,Y
8159,N
3701,N
7190,N
1518,N
1471,N
7806,N
3226,N
3124,N
5988,N
8209,N
3870,N
6358,N
491,N
7395,N
2743,Y
6652,N
6619,N
7430,N
8195,N
1274,Y
6030,N
696,N
6800,N
6586,N
4263,N
6184,N
3,N
8741,N
3244,N
943,N
5997,N
2398,N
4182,N
8025,N
2431,N
4057,N
414,N
3684,N
7136,N
4424,N
7192,N
5943,N
1368,N
2537,N
5701,N
2802,N
2655,N
6182,N
7763,N
1883,N
35,N
1473,N
6923,N
3454,N
775,N
2162,N
5068,N
2646,N
3743,N
4466,N
5098,N
3803,N
2242,N
468,N
7235,N
6963,N
5132,N
2303,N
6779,N
8571,N
2305,N
2675,N
7909,N
6041,N
4610,N
3451,N
3261,N
4901,N
3379,N
441,N
4108,N
3504,N
6970,N
6709,N
6385,N
6861,Y
1522,N
1702,N
20,N
2015,N
1342,N
712,N
8137,N
5025,N
2978,N
5412,N
5501,N
5043,N
6209,N
59,N
3298,N
1808,N
83,N
3203,N
3650,Y
8714,N
2275,N
942,N
8955,N
2955,N
361,Y
3612,N
6514,N
8856,N
922,N
2345,N
1707,N
1182,N
8027,N
6366,N
601,N
7679,N
2040,N
7891,N
6778,N
6460,N
4645,N
1162,N
2740,Y
3826,N
7832,N
1336,N
111,N
1064,N
4864,N
6651,N
9084,N
4230,N
3447,N
248,N
3143,N
7217,N
8670,N
1415,N
6100,N
4756,N
6674,N
6303,N
3997,N
7543,N
5486,N
4306,N
8022,N
8675,N
7243,N
6224,N
7020,N
6128,N
8695,N
1536,N
6502,N
5454,N
442,N
5785,N
4121,N
2697,N
2291,N
8120,N
2981,N
7788,N
4516,N
2325,N
6880,N
7133,N
2260,N
6914,N
5590,N
6284,N
7459,N
1397,N
6124,N
5886,N
5056,N
8273,N
3339,Y
7429,N
1466,N
6847,N
1525,N
7472,N
6855,N
8954,N
8228,N
7385,N
2753,N
4278,N
3365,N
6187,N
7140,N
7690,N
6066,N
4995,N
7375,N
9080,N
6291,N
2710,N
8122,N
2281,N
692,N
8548,N
6834,N
5969,N
8629,N
3610,N
4437,N
1277,N
8386,N
8712,N
5388,N
347,N
4056,N
7741,N
1198,N
3265,N
8370,N
687,N
2075,N
7572,N
6119,N
4224,N
3385,N
5892,N
1531,N
8097,N
1506,N
4150,N
6620,N
4477,N
2901,N
3537,N
2324,N
939,N
5857,N
5270,N
1785,N
5560,N
4034,N
990,N
1599,N
3661,N
8125,N
451,N
6851,N
6180,N
3337,N
1856,N
5215,N
4442,N
6185,N
6543,N
8389,N
6561,N
5654,N
7719,N
6160,N
8099,N
5015,N
4788,N
459,N
4962,N
4412,N
3178,N
4090,N
4940,N
6798,N
7489,N
2561,N
3089,N
6125,N
6630,N
8963,N
8661,N
8681,N
3368,N
7626,N
8534,N
4068,N
1602,N
8819,N
560,N
7194,N
9201,N
1893,N
5633,N
1903,N
303,N
7890,N
1550,N
271,N
5193,N
5140,N
7106,N
7299,N
3131,N
8587,N
2205,N
4211,N
2994,N
296,N
1755,N
4149,N
4238,N
8201,N
8398,N
7827,N
4586,N
6736,N
6509,N
1501,N
3796,N
2937,N
6267,N
4595,N
6113,N
9100,N
4968,N
2692,N
4613,N
3421,N
3943,N
1659,N
8866,N
2442,N
7947,N
5471,N
7860,N
4309,N
1099,N
1822,N
7018,N
6416,N
1890,N
2563,N
373,N
4689,N
8410,N
2091,N
4105,N
8407,N
8068,N
8936,N
4009,N
8664,N
7446,N
6390,N
3638,N
3054,N
4766,N
54,N
7904,N
5386,N
7442,N
3122,N
4603,N
914,N
1476,N
5823,N
8828,N
5158,N
9137,N
4470,N
2820,N
1179,N
1565,N
3900,N
5674,N
9154,N
4339,N
3302,N
8174,N
5360,N
8607,N
7918,N
409,N
8475,N
6613,N
6697,N
3772,N
590,N
7906,N
6024,N
1998,Y
7197,N
2244,N
4301,N
1598,N
1290,N
2125,N
8015,N
2857,N
5479,N
6368,N
5695,Y
3709,N
4838,Y
2862,N
393,N
640,N
3942,N
8456,N
4415,N
897,N
1838,N
4659,N
162,N
7131,N
341,N
2317,N
618,N
5279,N
3647,N
7486,N
6748,N
9051,N
2652,N
2584,N
8005,N
3229,Y
8314,N
3495,N
1875,N
809,N
2513,N
1244,N
3561,N
8021,N
1771,N
681,N
8766,N
145,N
6486,Y
1710,N
4146,N
5855,N
26,N
291,N
7798,N
4522,N
4545,N
3923,N
2601,N
6333,N
2450,N
6228,N
2049,N
190,N
2973,N
1675,Y
2719,N
8051,N
9173,N
1790,N
7611,N
5467,N
7181,N
5252,N
7751,N
4313,N
499,N
5944,N
7598,N
4602,N
7247,N
1879,N
2830,N
187,N
3521,N
9117,N
1023,N
170,N
7986,N
6854,N
966,N
4804,N
7625,N
7861,N
8595,N
7805,N
3198,N
4484,N
4395,N
7341,N
5401,N
6926,N
4058,Y
5382,N
2810,N
7789,N
8055,N
5821,N
2947,N
4519,N
6381,N
4328,N
221,N
5344,N
3115,N
1072,N
9129,N
277,N
7728,N
110,N
680,N
4996,N
8821,N
3654,N
3843,N
4324,N
6641,N
276,N
3977,N
757,N
6783,N
1362,N
4212,N
4961,N
5757,N
7422,N
1033,N
7772,N
8512,N
5644,N
7079,N
2222,N
1944,N
7505,N
6584,N
1242,N
8601,N
5669,N
1789,N
5797,N
6220,N
9006,N
6192,N
7850,N
1658,N
1843,N
5407,N
6221,N
2441,N
2545,N
1176,N
3925,N
6902,N
8186,N
300,N
2966,N
1938,N
8773,N
4815,N
2071,N
2667,Y
4696,N
741,N
1260,N
470,N
3077,N
4416,N
5661,N
6410,N
7096,N
1649,N
6544,N
2487,N
213,N
8888,N
1269,N
1075,N
1083,N
6573,N
2685,N
2493,N
3215,N
1801,N
1819,N
2659,N
8365,N
1754,N
9159,N
6605,N
8374,N
3988,N
7758,N
9172,N
8132,N
3301,N
4066,N
222,N
2369,N
6222,N
2095,N
831,Y
7592,N
7438,Y
5762,N
5329,N
2622,N
2896,N
1637,N
7923,N
4206,N
1321,N
3399,N
1597,N
7835,N
6488,N
5307,N
3194,N
8805,N
9145,N
5675,N
4107,Y
3541,N
6302,N
537,N
963,N
5430,N
3867,N
6552,N
2714,N
3808,N
7095,N
2152,N
8049,N
3083,N
1824,N
3489,N
405,N
3777,N
2483,N
3549,N
4192,N
4767,N
5167,N
5736,N
1927,N
1858,N
8690,N
3814,N
7369,N
8489,N
3019,N
6451,N
7,N
7487,N
6090,N
7802,N
5622,N
4930,N
635,N
4270,N
2780,N
3107,N
8294,N
6102,N
8985,N
4829,N
708,N
3675,N
586,N
602,N
749,N
6188,N
2203,Y
4618,N
7985,N
7793,N
5309,N
1643,N
3913,N
4820,N
3207,N
8927,N
8577,N
3744,N
6967,N
1709,N
8879,N
3010,N
1271,N
2008,N
691,N
239,N
3618,N
336,N
4295,N
658,N
4040,N
7825,N
552,N
3234,N
1169,N
5039,N
8603,N
1012,N
7614,N
46,N
6275,N
8367,N
79,N
4929,N
7080,N
3721,N
7959,Y
4491,N
7132,N
3525,N
2582,N
6445,N
1486,N
6092,N
9027,Y
5346,N
3928,N
4520,N
2234,N
1950,N
1163,N
5854,N
3480,N
8402,N
5653,N
1010,N
8284,N
4528,N
8445,N
1098,N
5423,N
4385,N
2053,N
6542,N
9062,N
3590,N
1206,N
2766,N
53,N
9079,N
6764,N
5161,N
909,N
2418,N
2708,N
7135,N
4860,N
7795,N
5896,N
3862,N
8435,N
7001,Y
3088,N
193,N
1604,N
1091,Y
682,N
3984,N
5359,N
2371,N
927,N
7579,N
4878,N
8940,N
660,N
5567,N
8062,N
1074,N
7650,N
1579,N
7315,N
7408,N
9115,N
5916,N
2683,N
5109,N
1527,N
9110,N
2433,N
4715,N
3798,N
5527,N
4450,N
490,N
1420,N
205,N
6734,N
3387,N
7262,N
4601,N
6466,N
4921,N
6576,N
4163,N
8750,N
7418,N
3864,Y
1961,N
1826,N
9189,N
1953,N
4021,N
1580,N
74,N
7006,N
8965,N
7534,N
1626,N
7360,N
2377,N
8962,N
9180,N
5049,N
432,N
7799,N
5791,N
3522,N
1569,N
8932,N
7800,N
815,N
1900,N
5881,N
5754,N
2589,Y
4330,Y
2972,N
7347,N
9071,N
8133,N
8424,N
5421,N
2690,N
8769,N
6065,N
5179,N
3921,N
8997,N
8613,N
2926,N
2492,N
4764,N
4305,N
8518,N
9208,N
8471,N
2058,N
2384,N
5684,N
650,N
6941,N
2915,N
3256,N
6070,N
4360,N
5518,N
8791,N
4649,N
8480,N
6361,N
4770,N
979,N
3001,N
7124,N
5326,N
8421,N
1654,N
4565,N
3452,N
4373,N
6273,N
8875,N
7321,N
2712,N
1240,N
4960,N
1894,N
7326,N
7557,N
7819,N
1346,N
3785,N
8342,N
7566,N
1453,N
1836,N
2220,N
3053,N
8854,N
3636,N
4042,N
1311,N
3318,N
4200,N
8627,N
4280,N
3626,N
8639,N
3184,N
6592,N
6456,N
1483,N
3599,N
1671,N
1663,N
5738,N
2669,N
6959,N
7337,N
8716,N
7267,N
6009,N
4555,N
1410,N
6644,N
5293,N
2821,N
6890,N
6398,N
8934,N
2027,N
750,N
7824,N
500,N
5968,N
2165,N
7186,N
956,N
765,N
8043,N
767,N
8117,N
611,N
6969,N
6211,N
4500,N
3919,N
7343,N
5176,N
6685,N
8333,N
8970,N
7608,N
7270,N
6186,N
6611,N
1447,N
2987,N
4248,N
7628,N
5532,N
3016,N
2671,N
5668,N
6727,N
6910,N
6087,N
5135,Y
6056,N
952,Y
331,N
8514,N
2634,N
644,N
7506,N
1692,N
6908,N
5318,N
1171,N
4632,N
5811,N
5543,N
3749,N
5751,N
5603,N
8278,N
464,N
2153,N
1934,N
4312,N
5475,N
3598,Y
3519,N
3514,N
8734,N
6483,N
5313,N
237,N
2276,N
5887,N
131,N
3217,N
5370,N
5316,N
3238,N
5437,N
4722,N
839,N
2210,N
2393,N
2074,N
2991,N
1738,N
6729,N
8902,N
1216,N
4418,N
4629,N
3410,N
2784,N
8633,N
9053,N
3668,N
4717,N
4250,N
7610,N
961,N
5667,N
3718,N
8897,N
1444,N
7064,N
4475,N
2567,N
3553,N
7409,N
1688,N
2051,N
2696,N
7461,N
3845,N
7686,N
3191,N
7121,N
2309,Y
4431,N
8362,Y
8711,N
6562,Y
4793,N
9011,N
457,N
8729,Y
1061,N
5023,N
7055,N
1782,N
7033,N
9191,N
2843,N
3693,N
6518,N
8620,N
2102,N
7417,N
7565,N
4638,N
5670,N
6808,N
7707,N
3679,N
7945,N
4356,N
3891,N
1945,N
3041,N
0,Y
5227,N
1413,N
6272,N
5124,Y
73,N
4572,N
818,N
7931,N
6439,N
4359,N
876,N
8752,N
826,Y
6691,N
9109,N
8510,N
1289,N
2782,N
4154,N
1788,N
8076,N
5899,N
2055,N
3119,N
5031,N
7996,N
3690,N
4886,N
5439,N
3728,N
7601,N
9065,N
5406,N
7674,N
2538,N
7968,N
5284,N
2019,N
3934,N
4774,N
1238,N
4476,N
2406,N
4501,N
8184,N
425,N
1636,N
7292,N
3922,N
5155,N
4268,N
5144,N
6029,N
5120,N
2528,N
5298,N
615,N
5753,N
3240,N
5831,N
9167,Y
6075,N
3126,N
4924,N
1331,N
1227,Y
9138,N
6899,N
6636,N
3617,N
4884,N
75,N
1526,N
3187,N
4318,N
4409,N
7050,N
8568,N
3076,N
5131,N
295,N
8824,N
593,N
1115,N
1027,N
1344,N
8384,N
1796,N
3075,N
2437,N
6944,N
6123,N
5239,Y
1888,N
7642,N
4573,N
3360,N
3677,N
5631,N
8361,N
4757,N
1988,N
1943,N
3085,N
3627,N
2077,N
176,N
6659,N
3426,N
9190,N
6183,N
7981,N
3218,N
9163,Y
2749,N
8102,N
1993,N
4568,N
4157,N
6114,N
7605,N
461,N
999,N
7623,N
2036,N
8739,N
1063,N
5860,N
8012,N
5885,N
4165,N
7180,N
1877,N
8430,N
449,N
297,N
2861,N
474,N
6101,N
1575,N
5756,N
5794,N
8474,N
5764,N
1866,N
4167,N
8743,N
957,N
6055,N
3205,N
6301,N
4534,N
2072,N
2977,N
196,N
6747,N
8124,N
4271,N
7111,N
8207,N
982,N
1110,N
975,N
6300,N
6043,N
2378,N
6853,N
9055,N
7101,Y
8035,N
3064,N
689,N
1571,N
9199,N
1624,Y
2535,N
7876,N
1926,N
8755,N
1942,N
2396,N
7224,N
273,N
4422,Y
4846,N
7671,Y
150,N
8703,N
1214,N
1302,N
8966,N
6887,N
9004,N
5191,N
7443,Y
2185,N
6580,N
4236,N
4047,N
7525,N
6362,N
1380,N
5924,N
2630,N
5900,N
8793,N
5194,N
496,N
5843,N
4139,N
3028,N
4346,N
4294,N
667,Y
1576,Y
3915,N
2206,N
5228,N
3628,N
5815,N
6448,N
7668,N
1748,N
8372,N
3366,N
6384,N
4809,N
7290,N
4872,N
3884,N
2912,N
2003,N
7976,N
3150,N
5568,N
6741,N
6472,N
1077,N
5451,N
4773,N
1174,N
6258,N
5089,N
863,N
1481,N
6653,N
3987,N
3006,N
4655,N
3929,N
7542,Y
5310,N
6317,N
6200,N
382,N
5417,N
1325,N
6500,N
209,N
2214,N
3888,N
4502,N
1356,N
1337,N
2532,N
2223,N
1632,N
6369,N
7937,N
403,N
3156,N
4897,N
2514,N
4737,N
6054,N
2188,N
6091,N
2879,N
1312,N
2976,N
5950,N
2951,N
4566,N
3657,N
8774,N
2497,N
2895,N
6336,N
527,N
5890,N
5003,N
4017,N
6136,N
9057,N
7352,Y
1022,N
2777,N
3144,N
7031,N
6666,N
8688,N
8749,N
1032,N
8312,N
6071,N
6773,N
7902,N
4016,N
5529,N
6737,N
8491,N
845,N
1773,N
5803,N
524,Y
3969,N
8579,Y
44,N
5199,N
625,N
9067,N
6407,N
232,N
7762,N
8237,N
2645,N
720,N
8460,N
6720,N
6669,N
4712,Y
5936,N
3992,N
8131,N
7148,N
2983,N
3237,N
8396,N
2870,N
8994,N
2715,N
3723,N
143,N
7602,N
777,N
6355,N
1805,Y
2216,N
2530,N
3912,N
8744,N
1320,Y
3393,N
6107,N
6759,Y
3296,N
4965,N
5128,N
6879,N
7935,N
3320,N
7523,N
5466,N
4803,N
7174,N
1202,N
1124,N
6248,N
6376,N
109,N
9105,N
8263,N
2169,N
263,N
919,Y
2424,N
4953,N
5744,N
104,N
3062,N
7624,N
7258,N
3338,N
2062,N
4895,Y
5743,N
523,N
8166,N
86,N
3576,N
6581,N
3719,N
608,N
1219,N
3406,Y
1412,N
6950,Y
4391,N
1131,N
7941,N
3418,N
2279,N
2408,N
2226,N
5806,N
8072,N
1024,N
2541,N
7630,N
2559,N
5336,Y
8520,N
5805,N
2208,N
1393,N
5243,N
3308,N
3473,N
9090,N
1645,N
7615,N
8458,N
7102,N
158,N
6869,N
1459,N
5005,N
1700,N
8377,N
8719,N
6356,N
5690,N
8807,N
2045,N
1804,N
376,N
120,N
1294,N
763,N
756,N
3944,N
2065,N
4417,N
7865,N
8800,N
508,N
7553,N
1541,N
8434,N
5434,N
6332,N
5741,N
4018,N
312,Y
2000,N
2241,N
5938,N
7284,N
5198,N
2368,N
7964,N
342,N
5525,N
2359,N
3773,N
642,N
1276,Y
2617,N
8163,N
5426,N
3498,N
4246,N
1864,N
4705,N
5722,N
9123,N
184,N
7021,N
645,N
7794,N
3134,N
1873,N
8783,N
7109,N
1936,N
1215,N
4688,N
1001,N
1540,N
1832,N
6533,N
6367,N
2190,N
3559,N
8795,N
2856,N
4999,N
2962,N
6871,N
7204,Y
5671,N
8890,N
3061,N
383,N
6744,N
3048,N
6212,N
6234,N
3526,N
2386,N
7007,N
4338,N
290,N
8757,N
6334,N
251,N
1868,N
2248,N
6843,N
1952,N
5341,N
540,N
4888,N
195,N
8477,N
7685,N
168,N
7393,N
8429,N
1089,N
9092,N
7713,N
3417,N
7530,N
5852,N
5096,N
1275,N
7587,N
6839,N
9089,N
1572,Y
1026,N
4984,N
923,N
5306,N
734,N
7154,N
603,N
2068,N
8218,N
1177,N
71,N
5845,N
8953,N
2575,N
3271,N
3288,N
2607,N
9019,N
8537,N
8593,N
7403,N
7260,N
2471,N
566,N
6482,N
6465,N
4142,N
8820,N
4414,N
7206,N
6231,N
7735,N
716,N
7440,N
5205,N
6746,N
6464,N
5352,N
3280,N
2082,N
2434,N
4457,N
3211,N
304,N
7009,N
5100,N
2395,N
3195,N
859,N
714,N
1306,N
1633,N
1971,N
5591,N
1414,Y
4837,N
180,N
3710,N
7427,N
7564,N
2181,N
4993,N
7667,N
8443,N
4949,N
476,N
8609,N
4131,N
8529,N
8488,N
6457,N
9103,N
4441,N
2432,N
7349,N
3979,N
653,N
8768,N
8426,N
1687,N
7855,N
8724,N
5200,N
5260,N
3685,N
3502,N
4264,N
8546,N
8107,N
1559,N
1138,N
8604,N
4000,N
3695,N
1889,N
4777,N
4148,N
4511,N
1680,N
7599,N
4406,N
1059,N
4971,N
1625,N
7246,N
5185,N
8211,N
3224,N
7774,N
2703,N
2280,N
9091,N
3336,N
9111,N
5473,N
8818,N
5233,N
4608,N
1999,N
147,N
9149,N
6671,N
194,N
2754,N
6438,N
1984,N
4909,N
7665,N
7399,Y
3712,N
328,N
9139,N
7048,N
8493,N
5383,N
6647,N
8352,N
1800,N
2335,N
4479,N
3270,N
144,N
1607,N
6239,N
2346,N
4810,N
173,N
3981,N
142,N
6423,N
1246,N
