,inducted
3909,N
13,N
6309,N
8955,N
2113,N
7522,N
4107,Y
8622,N
7806,N
6920,N
7247,N
2400,N
7330,N
3574,N
8101,N
917,N
4807,N
4268,N
5694,N
830,N
1033,N
1786,N
7035,N
6242,N
8647,N
3842,N
7008,N
7786,N
8978,N
2678,N
8168,N
4230,N
2053,N
2263,N
7635,N
4618,N
5092,N
2334,N
4351,N
5048,N
5441,N
3570,N
7580,N
8114,N
889,N
6631,N
2812,N
404,N
5871,N
7418,N
9075,N
4463,N
3971,N
5874,N
1925,N
808,N
3890,N
6928,N
3184,N
6311,N
3675,N
3203,N
2825,N
6785,N
7462,N
7130,N
3582,N
7590,N
71,N
225,N
532,N
2591,N
397,N
6484,N
939,N
7427,N
1931,N
6699,N
6428,N
8612,N
7021,N
5858,N
7375,N
2156,N
4029,N
6045,N
1691,N
5402,N
4837,N
1329,N
8875,N
4972,N
8630,N
9037,N
1526,N
6816,N
6606,N
840,N
1690,N
3659,N
4793,N
197,N
7908,N
5335,N
3800,N
1758,N
5832,N
1730,N
8853,Y
1141,N
2921,N
3613,N
253,N
7215,N
5968,N
5903,N
8199,N
6622,N
8558,N
6751,N
5342,N
3094,N
5533,N
7370,N
1939,N
7473,N
4127,N
4401,N
7521,N
5522,N
9194,N
1852,N
3348,N
6895,N
1039,N
4571,N
5636,N
3516,N
5749,N
3514,N
2574,N
961,N
9171,N
1870,N
1349,N
5310,N
2032,N
3151,Y
1138,N
5373,N
5292,N
5687,N
4102,N
6871,N
6092,N
7820,N
7432,N
1126,N
1289,N
27,N
3775,N
7377,N
1757,N
8917,N
7645,N
2493,N
6952,Y
5718,N
5274,N
140,N
64,N
9090,N
5740,N
512,N
7854,N
5290,N
5137,N
4379,N
7378,N
750,N
7317,N
7326,N
6555,N
1386,N
5901,N
91,N
1408,N
8706,N
6858,N
369,N
689,N
1179,N
7674,N
6796,N
7078,N
9160,N
5726,N
1880,N
4211,N
3032,N
6565,N
4324,N
6666,N
1320,Y
3213,N
5844,N
8338,N
3475,N
9151,N
1085,N
1899,N
6125,N
6229,N
1363,N
3287,N
919,Y
4085,N
8727,N
6905,N
6590,N
3703,N
5498,N
4615,N
3293,N
2484,N
2326,N
6313,N
4318,N
6881,N
3537,N
5438,N
9002,N
1272,N
8899,N
453,N
5245,N
1446,N
5588,N
2821,N
2691,N
3949,N
811,N
1970,N
118,N
8522,N
3832,N
4206,N
7452,N
4524,N
8215,N
3633,N
2565,N
2443,N
5945,Y
5033,N
3710,N
2686,N
5951,N
8135,N
2634,N
2607,N
7451,N
3777,N
8935,N
4695,N
3322,N
5046,N
4438,N
777,N
4163,N
5150,N
6989,N
8738,Y
2249,N
4106,N
1024,N
8925,N
124,N
1605,N
3698,N
8600,N
3545,N
8699,N
1067,N
2833,N
985,N
4575,N
8004,N
2973,N
3057,N
5686,N
7103,N
7663,N
4918,N
2317,N
9129,N
1650,N
4243,N
4473,N
7131,N
7932,N
3766,N
281,N
445,N
6095,N
885,N
8665,Y
8425,Y
1688,N
556,N
3039,N
6818,N
6268,N
6815,N
6130,N
4469,N
135,N
7347,N
6468,N
1698,N
4038,N
8055,N
1493,N
5165,N
3551,N
5472,N
6447,N
4451,N
1309,N
5105,N
2852,N
2408,N
719,N
8868,N
4271,N
651,N
3336,N
491,N
3226,N
8430,N
7049,N
6499,N
5045,N
3953,N
3149,N
2978,N
8729,Y
5005,N
40,N
8555,N
321,N
3798,N
997,N
2952,N
2901,N
3840,N
2726,N
4732,N
4021,N
5273,N
6255,N
5187,N
2209,N
7978,N
4188,N
7736,N
2600,N
203,N
3751,N
5773,N
7899,N
1083,N
8894,N
6593,N
4063,N
3792,N
334,N
5900,N
3442,N
8130,N
2532,N
4884,N
2186,N
3844,N
1807,N
6628,N
2542,N
4344,N
6775,N
4689,N
8771,N
2942,N
7430,N
5984,N
4260,N
5223,N
4863,N
8042,N
2993,N
6103,N
4510,N
2394,N
5780,N
276,N
3281,N
3977,N
6245,N
864,N
8460,N
3234,N
6116,N
7256,N
6458,N
5777,N
4521,N
3170,N
8560,N
7672,N
8968,N
8845,N
6243,N
7336,N
507,N
9035,N
624,N
3826,N
1867,N
5250,N
7163,N
4759,N
9023,N
7205,N
8427,N
2653,N
6212,N
5727,N
247,N
289,N
2041,N
4276,N
2642,N
5779,N
2347,N
8920,N
6924,N
3250,N
1009,N
7122,N
6211,N
7039,N
304,N
2141,N
3461,N
3704,N
5927,N
3779,N
8869,N
5573,N
5942,N
8898,N
8825,N
1203,N
4360,N
7910,N
3196,N
2896,N
2450,N
4372,N
8142,N
8227,N
4273,N
1913,N
7726,N
101,N
4679,N
5175,N
988,N
646,N
2740,Y
1618,N
7983,N
102,N
8141,N
3518,N
588,N
2076,N
4678,N
2507,N
3188,N
6409,N
6179,N
4984,N
4519,N
876,N
3359,N
1973,N
3556,N
3193,N
3239,N
4054,N
4340,N
2303,N
9047,N
6678,N
5710,N
1865,N
6539,N
346,N
6357,N
4223,N
121,N
1872,N
2096,N
3487,N
4298,N
7006,N
7957,N
7905,N
717,N
4232,N
2739,N
3131,N
7369,N
530,N
2830,N
8924,N
9101,N
1833,N
9050,N
4430,N
6691,N
8236,N
5959,N
100,N
4339,N
2119,N
890,N
8739,N
3500,N
2770,N
3015,N
2017,N
3128,N
7972,N
7887,Y
1440,N
8821,N
3871,N
9169,N
3034,N
2035,N
242,N
5256,N
4425,N
8106,N
7297,N
6736,N
8180,N
6739,N
2857,N
3249,N
3169,N
946,N
356,N
1420,N
5788,N
5486,N
4352,N
2475,N
7705,N
4775,N
5028,N
3049,N
6143,N
2127,N
4065,N
5562,N
6535,N
2097,N
3302,N
8036,N
3654,N
8112,N
6227,N
984,N
6851,N
7756,N
2105,N
4572,N
7152,N
4327,N
1057,N
7872,N
234,N
4046,N
5566,N
5628,N
3804,N
7775,N
5073,N
8058,N
4191,N
1029,N
4221,N
7409,N
2181,N
9041,N
9089,N
6592,N
4113,N
5436,N
6615,N
274,N
3350,N
973,N
188,N
2449,N
6936,N
7470,N
7076,N
899,N
8541,N
2064,N
6085,N
1682,N
3681,N
4819,N
3205,N
7825,N
2917,N
2774,N
7273,N
6393,N
4137,N
8708,N
570,N
254,N
7031,N
7708,N
1537,N
2365,N
8356,N
163,N
2690,N
4060,N
5500,N
3366,N
2464,N
812,N
560,N
5954,N
7480,N
2030,N
7488,N
954,N
4245,N
7996,N
1171,N
2392,N
6044,N
4637,N
4601,N
7190,N
3884,N
2344,N
7436,N
6619,N
6953,N
7413,N
605,N
7981,N
7478,N
5917,N
5975,N
1250,N
319,N
8064,N
2524,N
5440,N
678,N
8209,N
1643,N
4270,N
477,N
3794,N
2293,N
5585,N
7060,N
1895,N
4826,N
7523,N
2128,N
2984,N
7373,N
7426,N
455,N
1756,N
3838,N
1544,N
982,N
2202,N
1684,N
2966,N
4423,N
1354,N
8957,N
3945,N
5888,N
7226,N
187,N
1803,N
6096,N
4531,N
3017,N
4492,N
682,N
8893,N
2203,Y
8340,N
5094,N
1406,N
674,N
1693,N
595,N
4842,N
6247,N
8933,N
5160,N
1097,N
6856,N
7445,N
7600,N
8268,N
4642,N
7328,N
5355,Y
5742,N
7511,N
2727,N
5011,N
4416,N
9126,N
1078,N
7851,N
5430,N
6487,N
6822,N
9139,N
4991,N
3827,N
5270,N
4311,N
8941,N
1966,N
1436,N
2706,N
1079,N
5428,N
6427,N
7857,N
3599,N
6100,N
680,N
4830,N
6805,N
4858,N
1046,N
6420,N
6433,N
6616,N
6770,N
2940,N
104,N
6609,N
8352,N
5823,N
5700,N
5053,N
8815,N
8334,N
2362,N
331,N
2923,N
6854,N
2438,N
4765,N
4202,N
3082,N
5550,N
2658,N
7381,N
8996,N
6638,N
8919,N
2265,N
4370,N
9046,N
8671,N
2853,N
7438,Y
5575,N
4349,N
9190,N
8440,N
1165,N
5923,N
3818,N
7394,N
6053,N
6109,N
7219,N
5877,N
4500,N
6779,N
7439,N
1253,N
1761,N
8668,N
5,N
1261,N
1330,N
5911,N
4612,Y
8074,N
3734,N
7875,N
3075,N
7146,N
8192,N
7516,N
8617,N
2619,N
5318,N
4440,N
4992,N
1622,N
1932,N
3594,N
1982,N
7025,N
6464,N
1260,N
9210,N
6624,N
1976,N
199,N
9098,N
8347,N
1564,N
3557,N
3980,N
7110,N
3420,N
4504,N
606,N
7835,N
5969,N
3740,N
330,N
4602,N
2207,N
3607,N
3974,N
2396,N
4146,N
6982,N
5605,N
7566,N
7897,N
8763,N
2236,N
6442,N
6720,N
8185,N
1105,N
2487,N
424,N
1416,N
7536,N
7613,N
5784,N
6558,N
2492,N
5958,N
4894,N
5908,N
4161,N
660,N
344,N
8863,N
6244,N
5595,N
1958,N
2697,N
3016,N
2479,N
9157,N
6957,N
1613,N
1823,N
6749,N
2762,N
6774,N
1933,N
3772,N
4603,N
2708,N
4482,N
6121,N
217,N
2640,N
8353,N
1590,N
1714,N
6404,N
7077,N
7760,N
8005,N
1641,Y
5198,N
4816,N
897,N
5509,N
1994,N
8677,N
8033,N
224,N
7636,N
6356,N
4730,N
3329,N
1209,N
4253,N
915,Y
6500,N
672,N
1465,N
7159,N
6906,N
3493,N
6776,N
7032,N
4144,N
6195,N
3923,N
4285,Y
1729,N
4150,N
7571,N
8606,N
105,N
1096,N
2380,N
8426,N
8411,N
6715,N
3466,N
8184,N
5148,N
99,N
6149,N
8967,N
2472,N
4874,N
3371,N
3020,N
8159,N
762,Y
7612,N
3959,N
3437,N
648,N
2460,N
4895,Y
3297,N
1687,N
8284,N
3848,Y
2819,N
1724,N
7449,N
2869,N
7973,N
5266,N
8321,N
9024,N
5806,N
6267,N
1084,N
571,N
5665,N
2949,Y
6968,N
3323,N
3915,N
1632,N
669,N
7896,N
4155,N
2672,N
9044,N
7797,Y
7199,N
4411,N
5571,N
4475,N
7591,N
4514,N
1299,N
2499,N
5671,N
6352,N
2616,N
6879,N
7953,N
8644,N
6218,N
6617,N
7134,N
8120,N
1741,N
2354,N
308,N
41,N
3623,N
3849,N
8693,N
3519,N
3043,N
4325,N
877,N
3728,N
6304,N
9180,N
1202,N
524,Y
1773,N
8218,N
8363,N
7936,N
3352,N
1385,N
8104,N
2635,N
5962,N
6932,N
6382,N
3140,N
358,N
2862,N
729,N
4975,N
1162,N
1358,N
5907,N
7004,N
7609,N
5225,N
1064,N
1695,N
2647,N
5608,N
843,N
3186,N
6676,N
701,N
2034,N
1443,N
1402,N
7433,N
3271,N
7513,N
1769,N
4078,N
4347,N
4358,N
901,N
2407,N
338,N
5966,N
7288,N
6670,N
7286,N
4898,N
4446,N
8552,N
609,N
4019,N
1018,N
626,N
1885,N
2178,N
5052,N
3347,N
6930,N
4413,Y
6098,N
1196,N
6007,N
7711,N
492,N
2343,N
3229,Y
5862,N
8870,Y
7683,N
1541,N
1606,N
2505,N
9195,N
2802,N
3401,N
7338,N
4785,N
4326,N
6825,N
4286,N
4390,N
2914,N
5839,N
4957,N
7920,N
5872,N
1028,N
5207,N
1846,N
5822,N
6728,N
5978,N
7866,N
8573,N
7621,N
8375,N
7720,N
9170,N
819,N
495,N
6875,N
2999,N
3892,N
2411,N
7993,N
6529,N
3358,Y
3486,N
6893,N
3288,N
4301,N
7172,N
8177,N
3647,N
4547,N
126,N
8256,N
8247,N
6655,N
6548,N
5759,N
7539,N
2693,N
2100,N
1680,N
84,N
7198,N
4942,N
1774,N
448,N
704,N
213,N
697,N
8764,N
7603,N
8253,N
4089,N
3460,N
1113,N
3305,N
1159,N
5156,N
2924,N
5536,N
3133,N
8459,N
1275,N
3387,N
5398,N
7546,N
5201,N
8303,Y
379,N
4893,N
517,N
421,N
7047,N
8373,N
5422,N
2960,N
2935,N
1316,N
6710,Y
5476,N
2953,N
2333,N
8526,N
6230,N
400,N
5444,N
2623,N
5389,N
2309,Y
9168,N
5734,N
2773,N
800,N
1977,N
8865,N
8274,Y
7465,N
4668,N
695,N
4487,N
7406,N
5133,N
9042,N
1793,N
3732,N
1569,N
18,N
7924,N
1119,N
2557,N
772,N
874,N
8947,N
232,N
5181,N
2707,N
7582,N
2981,N
1414,Y
2058,N
5406,N
3024,N
2381,N
7162,N
8948,N
4135,N
5857,N
5171,N
9156,N
1607,N
5597,N
8638,N
2837,N
4831,N
5988,N
8310,N
931,N
5297,Y
7017,N
8213,N
5072,N
7608,N
8381,N
5456,N
3381,N
6817,N
6552,N
5926,N
5383,N
1598,N
613,N
3561,N
6509,N
3274,N
1274,Y
3125,N
251,N
5834,N
8416,N
7626,N
5262,N
1980,N
418,N
8586,N
3733,N
1676,N
3689,N
1620,Y
2172,N
7581,N
6826,N
2776,N
7992,N
6114,N
8642,N
8163,N
816,N
2089,N
5434,N
3646,N
5935,N
920,N
6068,N
2866,N
7468,N
5625,N
9144,N
3201,N
5089,N
2139,N
7300,N
6478,N
826,Y
1747,N
5528,N
2190,N
8320,N
774,N
1231,N
4610,N
1283,N
5570,N
6197,N
600,N
6358,N
8470,N
7538,N
6396,N
7361,N
7454,N
7484,N
7678,N
3584,N
2387,N
6685,N
5423,N
2764,N
5672,N
4581,N
6236,N
706,N
3806,N
1400,N
2971,N
22,N
2615,N
1815,N
2268,N
8531,N
7758,N
740,N
6026,N
5594,N
3207,N
1957,N
2009,N
3356,N
5743,N
1968,N
4001,N
5543,N
8683,N
7572,N
2885,N
818,N
839,N
1611,N
7217,N
198,N
1462,N
1150,N
1352,N
3150,N
8946,N
4996,N
2597,N
3324,N
7264,N
1582,N
8756,N
4584,N
3076,N
7792,N
6665,N
2673,N
1122,N
7561,N
1988,N
2959,N
3481,N
2514,N
8509,N
3339,Y
6648,N
2061,N
3523,N
4035,N
5392,N
4750,N
5601,N
7821,N
3778,N
1974,N
4048,N
656,N
8890,N
2415,N
5929,N
514,N
5217,N
6302,N
2274,N
3841,N
3010,N
1257,N
8465,N
710,N
1552,N
2427,N
2147,N
1338,N
4712,Y
286,N
5711,Y
1044,N
4620,N
6162,N
6060,N
4058,Y
7831,N
5222,N
7770,N
3863,N
3941,N
311,N
361,Y
4334,N
6223,N
7312,N
5658,N
4554,N
5753,N
1794,N
2659,N
7958,N
6003,N
7738,N
7723,Y
8178,N
1868,N
615,N
2629,N
4735,N
2111,N
181,N
5295,N
7066,N
2451,N
8891,N
4476,N
3579,N
1651,N
3290,N
2583,N
807,N
4288,N
3105,N
7998,N
5359,N
5285,N
8480,N
7422,N
1956,N
7065,N
7437,N
5999,N
3780,N
3648,N
4931,N
8023,N
4282,N
6475,N
3750,N
6892,N
7914,N
7296,N
7554,N
7743,N
3907,N
8580,N
1327,N
3678,N
6717,N
6361,N
8568,N
5192,N
8993,N
4597,N
8556,N
2970,N
8225,N
1835,N
506,N
5117,N
111,N
3880,N
4944,N
5158,N
1183,N
3929,N
1539,N
6252,N
8479,N
976,N
8341,N
1241,N
3231,N
6337,N
534,N
1207,N
4564,N
6398,N
8579,Y
5751,N
9163,Y
2185,N
2342,N
5121,N
5937,N
4796,N
4410,N
3786,N
744,N
5971,N
2592,N
650,N
3939,N
4845,N
5236,N
2925,N
497,N
7496,N
2546,N
1326,N
1360,N
1422,N
4439,N
427,N
868,N
5720,N
7429,N
6494,N
2085,N
5095,N
2074,N
8652,N
4748,N
7989,N
1749,N
