,inducted
2834,N
7879,N
2097,N
8800,N
6344,N
8553,N
7302,N
3080,N
4853,N
1150,N
4068,N
3278,N
7423,N
5945,Y
5922,N
4193,N
7665,N
3372,N
6843,N
849,N
6923,N
5062,N
470,N
8525,N
6838,N
8210,N
6806,N
5511,Y
2585,N
5391,N
4814,N
698,N
9178,N
8383,N
4455,N
3903,N
2382,N
3270,N
1337,N
1658,N
2351,N
3544,N
7292,N
1110,N
8679,N
7066,N
68,N
7501,N
5948,N
1299,N
9103,N
4037,N
1009,N
2662,N
4880,N
1766,N
4072,N
5412,N
433,N
3542,N
4536,N
684,N
973,N
6339,N
5814,N
5046,N
2503,N
6707,N
7197,N
2257,N
7187,N
2339,N
1578,N
4964,N
4615,N
3491,N
7899,N
923,N
6313,N
4621,N
8489,N
3672,N
5530,N
2241,N
4398,N
1045,N
2477,N
6365,N
188,N
808,N
8787,N
9181,N
322,N
4633,N
2913,N
1424,N
6786,N
8148,N
6637,N
1176,N
7647,N
2403,N
6099,N
3863,N
4310,N
3236,N
47,N
1583,N
1449,N
7096,N
1753,N
7401,N
6545,N
5405,N
2202,N
8243,N
3845,N
5124,Y
3753,N
3706,N
6772,Y
1126,N
8377,N
900,N
3424,N
8561,N
5556,N
3032,N
3248,N
335,N
7644,N
7435,N
3051,N
8937,Y
4531,N
6035,N
4539,N
8182,N
574,Y
6625,N
1232,N
5633,N
3516,N
1226,N
6562,Y
3216,N
6731,N
3473,N
3503,N
6388,N
6277,N
1287,N
7406,N
7651,N
6078,N
750,N
3762,N
6433,N
1827,N
7282,N
7404,N
2491,N
6464,N
4012,N
4861,N
7867,N
7167,N
4637,N
7024,Y
7488,N
6878,N
134,N
4612,Y
5748,N
4202,N
1694,N
8861,N
71,N
8185,N
2627,N
4181,N
4147,N
7995,N
6248,N
2851,N
3585,N
8131,N
6475,N
8401,N
5497,N
1651,N
823,N
7094,N
5021,N
5641,N
3494,N
4899,N
8707,N
101,N
3429,N
8812,N
744,N
5296,N
38,N
7089,N
7177,N
8602,N
917,N
1074,N
5765,N
5795,N
2513,N
8975,N
1417,N
1131,N
1842,N
680,N
7297,N
8515,N
7531,N
4868,N
8291,N
5739,N
6190,N
2341,N
3981,N
7747,N
7944,N
7925,N
6193,N
5377,N
4577,N
142,N
9160,N
3329,N
6253,N
1625,N
2887,N
4274,N
2007,N
9030,N
4585,N
5567,N
8496,N
1897,N
6497,N
6421,N
1832,N
8467,N
1351,N
7996,N
261,N
2804,N
7960,N
7667,N
1881,N
4278,N
6244,N
5106,N
518,N
1829,N
3442,N
2087,N
8409,N
1720,N
7215,N
1724,N
3333,N
5761,N
6962,N
2709,N
8184,N
4109,N
371,N
5000,N
5597,N
2826,N
8342,N
3392,N
402,N
4149,N
2521,N
8265,N
2880,N
1738,N
1858,N
442,N
4352,N
2504,N
3167,N
3687,N
426,N
158,N
5844,N
7562,N
2581,N
252,N
14,N
949,N
4904,N
2490,N
6899,N
2034,N
5666,N
8412,N
2986,N
9209,N
947,N
7259,N
3689,N
8945,N
6202,N
5978,N
6222,N
8779,N
1716,N
1493,N
4690,N
5299,N
687,N
1936,N
6568,N
1686,N
6333,N
6821,N
3749,N
578,N
3901,N
8943,N
8277,N
759,N
7951,N
6185,N
859,N
8193,N
7235,N
5255,N
57,N
3773,N
9202,N
3940,N
1040,N
1740,N
147,N
5408,N
8927,N
6696,N
5655,N
5111,N
4411,N
6524,N
1442,N
78,N
5082,N
1527,N
1290,N
7639,N
2054,N
1398,N
6409,N
7868,N
4553,N
3150,N
369,N
1524,N
4962,N
6555,N
4141,N
2200,N
6143,N
5411,N
2505,N
3607,N
5357,N
4598,N
5407,N
4997,N
7511,N
2778,N
7240,N
5228,N
2687,N
6593,N
307,N
6502,N
5269,N
3681,N
4656,N
4689,N
84,N
1311,N
3708,N
427,N
4556,N
5211,N
5919,N
944,N
5906,N
952,Y
3555,N
3713,N
2043,N
6294,Y
870,N
8499,N
2356,N
8657,N
8763,N
8734,N
6804,N
2893,N
6795,N
5162,N
7763,N
4373,N
3991,N
7503,N
3949,N
7912,N
8852,N
1926,N
4945,N
2583,N
6644,N
2618,N
6928,N
3549,N
210,N
4052,N
4789,N
2543,N
575,N
3860,N
961,N
8061,N
6079,N
2777,N
6008,N
6742,N
5638,N
4293,N
4424,N
6011,N
8279,N
1069,N
6435,N
7676,N
7360,N
9009,N
1411,N
2832,N
6233,N
3764,N
2725,N
4370,N
3357,N
1241,N
4320,Y
7375,N
5542,N
9144,N
6554,N
918,N
4173,N
2565,N
2965,N
8730,Y
6467,N
2314,N
2079,N
8371,N
8905,N
5626,N
2799,N
6854,N
7299,N
8788,N
7399,Y
8655,N
365,N
3220,N
5458,N
1545,N
1260,N
6530,N
5713,N
2523,N
1238,N
3317,N
4080,N
7939,N
967,N
7324,N
8887,N
1013,N
2552,N
2206,N
103,N
9163,Y
1718,N
4204,N
3777,N
7337,N
2689,N
5695,Y
8801,N
2457,N
5448,N
5494,N
7083,N
5316,N
8005,N
5513,N
1648,N
2854,N
1250,N
2409,N
8971,N
3011,N
9185,N
1804,N
689,N
1341,N
1811,N
8115,N
5551,N
2967,N
6586,N
1785,N
6975,N
1536,N
2251,N
5509,N
8856,N
5820,N
1662,N
2638,N
6864,N
1405,N
6738,N
95,N
2663,N
4225,N
8139,N
7692,N
2937,N
7082,N
1642,N
400,N
7327,N
7731,N
7684,N
7413,N
4404,N
2946,N
6133,N
5196,N
3088,N
8903,N
5215,N
4512,N
3927,N
3241,N
4447,N
5363,N
160,N
6329,N
8274,Y
8924,N
5473,N
4617,N
2501,N
9083,N
655,N
2801,N
7150,N
8349,N
4632,N
3406,Y
878,N
6702,N
4085,N
7718,N
2020,N
513,N
4182,N
3325,N
5387,N
8372,N
7307,N
1504,N
6404,N
8768,N
7550,N
1756,N
7371,N
5895,N
5246,N
8079,N
7170,N
1826,N
1450,N
302,N
1530,N
6836,N
8221,N
2983,N
8556,N
987,N
8595,N
2094,N
8024,N
1102,N
1634,N
3502,N
7467,N
3934,N
721,N
3009,N
9091,N
4283,N
2545,N
6686,N
3368,N
6732,N
8810,N
3078,N
5127,N
1835,N
1470,N
6268,N
5302,N
1267,N
2632,N
5341,N
3256,N
6254,N
5750,N
6998,N
8775,N
5170,N
2417,N
6874,N
8632,N
7607,N
1219,N
747,N
5985,N
140,N
2842,N
8022,N
6834,N
2269,N
937,N
7087,N
4624,N
6730,N
7154,N
2690,N
4977,N
607,N
1434,N
2130,N
5514,N
5447,N
3465,N
5313,N
3205,N
3610,N
2603,N
1966,N
6748,N
3796,N
4058,Y
2745,N
3890,N
8884,N
3865,N
7194,N
6939,N
4747,N
4155,N
8844,N
8891,N
1452,N
3840,N
5924,N
1870,N
3536,N
2619,N
3682,N
8189,N
6309,N
3356,N
7598,N
6197,N
8718,N
7932,N
4910,N
2571,N
5778,N
2761,N
7124,N
4811,N
5128,N
367,N
668,N
8016,N
2460,N
8850,N
6325,N
9069,N
6481,N
6541,N
7211,N
1114,N
7035,N
6721,N
580,N
9079,N
6230,N
5656,N
7891,N
1168,N
1119,N
6057,N
652,N
5679,N
2042,N
8697,N
497,N
4450,N
5077,N
163,N
2882,N
7031,N
6785,N
763,N
1377,N
189,N
932,N
6952,Y
438,N
296,N
5594,N
2553,N
7005,N
7471,N
6259,N
3141,N
2492,N
7972,N
8116,N
8288,N
389,N
2016,N
2813,N
4990,N
6471,N
6803,N
2867,N
940,N
5120,N
2665,N
7576,N
1695,N
9156,N
4405,N
6168,N
7935,N
7341,N
7534,N
1837,Y
2836,N
6458,N
1427,N
1018,N
8518,N
6242,N
5579,N
4368,N
245,N
8740,N
2759,N
6283,N
9150,N
169,N
6978,N
7366,N
4140,N
7821,N
3692,N
6145,N
1721,N
7693,N
3533,N
173,N
9176,N
4189,N
4886,N
2227,N
8631,N
60,N
495,N
8245,N
2259,N
4655,N
6675,N
8025,N
3426,N
2692,N
4374,N
627,Y
5336,Y
6450,N
7764,N
4427,N
5072,N
8498,N
7648,N
2862,N
1512,Y
8276,N
3589,N
5502,N
4216,N
9145,N
5355,Y
354,N
1568,N
8272,N
914,N
3227,N
5970,N
7916,N
3454,N
3514,N
3929,N
6213,N
7191,N
5876,N
7518,N
7875,N
8376,N
1085,N
3092,N
6763,N
7855,N
7086,N
3618,N
5435,N
9078,N
8194,N
6453,N
1784,N
6539,N
6119,N
8612,N
6444,N
4683,N
2246,N
2822,N
3730,N
2290,N
7650,N
444,N
3780,N
3119,N
7319,N
7499,N
8322,N
8904,N
2360,N
1911,N
5220,N
820,N
8548,N
1654,N
676,N
5927,N
8935,N
2819,N
8572,N
2271,N
3782,N
4311,N
5020,N
2336,N
8541,N
2653,N
4221,N
5526,N
6619,N
7568,N
6144,N
751,N
9005,Y
7807,N
248,N
4659,N
8641,N
2012,N
3050,N
4923,N
7649,N
7882,N
102,N
4205,N
5781,N
3891,N
1852,N
6832,N
9076,N
255,Y
3389,N
8054,N
9124,N
4256,N
756,N
3206,N
3121,N
8799,N
5645,N
662,N
1941,N
6981,N
3232,N
3512,N
5359,N
7053,N
1471,N
7822,N
4485,N
7746,N
695,N
3530,N
2980,N
6609,N
7444,N
7974,N
8702,Y
8073,N
8386,N
3566,N
8542,N
2066,Y
7797,Y
8224,N
4865,N
860,N
2952,N
7288,N
6052,N
284,N
8870,Y
2400,N
6140,N
709,N
3959,N
6255,N
5029,N
8216,N
7041,N
5321,N
5887,N
3029,N
7709,N
5155,N
9120,N
7522,N
1061,N
1762,N
4826,N
7453,N
112,N
7957,N
4222,N
4132,N
4075,N
8824,N
7166,N
6669,N
2114,N
1221,N
7317,N
504,N
277,N
6862,N
3116,N
3917,N
8452,N
3122,N
360,N
5067,N
6423,N
3582,N
2636,Y
4011,N
9182,N
4497,N
7076,N
8723,N
2419,N
3348,N
1365,N
6687,N
678,N
9019,N
3801,N
4128,N
5881,N
1947,N
3859,N
2943,N
3383,N
955,N
8341,N
154,N
1464,N
7049,N
503,N
907,N
1917,N
4086,N
8550,N
6414,N
7422,N
637,N
4654,N
3229,Y
131,N
7106,N
344,N
8653,N
8662,N
5467,N
2279,N
6714,N
3983,N
4008,N
1354,N
3132,N
270,N
2165,N
6990,N
3244,N
6088,N
9081,N
3676,N
175,N
6281,N
381,N
407,N
3042,N
6310,N
174,N
5118,N
2472,N
1336,N
6516,N
6463,N
5531,N
5292,N
4351,N
4436,N
1490,N
5092,N
8795,N
2026,N
663,N
5643,N
8923,N
2683,N
1414,Y
3665,N
1857,N
2295,N
9184,N
3012,N
2758,N
6833,N
4473,N
9140,N
8103,N
2454,N
7583,N
9093,N
2004,N
5168,N
8236,N
2620,N
7346,N
2161,N
7816,N
9054,N
4103,N
8760,N
7851,N
4547,N
8929,N
2711,N
7931,N
395,N
5301,N
8502,N
1369,N
8309,N
7389,N
6999,N
4780,N
8204,N
8262,N
5287,N
3456,N
425,N
2474,N
5153,N
8869,N
6272,N
6080,N
4999,N
1602,N
7696,N
3995,N
2996,N
5931,N
5916,N
3265,N
5882,N
1940,N
5932,N
8032,N
4051,Y
4467,N
8589,N
3974,N
6829,N
5182,N
1383,N
8433,N
2661,N
5801,N
2284,N
8340,N
1403,N
7062,N
6565,N
4739,N
4996,N
3598,Y
5681,N
8822,N
5897,N
1797,N
4381,N
5790,N
6802,N
7448,N
2080,N
6449,N
5500,N
42,N
6699,N
2283,N
7100,N
986,N
2338,N
5833,N
6879,N
133,N
6258,N
6645,N
2995,N
5627,N
3558,N
7941,N
929,N
7934,N
502,N
4955,N
2716,N
4917,N
2561,N
2641,N
7723,Y
3176,N
1064,N
4561,N
8244,N
766,N
2506,N
7414,N
5950,N
2511,N
5254,N
5572,N
6500,N
1191,N
5523,N
3165,Y
6767,N
8755,N
6534,N
4015,N
909,N
6095,N
494,N
3068,N
7989,N
1156,N
4148,N
4754,N
1453,N
233,N
5019,N
960,N
8246,N
8579,Y
1925,N
394,N
2901,N
205,N
2392,N
2071,N
3146,N
805,N
5917,N
6132,N
8469,N
6617,N
3899,N
6628,N
2216,N
7560,N
6880,N
924,N
5900,N
706,N
630,N
1146,N
1946,N
2639,N
8552,N
6849,N
2263,N
2624,N
7357,N
954,N
715,N
6820,N
1871,N
7228,N
3360,N
5380,N
3417,N
1855,N
351,N
6364,N
3015,N
6525,N
1413,N
1439,N
1054,N
8229,N
6608,N
3366,N
8018,N
4631,N
6124,N
3448,N
3693,N
7512,N
2781,N
486,N
8109,N
8859,N
699,N
6319,N
4001,N
457,N
3778,N
3403,N
1418,N
9023,N
7487,N
9056,N
9119,N
8719,N
8738,Y
1339,N
5743,N
801,N
573,N
2483,N
898,N
5832,N
7956,N
743,N
8563,N
8394,N
4936,N
9201,N
5200,N
3363,N
6288,N
1912,N
1666,N
4837,N
5258,N
8062,N
2630,N
5250,N
8390,N
8151,N
3939,N
5687,N
3971,N
7090,N
8176,N
736,N
968,N
6650,N
6580,N
8100,N
5576,N
6038,N
5662,N
1689,N
8654,N
8215,N
1683,N
8868,N
2755,N
8268,N
2704,N
7758,N
7907,N
1321,N
8360,N
2387,N
7802,N
814,N
3758,N
1033,N
657,N
783,N
1109,N
5181,N
7047,N
3643,N
6303,N
891,N
3678,N
666,N
3107,N
2301,N
117,N
7064,N
2909,N
12,N
2369,N
8104,N
3804,N
9188,N
3320,N
6883,N
752,N
3096,N
6780,N
1420,N
192,N
273,N
1298,N
1690,N
1810,N
5552,N
1920,N
2019,N
2610,N
777,N
1279,N
5178,N
8574,N
8228,N
4292,N
585,N
6630,N
5799,N
4708,N
5800,N
7483,N
6396,N
7536,N
8999,N
6708,N
813,N
5339,N
7753,N
1556,N
3652,N
969,N
926,N
4053,N
1296,N
9143,N
3943,N
152,N
1139,N
3004,N
2319,N
3818,N
1516,N
4815,N
2455,N
691,N
1,N
7695,N
4847,N
3744,N
6103,N
6926,N
6770,N
6673,N
8521,N
4501,N
6098,N
4766,N
3287,N
1621,N
430,N
7315,N
8125,N
4345,N
6968,N
7767,N
5109,N
9171,N
4573,N
1194,N
2637,N
6207,N
8849,N
3086,N
4262,N
1205,N
6736,N
4067,N
390,N
5851,N
8232,N
7052,N
2517,N
2685,N
6513,N
1733,N
4887,N
8264,N
5589,N
7074,N
3889,N
2982,N
8102,N
8044,N
1042,N
5307,N
8450,N
301,N
2845,N
6323,N
7969,N
1632,N
8033,N
7687,N
5278,N
7146,N
8825,N
326,N
1638,N
4511,N
5474,N
5315,N
1065,N
218,Y
49,N
6868,N
975,N
5625,N
1887,N
7543,N
5837,N
1675,Y
4975,N
5423,N
5233,N
4079,N
4022,Y
4508,N
2083,N
6149,N
4238,N
6341,N
4836,N
4307,N
5416,N
8635,N
7588,N
4422,Y
3381,N
6231,N
3961,N
7445,N
8090,N
2706,N
1889,N
2169,N
7412,N
7355,N
20,N
3466,N
6801,N
2181,N
4059,N
2297,N
5462,N
4745,N
3523,N
1128,N
7781,N
2252,N
5223,N
2998,N
8831,N
2609,N
3359,N
8067,N
1035,N
4472,N
7914,N
4639,N
603,N
7279,N
2401,N
3756,N
4347,N
2548,N
3650,Y
8142,N
7450,N
1806,N
3742,N
6573,N
4660,N
3038,N
8087,N
8963,N
1854,N
2891,N
2390,N
8023,N
4841,N
5583,N
4110,N
2679,N
6976,N
4157,N
7943,N
1575,N
2331,N
8802,N
2345,N
8048,N
6597,N
6851,N
3139,N
4409,N
3725,N
7419,N
6056,N
863,N
2884,N
700,N
1950,N
3515,Y
5543,N
6751,N
8436,N
3769,N
5575,N
5146,N
9189,N
4465,N
2051,N
2209,N
2680,N
1149,N
568,N
8126,N
3809,N
7036,N
8283,N
2456,N
5015,N
7671,Y
7513,N
5580,N
5780,N
5425,N
8327,N
9204,N
3365,N
3958,N
5963,N
983,N
9121,Y
5952,N
6807,N
4926,N
3111,N
8582,N
4558,N
6577,N
4697,N
285,N
6917,N
6956,N
8356,N
8099,N
6032,N
4681,N
4863,N
5764,N
5996,N
3803,N
8218,N
1003,N
2939,N
8835,N
366,Y
2346,N
4201,Y
1419,N
2794,N
3030,N
3965,N
8124,N
2728,N
1577,N
5809,N
6470,N
2657,N
6529,N
8989,N
4335,Y
6695,N
3239,N
4562,N
1828,N
3823,N
8522,N
209,N
804,N
5516,N
5414,N
4375,N
5119,N
978,N
8484,N
6735,N
2924,N
7386,N
8493,N
8275,N
3993,N
3412,N
1402,N
7457,N
8278,N
815,N
8934,N
6916,N
5214,N
2459,N
3404,N
6494,N
5445,N
511,N
2064,N
1706,N
745,N
281,N
2966,N
2956,N
2798,Y
8562,N
7968,N
3334,N
3647,N
2370,N
7745,N
1046,N
6221,N
7873,N
1083,N
7657,N
2948,Y
9015,N
9152,N
7257,N
3307,Y
5706,N
1049,N
6097,N
4987,N
196,N
8463,N
7596,N
2002,N
4026,N
6755,N
7068,N
7004,N
5431,N
901,N
2380,N
5637,N
4717,N
6654,N
5476,N
1836,N
5519,N
2903,N
650,N
3225,N
6022,N
7440,N
6349,N
1739,N
1338,N
7046,N
3089,N
9208,N
6366,N
8601,N
8036,N
4454,N
2422,N
593,N
8085,N
8695,N
6841,N
5632,N
5348,N
2923,N
1378,N
4379,N
5455,N
5352,N
5601,N
3651,N
5990,N
7438,Y
5667,N
5510,N
5979,N
3261,N
5813,N
651,N
7492,N
2249,N
6784,N
8180,N
4645,N
5441,N
7573,N
1138,N
3703,N
1181,N
1981,N
2744,N
4306,N
6920,N
8883,N
4795,N
8461,N
8511,N
8237,N
3000,N
553,N
3919,N
320,N
5272,N
8828,N
7125,N
3052,N
6373,N
8658,N
6363,N
2047,N
7825,N
5879,N
1914,N
1808,N
5744,N
6371,N
4349,N
1078,N
1137,N
2101,N
647,N
7221,N
5418,N
3045,N
4324,N
1371,N
7959,Y
4805,N
3657,N
135,N
5737,N
1779,N
2807,N
5470,N
1012,N
7600,N
5828,N
1080,N
8671,N
3420,N
3135,N
1704,N
7495,N
1266,N
8722,N
2848,N
3047,N
5829,N
3707,N
6996,N
197,N
7328,N
4845,N
1477,N
6676,N
1678,N
4817,N
2481,N
3690,N
7169,N
5047,N
1560,N
5913,N
2839,N
1622,N
6932,N
8806,N
1628,N
3457,N
826,Y
1322,N
3144,N
7770,N
9116,N
3479,N
5241,N
6566,N
3214,N
6924,N
7674,N
64,N
7233,N
2183,Y
7620,N
8213,N
7735,N
3994,N
7554,N
5628,N
8955,N
2294,N
2138,N
1247,N
1024,N
1624,Y
1244,N
8920,N
4821,N
6169,N
490,N
5946,N
5864,N
6681,N
5059,N
8387,N
7267,N
4778,N
6959,N
3869,N
5802,N
6004,N
6418,N
4027,N
4636,N
1161,N
3001,N
3532,N
8545,N
3178,N
522,N
3213,N
6477,N
1525,N
2415,N
4360,N
1089,N
3257,N
3528,N
212,Y
6809,N
463,N
5475,N
7364,N
2430,N
5012,N
5907,N
7022,N
7918,N
6312,N
3622,N
6034,N
1821,N
7823,N
4296,N
4318,N
6459,N
4312,N
1761,N
3321,N
5733,N
3505,N
2944,N
6,N
7151,N
2480,N
7466,N
9136,N
7532,N
7535,N
7749,N
8546,N
6019,N
4121,N
8442,N
8930,N
8578,N
7261,N
3200,N
2847,N
1320,Y
5466,N
1494,N
5274,N
3486,N
