,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
826,bottoji01,15,1991,7471,1177,2313,465,151,219,1422.0,58.0,664,591.0,Jim,Bottomley,180.0,72.0,L,L,1B,Player,0.309597108820774,0.36594960049170205,0.500200776335163
304,backmwa01,13,1102,3245,482,893,138,19,10,240.0,117.0,371,480.0,Wally,Backman,160.0,69.0,B,R,2B,N,0.275192604006163,0.34955752212389396,0.33867488443759597
5297,mayswi01,22,2992,10881,2062,3283,523,140,660,1903.0,338.0,1464,1526.0,Willie,Mays,170.0,70.0,R,R,OF,Player,0.301718592041173,0.384528149048198,0.5574855252274611
5578,metzgro01,10,1219,4201,453,972,101,71,5,254.0,83.0,355,449.0,Roger,Metzger,165.0,72.0,B,R,SS,N,0.23137348250416603,0.29126426690078994,0.292787431563913
4073,jamesch01,5,510,1406,158,358,56,9,29,172.0,7.0,48,260.0,Charlie,James,195.0,73.0,R,R,OF,N,0.254623044096728,0.279229711141678,0.36913229018492205
1620,collied01,24,2826,9949,1821,3315,438,187,47,1300.0,741.0,1499,,Eddie,Collins,175.0,69.0,L,R,2B,Player,0.333199316514223,0.42051013277428395,0.428987837973666
3811,hoilech01,9,894,2820,415,739,122,2,151,449.0,5.0,435,616.0,Chris,Hoiles,195.0,72.0,R,R,C,N,0.26205673758865194,0.36067588325652794,0.46737588652482304
2671,floodcu01,15,1759,6357,851,1861,271,44,85,636.0,88.0,444,609.0,Curt,Flood,165.0,69.0,R,R,OF,N,0.292748151643857,0.338920746948978,0.38933459178858004
7071,robinja02,9,1382,4877,947,1518,273,54,137,734.0,197.0,740,291.0,Jackie,Robinson,195.0,71.0,R,R,2B,Player,0.311256920237851,0.401993946946769,0.473651835144556
7855,sojolu01,13,848,2571,300,671,103,12,36,261.0,28.0,124,198.0,Luis,Sojo,172.0,71.0,R,R,2B,N,0.26098794243485,0.294990723562152,0.35239206534422396
8726,waltoje01,9,598,1573,241,423,77,8,25,132.0,58.0,138,280.0,Jerome,Walton,175.0,73.0,R,R,OF,N,0.268912905276542,0.327878433664524,0.375715193897012
1048,bryest01,8,697,1997,237,515,97,13,30,193.0,16.0,144,276.0,Steve,Brye,190.0,72.0,R,R,OF,N,0.257886830245368,0.307800093414292,0.364546820230346
7134,rojekst01,10,522,1764,225,470,67,13,4,122.0,32.0,152,100.0,Stan,Rojek,170.0,70.0,R,R,SS,N,0.26643990929705197,0.324634655532359,0.325963718820862
773,bollifr01,12,1540,5562,692,1415,221,40,106,556.0,40.0,462,558.0,Frank,Bolling,175.0,73.0,R,R,2B,N,0.25440489032722,0.311586985391766,0.365695792880259
200,andresh01,7,569,1704,196,375,76,4,86,263.0,7.0,191,515.0,Shane,Andrews,215.0,73.0,R,R,3B,N,0.22007042253521103,0.29868073878628004,0.42077464788732394
2740,foxne01,18,2367,9232,1279,2663,355,112,35,790.0,76.0,719,216.0,Nellie,Fox,160.0,70.0,L,R,2B,Player,0.28845320623916804,0.339865340166817,0.362543327556326
1624,colliji01,13,1725,6795,1055,1999,352,116,65,983.0,194.0,426,266.0,Jimmy,Collins,178.0,69.0,R,R,3B,Player,0.29418690213392196,0.335826062872178,0.40883002207505503
9050,wockejo01,11,795,2072,267,543,73,11,86,310.0,5.0,277,278.0,John,Wockenfuss,190.0,72.0,R,R,C,N,0.262065637065637,0.34908471690080894,0.432432432432432
8035,stirnsn01,9,1028,3695,604,989,157,68,29,281.0,134.0,541,447.0,Snuffy,Stirnweiss,175.0,68.0,R,R,2B,N,0.26765899864682,0.36118980169971704,0.37050067658998603
3643,henryjo02,8,687,1920,161,397,54,15,2,171.0,55.0,244,,John,Henry,180.0,72.0,R,R,C,N,0.20677083333333302,0.29621072088724604,0.253645833333333
3825,hollida01,12,983,3346,578,870,166,17,112,482.0,47.0,464,687.0,Dave,Hollins,195.0,73.0,B,R,3B,N,0.260011954572624,0.350131233595801,0.420203227734608
7840,snydeco02,8,1068,3656,439,902,178,13,149,488.0,28.0,226,992.0,Cory,Snyder,175.0,76.0,R,R,OF,N,0.24671772428884,0.290571870170015,0.42478118161925604
6874,reichri01,10,997,3307,391,864,109,24,116,445.0,40.0,263,672.0,Rick,Reichardt,210.0,75.0,R,R,OF,N,0.26126398548533397,0.31568627450980397,0.413970365890535
5253,matsuka01,6,630,2302,330,615,124,20,32,211.0,102.0,179,403.0,Kazuo,Matsui,187.0,70.0,B,R,2B,N,0.267158992180712,0.32003224506247496,0.38010425716768
1848,crossla01,20,2277,9084,1338,2651,411,136,47,1378.0,303.0,466,217.0,Lave,Cross,155.0,68.0,R,R,3B,N,0.291831792162043,0.326387434554974,0.382540730955526
9133,yorkru01,14,1603,5891,876,1621,291,52,277,1152.0,38.0,792,867.0,Rudy,York,209.0,73.0,R,R,1B,N,0.275165506705143,0.361065389795002,0.48327957901884205
836,bournmi01,10,1361,4784,678,1272,191,69,36,361.0,341.0,445,1124.0,Michael,Bourn,190.0,71.0,L,R,OF,N,0.265886287625418,0.328361063300822,0.357232441471572
6080,nixla01,10,758,1915,235,460,110,11,69,249.0,9.0,122,534.0,Laynce,Nix,220.0,73.0,L,L,OF,N,0.240208877284595,0.28571428571428603,0.4172323759791121
4612,lajoina01,20,2480,9590,1504,3243,657,163,82,1599.0,380.0,516,,Nap,Lajoie,195.0,73.0,R,R,2B,Player,0.338164754953076,0.37195725311696,0.46631908237747705
994,brownga01,12,1051,2262,330,582,78,19,84,322.0,30.0,242,275.0,Gates,Brown,220.0,71.0,L,R,OF,N,0.257294429708223,0.32907348242811496,0.419982316534041
6313,ozunama01,5,801,3051,387,846,139,19,119,449.0,14.0,229,700.0,Marcell,Ozuna,225.0,73.0,R,R,OF,N,0.27728613569321503,0.327743902439024,0.452310717797443
8937,willibi01,17,2488,9350,1410,2711,434,88,426,1475.0,90.0,1045,1046.0,Billy,Williams,175.0,73.0,L,R,OF,Player,0.28994652406417104,0.36132756132756105,0.491871657754011
4356,kellyro01,13,1337,4797,687,1390,241,30,124,585.0,235.0,317,862.0,Roberto,Kelly,180.0,74.0,R,R,OF,N,0.2897644361059,0.33378959718420004,0.43006045445069796
6759,radboch01,11,653,2487,308,585,64,11,9,259.0,,158,244.0,Old Hoss,Radbourn,168.0,69.0,R,R,OF,Player,0.23522316043425798,0.28090737240075603,0.28065942903096097
2901,garcipe01,4,558,1797,196,395,89,15,37,184.0,35.0,102,329.0,Pedro,Garcia,175.0,70.0,R,R,2B,N,0.21981079577072896,0.261716692996314,0.347801892042293
7204,roushed01,18,1967,7363,1099,2376,339,182,68,981.0,268.0,484,260.0,Edd,Roush,170.0,71.0,L,L,OF,Player,0.322694553850333,0.364470498279597,0.445878038842863
5941,murreiv01,11,564,1306,126,308,41,15,33,123.0,20.0,44,342.0,Ivan,Murrell,195.0,74.0,R,R,OF,N,0.23583460949464,0.26074074074074105,0.366003062787136
8316,thomeji01,21,2543,8422,1583,2328,451,26,612,1699.0,19.0,1747,2548.0,Jim,Thome,250.0,76.0,L,R,1B,Player,0.276418902873427,0.40072770183892203,0.554143908810259
2269,doylede01,7,944,3290,357,823,113,28,16,237.0,38.0,205,310.0,Denny,Doyle,175.0,69.0,L,R,2B,N,0.250151975683891,0.29413447782546503,0.316109422492401
2423,elliobo01,14,1978,7141,1064,2061,382,94,170,1195.0,60.0,967,604.0,Bob,Elliott,185.0,72.0,R,R,3B,N,0.288615039910377,0.37345831277750396,0.439854362134155
6751,quirkja01,17,984,2266,193,544,100,7,43,247.0,5.0,177,435.0,Jamie,Quirk,190.0,76.0,L,R,3B,N,0.24007060900264798,0.29512893982808003,0.34730803177405106
3676,hernara02,14,1526,5105,580,1345,262,8,169,757.0,9.0,430,734.0,Ramon,Hernandez,220.0,72.0,R,R,C,N,0.263467189030362,0.320686540198735,0.417238001958864
4413,killeha01,21,2435,8147,1283,2086,290,24,573,1584.0,19.0,1559,1699.0,Harmon,Killebrew,195.0,72.0,R,R,3B,Player,0.256045170001227,0.37554090253451505,0.508530747514423
2613,finigji01,5,512,1600,195,422,74,17,19,168.0,8.0,190,176.0,Jim,Finigan,175.0,71.0,R,R,3B,N,0.26375,0.341899441340782,0.366875
5336,mccarto01,12,1273,5120,1066,1493,191,53,44,,,536,,Tommy,McCarthy,170.0,67.0,R,R,OF,Player,0.2916015625,0.358734087694484,0.375390625
79,alexada01,4,662,2450,369,811,164,30,61,459.0,20.0,248,197.0,Dale,Alexander,210.0,75.0,R,R,1B,N,0.331020408163265,0.392512972572276,0.4971428571428571
2743,foxxji01,20,2317,8134,1751,2646,458,125,534,1922.0,87.0,1452,1311.0,Jimmie,Foxx,195.0,72.0,R,R,1B,Player,0.325301204819277,0.42749843521802594,0.6092943201376939
1212,callijo01,15,1886,6652,926,1757,321,89,226,840.0,74.0,650,1064.0,Johnny,Callison,175.0,70.0,L,R,OF,N,0.264131088394468,0.329635716242125,0.441070354780517
1716,coopesc01,7,592,1801,197,478,94,12,33,211.0,7.0,193,299.0,Scott,Cooper,200.0,75.0,L,R,3B,N,0.26540810660744,0.336509528585757,0.38589672404219894
1548,clemero01,17,2433,9454,1416,3000,440,166,240,1305.0,83.0,621,1230.0,Roberto,Clemente,175.0,71.0,R,R,OF,Player,0.317325999576899,0.359404466501241,0.47514279669981
4041,jacksco01,6,658,2184,291,591,123,9,52,295.0,27.0,252,291.0,Conor,Jackson,215.0,74.0,R,R,1B,N,0.27060439560439603,0.346059113300493,0.40659340659340704
3984,huntro01,11,1483,5235,745,1429,223,23,39,370.0,65.0,555,382.0,Ron,Hunt,186.0,72.0,R,R,2B,N,0.27297039159503306,0.3426597582038,0.346704871060172
1766,courter01,6,558,1921,226,471,52,17,5,200.0,35.0,188,172.0,Ernie,Courtney,168.0,68.0,L,R,SS,N,0.24518479958355,0.312470365101944,0.29776158250911
8655,vukovge01,5,628,1602,164,430,76,10,27,203.0,9.0,127,229.0,George,Vukovich,198.0,72.0,L,R,OF,N,0.268414481897628,0.322151532677848,0.378901373283396
8986,wilsoar01,13,812,2056,237,536,96,22,24,226.0,50.0,292,295.0,Art,Wilson,170.0,68.0,R,R,C,N,0.260700389105058,0.352640545144804,0.36381322957198403
2061,dejesda01,12,1472,5220,740,1434,288,65,99,573.0,66.0,510,838.0,David,DeJesus,190.0,71.0,L,L,OF,N,0.274712643678161,0.339267015706806,0.411685823754789
3661,hernace02,5,671,2303,330,636,82,24,32,182.0,71.0,280,520.0,Cesar,Hernandez,160.0,70.0,B,R,2B,N,0.276161528441164,0.354626403406891,0.374294398610508
491,bayha01,7,675,2640,413,722,65,42,5,141.0,169.0,195,284.0,Harry,Bay,138.0,68.0,L,L,OF,N,0.27348484848484805,0.32345679012345696,0.3356060606060611
6617,plouftr01,8,830,2933,364,710,155,10,106,379.0,12.0,246,676.0,Trevor,Plouffe,215.0,74.0,R,R,3B,N,0.242072962836686,0.300723497955332,0.410160245482441
4904,longhe01,15,1875,7678,1456,2129,342,97,91,1055.0,537.0,612,462.0,Herman,Long,160.0,68.0,L,R,SS,N,0.277285751497786,0.33063932448733396,0.382651732221933
5993,nealegr01,8,768,2661,319,688,71,50,8,200.0,139.0,201,281.0,Greasy,Neale,170.0,72.0,L,R,OF,N,0.25854941751221305,0.310621942697414,0.331830139045472
6564,picciro01,8,730,1628,192,381,56,10,17,109.0,9.0,25,254.0,Rob,Picciolo,185.0,74.0,R,R,SS,N,0.23402948402948398,0.245614035087719,0.312039312039312
7438,schmimi01,17,2404,8352,1506,2234,408,59,548,1595.0,174.0,1507,1883.0,Mike,Schmidt,195.0,74.0,R,R,3B,Player,0.267480842911877,0.379450248503905,0.5272988505747129
8510,unglabo01,6,595,2150,188,554,67,35,5,216.0,66.0,88,246.0,Bob,Unglaub,178.0,71.0,R,R,1B,N,0.257674418604651,0.28686327077748,0.32837209302325604
2488,espyce01,10,546,1248,160,304,43,16,7,108.0,103.0,104,277.0,Cecil,Espy,195.0,75.0,B,R,OF,N,0.24358974358974397,0.30177514792899396,0.32051282051282104
7040,roberda06,10,709,2017,194,483,77,7,49,208.0,27.0,128,361.0,Dave,Roberts,215.0,75.0,R,R,3B,N,0.23946455131383199,0.284848484848485,0.357461576598909
6119,nunamle01,11,716,1990,194,533,75,30,2,216.0,36.0,176,,Les,Nunamaker,190.0,74.0,R,R,C,N,0.26783919597989997,0.32733148661126504,0.338693467336683
1054,buckjo01,10,1090,3612,389,844,172,9,134,491.0,6.0,307,959.0,John,Buck,245.0,75.0,R,R,C,N,0.23366555924695498,0.293697371778515,0.397563676633444
7321,sandede02,12,641,2123,308,558,72,43,39,168.0,186.0,159,352.0,Deion,Sanders,195.0,73.0,L,L,OF,N,0.262835609985869,0.314198071866784,0.392369288742346
451,bassech01,8,917,3493,392,806,114,49,15,402.0,,239,312.0,Charley,Bassett,150.0,70.0,R,R,2B,N,0.230747208703121,0.280010718113612,0.304322931577441
6916,reverbe01,7,857,3138,400,892,88,37,7,198.0,211.0,151,308.0,Ben,Revere,175.0,69.0,L,R,OF,N,0.284257488846399,0.31711766494375204,0.34257488846399003
1561,clingbi01,13,820,2854,413,700,86,32,8,302.0,98.0,303,303.0,Billy,Clingman,150.0,71.0,B,R,SS,N,0.24526979677645397,0.317706683560342,0.306236860546601
4522,koppejo01,7,578,1606,202,379,61,12,19,141.0,16.0,209,345.0,Joe,Koppe,165.0,70.0,R,R,SS,N,0.23599003735989998,0.32396694214876,0.32440846824408504
7374,sawatca01,15,633,1449,133,351,46,5,58,213.0,2.0,191,251.0,Carl,Sawatski,210.0,70.0,L,R,C,N,0.242236024844721,0.330487804878049,0.40096618357487895
3731,highhu01,5,516,1546,176,386,54,21,3,123.0,56.0,212,168.0,Hugh,High,155.0,67.0,L,L,OF,N,0.24967658473479898,0.340159271899886,0.31759379042690805
4627,lambmi01,10,975,2706,382,746,132,19,69,349.0,7.0,226,409.0,Mike,Lamb,205.0,73.0,L,R,3B,N,0.275683665927568,0.331514324693042,0.41500369549149996
6577,pierrju01,13,1994,7525,1075,2217,255,94,18,517.0,614.0,464,479.0,Juan,Pierre,180.0,70.0,L,L,OF,N,0.294617940199336,0.335586431343097,0.360664451827243
130,alomaro01,16,2379,9073,1508,2724,504,80,210,1134.0,474.0,1032,1140.0,Roberto,Alomar,184.0,72.0,B,R,2B,Player,0.300231455968257,0.371697179614052,0.442852419265954
3679,herndla01,14,1537,4877,605,1334,186,76,107,550.0,92.0,353,793.0,Larry,Herndon,190.0,75.0,R,R,OF,N,0.273528808693869,0.322562141491396,0.40865286036497794
970,broutda01,25,1676,6726,1529,2303,462,206,107,1301.0,,840,238.0,Dan,Brouthers,207.0,74.0,L,L,1B,Player,0.34240261671127,0.415411049431668,0.52007136485281
7883,spande01,10,1359,5326,773,1498,265,72,71,490.0,185.0,515,716.0,Denard,Span,210.0,72.0,L,L,OF,N,0.281261734885468,0.3446327683615819,0.39804731505820506
6670,powelra01,11,875,3324,467,890,117,67,35,276.0,51.0,321,461.0,Ray,Powell,160.0,69.0,L,R,OF,N,0.267749699157641,0.332235939643347,0.37484957882069797
8426,trammbu01,6,584,1798,243,469,96,7,82,285.0,10.0,210,325.0,Bubba,Trammell,205.0,75.0,R,R,OF,N,0.260845383759733,0.33814741035856605,0.45884315906562895
6562,piazzmi01,15,1912,6911,1048,2127,344,8,427,1335.0,17.0,759,1113.0,Mike,Piazza,200.0,75.0,R,R,C,Player,0.30777022138619603,0.37627118644067803,0.545217768774418
7293,salmoch01,8,658,1667,202,415,70,6,31,149.0,46.0,89,233.0,Chico,Salmon,160.0,70.0,R,R,1B,N,0.248950209958008,0.287015945330296,0.353929214157169
3775,hodapjo01,8,791,2826,378,880,169,34,28,429.0,18.0,163,136.0,Johnny,Hodapp,185.0,72.0,R,R,2B,N,0.311394196744515,0.34894613583138206,0.4249823071479121
4350,kellyki01,15,1456,5896,1357,1813,359,102,69,950.0,,549,418.0,King,Kelly,170.0,70.0,R,R,C,Player,0.307496607869742,0.366485647788984,0.438093622795115
189,anderma02,11,1151,3204,392,849,174,20,63,371.0,71.0,227,471.0,Marlon,Anderson,190.0,70.0,L,R,2B,N,0.26498127340824,0.313611192072282,0.39076154806491903
4742,lefebji01,7,922,3014,313,756,126,18,74,404.0,8.0,322,447.0,Jim,Lefebvre,180.0,72.0,B,R,2B,N,0.250829462508295,0.323141486810552,0.37823490378234903
7422,schiena01,7,799,2090,238,529,118,22,52,228.0,30.0,134,408.0,Nate,Schierholtz,215.0,74.0,L,R,OF,N,0.25311004784689,0.298111510791367,0.40526315789473705
8765,washiro01,12,564,1586,190,414,65,22,20,146.0,28.0,65,266.0,Ron,Washington,155.0,71.0,R,R,SS,N,0.26103404791929397,0.290127195639007,0.36759142496847397
6712,puhlte01,14,1531,4855,676,1361,226,56,62,435.0,217.0,505,507.0,Terry,Puhl,195.0,74.0,L,R,OF,N,0.28032955715757,0.348134328358209,0.38825952626158605
1065,buforda01,8,699,1853,280,448,86,9,54,218.0,56.0,173,430.0,Damon,Buford,170.0,70.0,R,R,OF,N,0.241770102536427,0.306515301085884,0.38532110091743105
5772,morame01,12,1556,5422,794,1503,283,19,171,754.0,93.0,520,953.0,Melvin,Mora,200.0,71.0,R,R,3B,N,0.27720398376982697,0.340457758330528,0.431021763187016
5896,munsoth01,10,1423,5344,696,1558,229,32,113,701.0,48.0,438,571.0,Thurman,Munson,190.0,71.0,R,R,C,N,0.29154191616766495,0.345209270148737,0.409805389221557
8186,tablepa01,11,1202,3911,454,1101,190,25,47,512.0,16.0,375,559.0,Pat,Tabler,175.0,75.0,R,R,1B,N,0.281513679365891,0.34437704153056503,0.37893121963692206
4834,lindofr01,3,574,2306,377,665,138,13,98,310.0,71.0,214,357.0,Francisco,Lindor,190.0,71.0,B,R,SS,N,0.28837814397224604,0.34880952380952396,0.486990459670425
3864,hornsro01,22,2259,8173,1579,2930,541,169,301,1584.0,135.0,1038,679.0,Rogers,Hornsby,175.0,71.0,R,R,2B,Player,0.35849749174109896,0.430789273694496,0.576532485011624
2639,fitzged01,11,807,2086,199,542,82,10,19,217.0,9.0,185,235.0,Ed,Fitz Gerald,170.0,72.0,R,R,C,N,0.259827420901246,0.320123293703214,0.33604985618408395
5333,mccarjo03,14,542,1557,182,432,72,16,25,209.0,8.0,90,114.0,Johnny,McCarthy,185.0,73.0,L,L,1B,N,0.277456647398844,0.316939890710383,0.392421323057161
8992,wilsoch01,8,1280,4624,520,1246,157,114,59,571.0,98.0,241,539.0,Chief,Wilson,185.0,74.0,L,R,OF,N,0.269463667820069,0.305652620760534,0.39100346020761206
7372,savagte01,9,642,1375,202,321,51,11,34,163.0,49.0,200,272.0,Ted,Savage,185.0,73.0,R,R,OF,N,0.23345454545454503,0.33079365079365103,0.36072727272727295
7732,smallro02,12,1653,5657,745,1454,244,25,163,694.0,27.0,771,908.0,Roy,Smalley,185.0,73.0,B,R,SS,N,0.257026692593247,0.34614187927815804,0.39543927876966606
2683,flowety01,9,695,2116,226,505,94,2,74,262.0,2.0,188,713.0,Tyler,Flowers,260.0,76.0,R,R,C,N,0.238657844990548,0.30078125,0.389886578449905
8331,thompsa01,21,1410,5998,1261,1988,343,161,126,1308.0,,452,234.0,Sam,Thompson,207.0,74.0,L,R,OF,Player,0.331443814604868,0.378294573643411,0.505335111703901
898,braunry02,11,1583,6034,996,1802,370,46,322,1053.0,204.0,545,1231.0,Ryan,Braun,205.0,74.0,R,R,OF,N,0.2986410341398739,0.35674114607083096,0.535299966854491
8518,urbanbi01,6,763,3046,379,791,123,27,19,207.0,24.0,198,252.0,Billy,Urbanski,165.0,68.0,R,R,SS,N,0.259684832567301,0.30487053020961796,0.33650689428759
3440,hannaja01,8,614,1650,167,381,93,5,29,175.0,6.0,193,440.0,Jack,Hannahan,210.0,74.0,L,R,1B,N,0.230909090909091,0.31144872490504605,0.346060606060606
1396,cepedor01,16,2124,7927,1131,2351,417,27,379,1365.0,142.0,588,1169.0,Orlando,Cepeda,210.0,74.0,R,R,1B,Player,0.29658130440267405,0.345155607751028,0.49943231991926296
4343,kellyge01,17,1622,5993,819,1778,337,76,148,1020.0,65.0,386,694.0,High Pockets,Kelly,190.0,76.0,R,R,1B,Player,0.296679459369264,0.339238125097978,0.452361087935925
8696,walkene01,9,1173,4207,569,1127,216,21,141,568.0,29.0,417,841.0,Neil,Walker,210.0,75.0,B,R,2B,N,0.267886855241265,0.333910034602076,0.4297599239362971
2569,felixju01,5,585,2132,309,562,105,24,55,280.0,49.0,158,509.0,Junior,Felix,170.0,72.0,B,R,OF,N,0.263602251407129,0.314410480349345,0.4127579737335829
1005,brownla01,11,1129,3449,331,803,108,13,47,254.0,22.0,317,414.0,Larry,Brown,160.0,70.0,R,R,SS,N,0.23282110756741103,0.297397769516729,0.31255436358364697
8602,venabwi01,8,967,2836,378,707,118,39,81,307.0,135.0,254,748.0,Will,Venable,205.0,75.0,L,L,OF,N,0.249294781382228,0.311003236245955,0.404090267983075
4534,kotsama01,16,1914,6464,790,1784,353,48,127,720.0,98.0,554,757.0,Mark,Kotsay,220.0,72.0,L,L,OF,N,0.275990099009901,0.333143345682531,0.4043935643564361
7402,schanwa01,18,1842,5307,769,1506,264,90,59,710.0,121.0,849,573.0,Wally,Schang,180.0,70.0,B,R,C,N,0.283776144714528,0.38255360623781703,0.400791407574901
2121,desmoia01,9,1338,4999,660,1319,246,33,161,646.0,178.0,353,1283.0,Ian,Desmond,215.0,75.0,R,R,SS,N,0.26385277055411105,0.312406576980568,0.42288457691538295
5945,musiast01,22,3026,10972,1949,3630,725,177,475,1951.0,78.0,1599,696.0,Stan,Musial,175.0,72.0,L,L,OF,Player,0.330842143638352,0.41595736218280205,0.559059423988334
4915,lopesda01,15,1812,6354,1023,1671,232,50,155,614.0,557.0,833,852.0,Davey,Lopes,170.0,69.0,R,R,2B,N,0.26298394711992396,0.3484068456936131,0.38841674535725507
762,boggswa01,17,2440,9180,1513,3010,578,61,118,1014.0,24.0,1412,745.0,Wade,Boggs,190.0,74.0,L,R,3B,Player,0.327886710239651,0.41748489425981894,0.44270152505446597
3650,hermabi01,16,1922,7707,1163,2345,486,82,47,839.0,67.0,737,428.0,Billy,Herman,180.0,71.0,R,R,2B,Player,0.304268846503179,0.364992894362861,0.4069028156221621
8870,whitede01,19,1560,6624,1140,2067,270,98,24,988.0,,308,221.0,Deacon,White,175.0,71.0,L,R,3B,Player,0.312047101449275,0.34261396422388896,0.39326690821256
2083,delluda01,12,1099,2873,431,736,141,35,101,398.0,41.0,322,714.0,David,Dellucci,180.0,70.0,L,L,OF,N,0.256178210929342,0.331142410015649,0.43508527671423597
5947,myattgl01,16,1004,2678,346,722,137,37,38,387.0,20.0,248,195.0,Glenn,Myatt,165.0,71.0,L,R,C,N,0.269604182225541,0.33151059466848903,0.39096340552651204
419,barreji01,9,866,3306,580,962,83,47,16,255.0,143.0,440,427.0,Jimmy,Barrett,170.0,67.0,L,R,OF,N,0.29098608590441605,0.374265883609183,0.35904416212946205
879,bragabo01,8,597,1900,136,456,62,12,15,172.0,12.0,110,117.0,Bobby,Bragan,175.0,70.0,R,R,3B,N,0.24,0.281592039800995,0.30894736842105297
4096,jeffere01,8,680,2123,285,637,131,11,72,300.0,2.0,146,451.0,Reggie,Jefferson,210.0,76.0,B,L,1B,N,0.300047103155911,0.34508594094314693,0.473857748469147
6664,powelho01,5,594,1816,241,470,78,17,17,160.0,43.0,144,164.0,Hosken,Powell,175.0,73.0,L,L,OF,N,0.258810572687225,0.31326530612244896,0.348568281938326
6861,reesepe01,18,2166,8058,1338,2170,330,80,126,885.0,232.0,1210,890.0,Pee Wee,Reese,160.0,70.0,R,R,SS,Player,0.269297592454703,0.364695727233492,0.377016629436585
5111,mannija01,13,833,3505,562,922,170,37,14,360.0,,181,,Jack,Manning,158.0,68.0,R,R,OF,N,0.263052781740371,0.299240368963646,0.344650499286733
5179,martica01,8,1003,2906,350,713,134,7,108,424.0,10.0,404,528.0,Carmelo,Martinez,190.0,74.0,R,R,1B,N,0.24535443909153498,0.33746223564954697,0.40777701307639397
7352,santoro01,14,2243,8143,1138,2254,365,67,342,1331.0,35.0,1108,1343.0,Ron,Santo,190.0,72.0,R,R,3B,Player,0.27680216136559,0.36342017079234706,0.464079577551271
1858,crowlte01,14,865,1518,174,379,62,1,42,229.0,3.0,222,181.0,Terry,Crowley,180.0,72.0,L,L,1B,N,0.249670619235837,0.345402298850575,0.374835309617918
6772,raineti01,23,2502,8872,1571,2605,430,113,170,980.0,808.0,1330,966.0,Tim,Raines,160.0,68.0,B,R,OF,Player,0.29362037871956703,0.3857086845716529,0.42504508566275895
6195,oleartr01,10,1198,4010,547,1100,234,40,127,591.0,17.0,334,661.0,Troy,O'Leary,175.0,72.0,L,L,OF,N,0.27431421446383997,0.33011049723756897,0.44763092269326704
4653,lankfra01,14,1701,5747,968,1561,356,54,238,874.0,258.0,828,1550.0,Ray,Lankford,180.0,71.0,L,L,OF,N,0.271619975639464,0.36334600760456304,0.476596485122673
2507,evansjo01,10,733,2043,306,529,71,31,3,210.0,67.0,212,152.0,Joe,Evans,160.0,69.0,R,R,OF,N,0.258932941752325,0.32860310421286,0.32843857072932003
3279,grissma02,16,2165,8275,1187,2251,386,56,227,967.0,429.0,553,1240.0,Marquis,Grissom,190.0,71.0,R,R,OF,N,0.27202416918429,0.317625736293611,0.4145015105740179
6138,obriech01,15,800,2232,216,493,119,4,56,261.0,1.0,209,354.0,Charlie,O'Brien,195.0,74.0,R,R,C,N,0.22087813620071697,0.287587054485866,0.35304659498207897
1657,conigto01,11,876,3221,464,849,139,23,166,516.0,20.0,287,629.0,Tony,Conigliaro,185.0,75.0,R,R,OF,N,0.263582738280037,0.323831242873432,0.475628686743247
7703,sistisi01,15,1016,2999,401,732,121,19,27,260.0,30.0,283,440.0,Sibby,Sisti,175.0,71.0,R,R,2B,N,0.244081360453484,0.309262644728824,0.324108036012004
8274,terrybi01,13,1721,6428,1120,2193,373,112,154,1078.0,56.0,537,449.0,Bill,Terry,200.0,73.0,L,L,1B,Player,0.34116365899191,0.39195979899497496,0.505911636589919
6328,paganan01,10,1124,4084,584,1143,220,55,64,414.0,176.0,319,638.0,Angel,Pagan,200.0,74.0,B,R,OF,N,0.27987267384916703,0.332046332046332,0.40768854064642496
8366,tiptoer01,6,501,1626,212,439,80,19,22,151.0,20.0,223,127.0,Eric,Tipton,190.0,71.0,R,R,OF,N,0.269987699876999,0.358031368307193,0.383148831488315
8601,venabma01,12,727,1397,176,337,57,17,18,128.0,64.0,120,218.0,Max,Venable,185.0,70.0,L,R,OF,N,0.24123120973514703,0.3012524719841789,0.34502505368647096
3220,greenbi01,8,574,2170,381,490,56,26,8,,,201,,Bill,Greenwood,180.0,67.0,B,L,2B,N,0.22580645161290303,0.291438211725011,0.286635944700461
1641,combsea01,11,1455,5746,1186,1866,309,154,58,632.0,96.0,670,278.0,Earle,Combs,185.0,72.0,L,R,OF,Player,0.32474765053950605,0.39526184538653397,0.46240863209189
3664,hernaen01,7,714,2327,241,522,66,13,2,113.0,129.0,189,151.0,Enzo,Hernandez,155.0,68.0,R,R,SS,N,0.224323162870649,0.282591414944356,0.266437473141384
1487,cissebi01,10,956,3707,516,990,173,43,29,423.0,113.0,212,250.0,Bill,Cissell,170.0,71.0,R,R,SS,N,0.267062314540059,0.306710895636642,0.36039924467224205
7957,staplda01,6,582,2028,238,550,118,8,41,224.0,6.0,114,162.0,Dave,Stapleton,178.0,73.0,R,R,1B,N,0.27120315581854,0.309990662931839,0.39792899408284
1167,byrdma01,14,1573,5579,740,1534,311,39,159,710.0,56.0,382,1234.0,Marlon,Byrd,245.0,72.0,R,R,OF,N,0.274959670191791,0.321422580104009,0.43018462089980297
