,inducted
1013,N
60,N
7225,N
1784,N
5106,N
1422,N
899,N
5955,N
1716,N
3762,N
4231,N
4222,N
4565,N
1198,N
4529,N
1779,N
1575,N
1035,N
6641,N
3782,N
6851,N
3143,N
417,N
2382,N
8738,Y
7204,Y
3788,N
8319,N
915,Y
7086,N
7684,N
2191,N
7705,N
1186,N
2679,N
2738,N
6504,N
2505,N
7376,N
403,N
8267,N
2487,N
9136,N
1595,N
2732,N
7875,N
5826,N
5076,N
2383,N
2741,N
9025,N
5776,N
4173,N
5992,N
7045,N
7872,N
2656,N
1742,N
3860,N
6452,N
605,N
8863,N
4595,N
3402,N
4454,N
2550,N
543,N
1388,N
6841,N
7167,N
8805,N
676,N
1915,N
2276,N
8862,N
6087,N
5674,N
6566,N
2170,N
4733,N
4442,N
3110,N
2047,N
2207,N
2441,N
3452,N
6057,N
7603,N
4589,N
7550,N
2274,N
5843,N
2381,N
1193,N
2490,N
7746,N
448,N
4186,N
6041,N
3030,N
590,N
6913,N
1433,N
7609,N
6590,N
297,N
6815,N
307,N
506,N
5598,N
957,N
7307,N
5312,N
8298,N
1228,N
4291,N
7049,N
302,N
5357,N
5346,N
4391,N
8536,N
6344,N
754,N
3289,N
1851,N
8857,N
8069,N
2804,N
7473,N
8414,N
6944,N
1524,N
4298,N
9187,N
2821,N
2840,N
186,N
1118,N
3716,N
7506,N
6291,N
373,N
831,Y
5232,N
6531,N
6088,N
1209,N
7248,N
1760,N
7333,N
4635,N
4667,N
9137,N
1363,N
4746,N
2486,N
8021,N
1911,N
5310,N
6443,N
3688,N
7072,N
9162,N
5672,N
1781,N
7477,N
6305,N
1506,N
3326,N
7043,N
5913,N
4071,N
2935,N
1548,Y
4325,N
9156,N
8084,N
6699,N
5900,N
8113,N
6446,N
4319,N
2482,N
7418,N
3517,N
2753,N
7580,N
5422,N
8233,N
1153,N
5110,N
7441,N
1413,N
6182,N
5511,Y
3296,N
3302,N
5569,N
8638,N
5095,N
3269,N
7141,N
7577,N
8620,N
3283,N
7640,N
8445,N
215,N
7218,N
6602,N
1619,N
6968,N
2932,N
3522,N
8090,N
7980,N
1921,N
7688,N
1474,N
712,N
4425,N
5746,N
7188,N
5636,N
3459,N
1377,N
1755,N
3583,N
1983,N
5306,N
6517,N
2839,N
5167,N
3114,N
5907,N
3749,N
7795,N
5931,N
4045,N
1579,N
8600,N
6036,N
4942,N
516,N
2506,N
2132,N
1835,N
661,N
2338,N
1349,N
8718,N
8691,N
3880,N
5594,N
2091,N
5149,N
478,N
6984,N
7197,N
1960,N
387,N
3466,N
2418,N
7582,N
959,N
1462,N
366,Y
35,N
563,N
8012,N
4782,N
4822,N
3129,N
3406,Y
1347,N
3281,N
1637,N
2522,N
651,N
875,N
4197,N
4835,N
4121,N
2903,N
5391,N
5349,N
5180,N
7922,N
4749,N
3665,N
2773,N
2955,N
812,N
8016,N
1792,N
8148,N
2816,N
429,N
4969,N
5857,N
4540,N
1019,N
6893,N
261,N
8464,N
4812,N
593,N
2256,N
3988,N
4893,N
7217,N
8346,N
711,N
7404,N
8920,N
7909,N
8232,N
4903,N
5155,N
3380,N
7699,N
8096,N
4334,N
8793,N
8189,N
7674,N
7143,N
7824,N
6441,N
1879,N
776,N
14,N
6600,N
2309,Y
5576,N
6451,N
1883,N
4658,N
7245,N
2480,N
7223,N
3414,N
1894,N
9126,N
202,N
334,N
7161,N
1205,N
8628,N
5784,N
6963,N
6420,N
8587,N
5937,N
8657,N
2254,N
1073,N
7260,N
4424,N
5172,N
6976,N
9169,N
8842,N
5558,N
2726,N
8221,N
2255,N
4234,N
7949,N
773,N
4723,N
160,N
6567,N
6829,N
9207,N
5019,N
2508,N
3586,N
8696,N
718,N
50,N
6160,N
8448,N
5291,N
4669,N
3148,N
7759,N
5278,N
1320,Y
4326,N
7407,N
1783,N
1827,N
7968,N
6862,N
1434,N
1860,N
7652,N
524,Y
2011,N
9033,N
2014,N
824,N
1392,N
1218,N
5326,N
2809,N
691,N
5297,Y
6995,N
5647,N
7559,N
1717,N
6979,N
6435,N
5251,N
93,N
6019,N
6784,N
4292,N
5456,N
556,N
8106,N
8537,N
8704,N
3960,N
8007,N
5700,N
9035,N
8685,N
1237,N
6457,N
7443,Y
6577,N
8947,N
4663,N
3136,N
4640,N
4671,N
5382,N
2898,N
3803,N
4666,Y
778,N
9058,N
5827,N
7984,N
6882,N
6643,N
263,N
7001,Y
8538,N
7697,N
2697,N
3463,N
8564,N
5914,N
7542,Y
8624,N
6066,N
1304,N
2961,N
4851,N
6218,N
1014,N
6342,N
8310,N
8680,N
7429,N
8054,N
1328,N
8728,N
7487,N
3348,N
5535,N
8614,N
8216,N
6597,N
194,N
604,N
6796,N
2530,N
8457,N
821,N
4842,N
1929,N
5444,N
632,N
8142,N
6747,N
7943,N
6302,N
3978,N
4168,N
8421,N
1489,N
7014,N
3927,N
4857,N
4383,N
7080,N
7149,N
2347,N
3748,N
3374,N
466,N
5559,N
6059,N
5956,N
416,N
1061,N
5691,N
8714,N
2021,N
4355,N
2067,N
7021,N
3888,N
312,Y
1847,N
6800,N
1662,N
4378,N
5643,N
2257,N
6838,N
9068,N
8370,N
4315,N
5814,N
2974,N
562,N
3313,N
5471,N
8309,N
168,N
2140,N
2925,N
1253,N
2999,N
4196,N
5951,N
2247,N
3328,N
5052,N
6049,N
3633,N
7805,N
97,N
8487,N
4225,N
4968,N
4308,N
2162,N
8520,N
3448,N
4406,N
5226,N
6759,Y
7029,N
1148,N
8987,N
4431,N
6935,N
5887,N
520,N
1885,N
8820,N
7400,N
8769,N
1942,N
1691,N
1805,Y
1402,N
6050,N
3254,N
3879,N
3220,N
8639,N
3629,N
1488,N
4462,N
6384,N
1671,N
837,N
1641,Y
5689,N
2430,N
8569,N
8895,N
6506,N
7493,N
5603,N
7176,N
7394,N
2631,N
2304,N
8372,N
361,Y
3921,N
2875,N
965,N
4927,N
5743,N
386,N
6870,N
7519,N
8575,N
3272,N
5219,N
7105,N
1025,Y
4525,N
2843,N
2794,N
8294,N
6112,N
1874,N
880,N
1385,N
9118,N
4437,N
1538,N
1903,N
4592,N
555,N
5203,N
6678,N
1527,N
5094,N
5007,N
7770,N
4980,N
1166,N
3415,N
4588,N
5365,N
5286,N
4696,N
22,N
469,N
5162,N
784,N
8577,N
5683,N
2084,N
9204,N
1282,N
2854,N
7216,N
140,N
256,N
3231,N
5562,N
4572,N
8595,N
7733,N
5572,N
8165,N
6679,N
4470,N
4138,N
4078,N
3384,N
4956,N
212,Y
94,N
829,N
1309,N
5096,N
1684,N
4819,N
5666,N
2796,N
3615,N
2136,N
1759,N
3606,N
7566,N
5942,N
1143,N
2952,N
4276,N
517,N
1135,N
8563,N
1773,N
4776,N
3668,N
2126,N
9201,N
2857,N
8943,N
8486,N
470,N
2143,N
6787,N
636,N
877,N
7527,N
5225,N
8774,N
205,N
4867,N
6150,N
1064,N
7393,N
222,N
5716,N
1574,N
3426,N
6731,N
991,N
5886,N
6772,Y
7796,N
577,N
8959,N
5275,N
406,N
850,N
5383,N
4674,N
5498,N
5285,N
3199,N
310,N
3756,N
4991,N
4881,N
3655,N
7447,N
8532,N
4768,N
503,N
6201,N
706,N
3437,N
771,N
5087,N
4286,N
7672,N
5892,N
8603,N
4476,N
3077,N
1624,Y
3796,N
6158,N
867,N
1718,N
8025,N
5004,N
332,Y
3730,N
7478,N
5447,N
474,N
5551,N
8357,N
4982,N
6007,N
4472,N
8946,N
9141,N
990,N
8966,N
5038,N
7026,N
3162,N
5127,N
7607,N
7767,N
3318,N
6799,N
619,N
6357,N
1471,N
5856,N
5092,N
3771,N
7743,N
5542,N
8122,N
2662,N
1683,N
7462,N
1746,N
37,N
2489,N
8654,N
3590,N
787,N
3242,N
2250,N
4236,N
4593,N
3820,N
3474,N
2878,N
7510,N
1782,N
3173,N
250,N
3580,N
7622,N
4190,N
8506,N
8771,N
4941,N
509,N
1899,N
2948,Y
6658,N
6385,N
129,N
7781,N
954,N
6115,N
7152,N
2501,N
3029,N
7153,N
7881,N
5082,N
1531,N
1532,N
3602,N
738,N
5623,N
9072,N
2116,N
6516,N
2792,N
1442,N
7904,N
1492,N
7663,N
3687,N
4570,N
8606,N
2074,N
5805,N
1473,N
4423,N
5825,N
5563,N
5356,N
741,N
2592,N
5690,N
2783,N
4919,N
3544,N
6060,N
2341,N
6945,N
2356,N
1440,N
3042,N
3336,N
117,N
90,N
480,N
3680,N
8893,N
2003,N
1393,N
7236,N
4571,N
8665,Y
7863,N
5168,N
8120,N
1197,N
8332,N
6925,N
4215,N
3529,N
5467,N
637,N
7210,N
6512,N
5084,N
3942,N
913,N
2353,N
8825,N
3972,N
502,N
6390,N
6264,N
3579,N
5001,N
3063,N
2445,N
2267,N
5969,N
3251,N
2076,N
3964,N
8097,N
7428,N
7112,N
6286,N
2022,N
2035,N
5828,N
2983,N
8509,N
4053,N
9036,N
7007,N
6232,N
43,N
3941,N
8299,N
8908,N
4894,N
8874,N
4756,N
8992,N
8184,N
3768,N
4485,N
2365,N
591,N
8897,N
2538,N
7502,N
6223,N
2412,N
8376,N
260,N
8546,N
8446,N
2048,N
3184,N
4451,N
8431,N
8831,N
4432,N
3011,N
1640,N
5844,N
5300,Y
6954,N
9063,N
7311,N
4861,N
2864,N
6349,N
8958,N
1618,N
3769,N
8123,N
1734,N
2359,N
2993,N
7496,N
7285,N
8585,N
7548,N
4575,N
8484,N
603,N
7812,N
6090,N
7075,N
8845,N
1712,N
3054,N
4785,N
8280,N
6544,N
2483,N
3338,N
8274,Y
4618,N
925,N
5991,N
1031,N
1379,N
3572,N
2834,N
114,N
8413,N
3719,N
6662,N
2622,N
4267,N
5693,N
8713,N
7896,N
7189,N
6561,N
2075,N
5003,N
2888,N
9018,N
6928,N
1476,N
6804,N
3886,N
6884,N
1096,N
8302,N
8363,N
6214,N
5277,N
6500,N
1975,N
2271,N
1988,N
2228,N
4246,N
1771,N
1372,N
21,N
6281,N
3043,N
8576,N
8731,N
2706,N
2852,N
6713,N
1141,N
1256,N
9120,N
4912,N
9100,N
7018,N
4513,N
1319,N
8009,N
3211,N
461,N
2629,N
2907,N
1044,N
7748,N
4638,N
903,N
8055,N
624,N
1418,N
126,N
1177,N
1303,N
1123,N
3045,N
3965,N
3672,N
3253,N
236,N
6926,N
3682,N
885,N
2523,N
7220,N
6211,N
8988,N
8779,N
5978,N
3391,N
5364,N
1196,N
4498,N
2705,N
8466,N
8377,N
7962,N
32,N
4652,N
5679,N
8338,N
2980,N
8729,Y
2019,N
3959,N
2687,N
540,N
420,N
4538,N
2122,N
3282,N
844,N
6487,N
5289,N
8611,N
8032,N
616,N
1998,Y
6345,N
7180,N
7690,N
9038,N
2134,N
1659,N
355,N
3308,N
2032,N
1105,N
6542,N
816,N
2431,N
7718,N
4921,N
6022,N
9014,N
3435,N
4627,N
9017,N
5791,N
740,N
4324,N
8734,N
2334,N
1766,N
7587,N
6904,N
8900,N
582,N
8558,N
1164,N
2597,N
7269,N
4096,N
1892,N
7828,Y
8107,N
1127,N
2151,N
2484,N
1806,N
7884,N
2327,N
3299,N
8038,N
4836,N
7711,N
3636,N
7419,N
3016,N
5271,N
6832,N
2007,N
3177,N
8794,N
7169,N
285,N
7494,N
4626,N
8058,N
1356,N
3767,N
5059,N
8497,N
2805,N
9185,N
6184,N
6844,N
8173,N
3472,N
3322,N
6191,N
7294,N
1736,N
6111,N
6878,N
3843,N
1156,N
4194,N
5615,N
6275,N
4694,N
1380,N
5261,N
409,N
1297,N
5543,N
1444,N
3479,N
5566,N
6756,N
353,N
1864,N
7532,N
3359,N
3424,N
5812,N
18,N
1229,N
3244,N
6839,N
6673,N
3433,N
7340,N
1938,N
3506,N
5439,N
5050,N
887,N
4145,N
3135,N
7159,N
3346,N
7373,N
4717,N
9189,N
5443,N
6395,N
8458,N
6776,N
1614,N
1953,N
8138,N
7157,N
2144,N
1916,Y
2612,N
3986,N
2006,N
6809,N
2471,N
3907,N
6284,N
2926,N
3134,N
2671,N
2369,N
6006,N
7099,N
1658,N
2869,N
4715,N
7792,N
4350,Y
8104,N
2415,N
1211,N
5065,N
4665,N
2316,N
6906,N
8702,Y
2740,Y
2064,N
3342,N
6488,N
2712,N
7498,N
1078,N
737,N
5534,N
1657,N
2545,N
5090,N
1710,N
4523,N
5490,Y
7364,N
7678,N
6556,N
868,N
3285,N
476,N
969,N
2700,N
7181,N
2779,N
2102,N
4478,N
2567,N
6950,Y
4166,N
8112,N
7131,N
6358,N
2153,N
936,N
3840,N
2929,N
8433,N
1841,N
8231,N
2885,N
4605,N
7948,N
2223,N
3882,N
2477,N
7077,N
1582,N
7050,N
6921,N
8245,N
5601,N
6312,N
6518,N
1790,N
2224,N
5156,N
8732,N
8399,N
5079,N
4947,N
7516,N
3102,N
2345,N
3190,N
1696,N
1214,N
8488,N
8743,N
9144,N
3087,N
5028,N
4377,N
1919,N
1210,N
71,N
7016,N
4960,N
8311,N
3774,N
7101,Y
5632,N
6173,N
72,N
8711,N
3641,N
8037,N
8548,N
4272,N
5659,N
3659,N
521,N
547,N
8978,N
5720,N
1694,N
4930,N
204,N
8430,N
1697,N
2711,N
6740,N
6953,N
838,N
3833,N
5280,N
1714,N
6725,N
2264,N
5279,N
7097,N
8531,N
8330,N
5402,N
9089,N
4159,N
44,N
6172,N
7959,Y
6746,N
5668,N
2866,N
7391,N
5523,N
1630,N
3488,N
5187,N
6541,N
78,N
3413,N
6347,N
7842,N
465,N
6989,N
7155,N
2213,N
10,N
2988,N
5861,N
2528,N
1050,N
8261,N
6881,N
4501,N
1312,N
5477,N
2868,N
8268,N
8591,N
763,N
2335,N
6491,N
5103,N
4143,N
5664,N
7572,N
4175,N
751,N
6640,N
1482,N
3650,Y
4957,N
3133,N
8672,N
278,N
4508,N
5906,N
8323,N
6370,N
23,N
5064,N
5344,N
5901,N
2780,N
9198,N
8622,N
5293,N
26,N
8753,N
8306,N
4990,N
3630,N
6400,N
6255,N
3234,N
564,N
5930,N
6351,N
4007,N
8653,N
1985,N
3050,N
1643,N
7723,Y
1628,N
675,N
7005,N
113,N
7755,N
3858,N
6821,N
6268,N
6891,N
3200,N
7238,N
3901,N
1147,N
1119,N
5527,N
8224,N
6959,N
6033,N
4718,N
6040,N
3571,N
6606,N
321,N
4164,N
940,N
839,N
326,N
9107,N
7681,N
1727,N
292,N
59,N
2921,N
758,N
6739,N
2859,N
190,N
6276,N
8561,N
5097,N
793,N
7378,N
4464,N
6931,N
6774,N
6794,N
7974,N
8028,N
8588,N
5877,N
1271,N
1480,N
4483,N
896,N
1723,N
1801,N
3611,N
2708,N
2237,N
4214,N
5223,N
6486,Y
6757,N
4702,N
1009,N
3910,N
1517,N
7368,N
1646,N
7235,N
7673,N
9160,N
2029,N
6527,N
6318,N
8495,N
4653,N
4554,N
4805,N
3775,N
7426,N
3455,N
4993,N
8617,N
6236,N
4160,N
6914,N
8957,N
27,N
677,N
1420,N
817,N
8133,N
6676,N
2930,N
8386,N
6525,N
8853,Y
4185,N
5440,N
4843,N
7193,N
4567,N
2436,N
9175,N
4207,N
6875,N
8316,Y
7988,N
3761,N
4341,N
8553,N
1437,N
6817,N
3487,N
4591,N
6685,N
8860,N
1769,N
6728,N
24,N
2488,N
1534,N
8461,N
6820,N
5940,N
1223,N
6943,N
2323,N
4621,N
8295,N
7933,N
5694,N
6858,N
4059,N
5239,Y
6974,N
7383,N
7895,N
3377,N
8838,N
6241,N
393,N
6620,N
5372,N
3930,N
6522,N
902,N
9170,N
3470,N
8125,N
5029,N
8167,N
4495,N
8526,N
4644,N
8351,N
247,N
8755,N
1823,N
4619,N
127,N
4697,N
4428,N
1159,N
762,Y
5424,N
6327,N
9098,N
7619,N
8213,N
68,N
6703,N
8074,N
3085,N
3783,N
1286,N
701,N
2882,N
5571,N
597,N
5728,N
7935,N
1558,N
5109,N
5288,N
8864,N
1276,Y
804,N
3164,N
7612,N
4329,N
1670,N
3008,N
5644,N
1932,N
3038,N
1408,N
3523,N
4205,N
3563,N
779,N
325,N
1927,N
6752,N
3061,N
6430,N
3010,N
4362,N
4085,N
8932,N
2578,N
1279,N
299,N
4116,N
2599,N
7023,N
38,N
8604,N
4152,N
42,N
3379,N
9115,N
6763,N
6124,N
3300,N
1906,N
2440,N
5228,N
1968,N
5330,N
1305,N
707,N
4066,N
4256,N
196,N
5124,Y
8854,N
1946,N
898,N
4543,N
764,N
6888,N
6170,N
6682,N
8627,N
4645,N
7961,N
7085,N
2611,N
654,N
30,N
2380,N
70,N
5822,N
6330,N
8940,N
450,N
7950,N
6762,N
175,N
2939,N
599,N
7459,N
6233,N
6905,N
7528,N
767,N
4388,N
6119,N
1368,N
9077,N
153,N
7829,N
425,N
6607,N
7106,N
6629,N
2081,N
3609,N
6321,N
8642,N
6086,N
3619,N
8686,N
1693,N
6604,N
1055,N
8750,N
2536,N
6497,N
7481,N
6322,N
5803,N
8782,N
1962,N
7356,N
8236,N
4338,N
8176,N
8570,N
5785,N
4774,N
7360,N
1060,N
6999,N
6206,N
3001,N
4998,N
3621,N
8930,N
8669,N
8847,N
8915,N
5917,N
8415,N
7144,N
6132,N
2275,N
3140,N
746,N
1043,N
8616,N
6764,N
7800,N
8508,N
172,N
2710,N
6031,N
7707,N
3541,N
996,N
7615,N
458,N
7420,N
5549,N
8692,N
5831,N
1054,N
7825,N
2249,N
900,N
8237,N
8105,N
8394,N
8909,N
4787,N
8383,N
4446,N
1354,N
2193,N
7713,N
1029,N
208,N
2350,N
51,N
4686,N
3692,N
8459,N
5389,N
7082,N
1021,N
3922,N
4752,N
3468,N
7277,N
700,N
8134,N
1302,N
3892,N
4226,N
8770,N
2906,N
5248,N
198,N
7534,N
7057,N
7457,N
9046,N
6360,N
1094,N
6574,N
6560,N
7150,N
6997,N
4090,N
103,N
3088,N
1053,N
8789,N
5747,N
8744,N
823,N
239,N
790,N
4858,N
3069,N
1424,N
9166,N
3878,N
918,N
4675,N
5927,N
8551,N
982,N
9163,Y
4678,N
241,N
1051,N
1651,N
9095,N
329,N
5460,N
3131,N
2547,N
3534,N
7871,N
4131,N
5102,N
7035,N
7283,N
4054,N
1470,N
6814,N
3229,Y
1816,N
7298,N
7773,N
6382,N
246,N
2065,N
372,N
1243,N
226,N
6047,N
4704,N
988,N
2743,Y
7037,N
2052,N
2299,N
2678,N
6146,N
3919,N
1639,N
2568,N
4264,N
1815,N
5882,N
1620,Y
4093,N
1496,N
1227,Y
1323,N
5320,N
4414,N
2674,N
8359,N
1568,N
4813,N
6874,N
7685,N
8297,N
7797,Y
934,N
6554,N
8065,N
569,N
5854,N
6181,N
7621,N
7,N
7726,N
497,N
6922,N
8635,N
2879,N
6664,N
8438,N
6859,N
4994,N
574,Y
5429,N
3920,N
7061,N
614,N
2838,N
3968,N
1097,N
8432,Y
3648,N
5179,N
5427,N
1093,N
8983,N
5462,N
976,N
5269,N
5321,N
3201,N
2765,N
275,N
398,N
8796,N
2601,N
5459,N
2452,N
2539,N
7129,N
2985,N
7452,N
8212,N
5524,N
1808,N
6824,N
211,N
3172,N
3574,N
8492,N
3467,N
1495,N
7480,N
3107,N
7847,N
4481,N
897,N
8529,N
3592,N
646,N
7266,N
5621,N
3966,N
7222,N
2406,N
3476,N
7638,N
6650,N
2893,N
1266,N
8276,N
7883,N
623,N
8975,N
8080,N
2119,N
7196,N
8589,N
531,N
4913,N
6287,N
999,N
5509,N
546,N
4003,N
2824,N
4560,N
7846,N
3367,N
8253,N
8292,N
2318,N
1450,N
2541,N
9026,N
2520,Y
2108,N
1254,N
8023,N
826,Y
8199,N
8501,N
7330,N
5996,N
7069,N
5403,N
5957,N
3259,N
911,N
8397,N
5237,N
7618,N
4632,N
2306,N
2234,N
5058,N
7012,N
4948,N
390,N
8427,N
7518,N
8360,N
9045,N
2201,N
1308,N
1103,N
6142,N
6002,N
5363,N
5117,N
4046,N
3793,N
7736,N
6733,N
9083,N
3015,N
1541,N
4975,N
5083,N
8695,N
2246,N
8425,Y
3669,N
2941,N
6325,N
5244,N
4506,N
1425,N
1095,N
3626,N
2902,N
1170,N
2856,N
3119,N
444,N
2290,N
6618,N
8717,N
2283,N
5325,N
1533,N
1522,N
5729,N
8042,N
1621,N
4001,N
710,N
681,N
3427,N
3270,N
8186,N
1076,N
6536,N
2628,N
7745,N
6636,N
8623,N
5637,N
6694,N
5470,N
6298,N
4366,N
7492,N
6408,N
6120,N
162,N
207,N
1421,N
6399,N
4742,N
8019,N
2787,N
2107,N
8161,N
8100,N
7291,N
7253,N
4596,N
6269,N
726,N
7564,N
2465,N
3911,N
9194,N
768,N
7421,N
7515,N
2386,N
87,N
9132,N
4500,N
5204,N
7940,N
3160,N
5378,N
6616,N
1145,N
2429,N
5054,N
5894,N
7819,N
5454,N
4047,N
752,N
6738,N
4296,N
8996,N
7703,N
686,N
4929,N
6335,N
1833,N
549,N
6782,N
5160,N
1231,N
4302,N
3989,N
836,N
4309,N
2975,N
5876,N
1580,N
19,N
5314,N
5214,N
8886,N
4999,N
8059,N
1331,N
2057,N
1956,N
2364,N
6948,N
683,N
891,N
5188,N
3790,N
6571,N
221,N
1137,N
6665,N
3404,N
8435,N
8759,N
489,N
7848,N
3963,N
6029,N
2561,N
5215,N
2881,N
8045,N
3262,N
6195,N
5836,N
197,N
2555,N
2844,N
2606,N
6341,N
854,N
5258,N
6627,N
9003,N
9167,Y
629,N
5446,N
7611,N
8196,N
6659,N
6631,N
3933,N
6876,N
7522,N
2693,N
1872,N
3343,N
4720,N
7123,N
7946,N
1068,N
2343,N
5553,N
9138,N
3208,N
4561,N
9000,N
6450,N
2978,N
4939,N
7071,Y
6562,Y
7489,N
6023,N
303,N
4841,N
698,N
5806,N
3800,N
8208,N
6365,N
6897,N
2450,N
1342,N
8318,N
1280,N
7406,N
8910,N
7136,N
2560,N
953,N
2292,N
5739,N
8400,N
2849,N
852,N
5520,N
797,N
8085,N
682,N
5988,N
5396,N
5340,N
8343,N
69,N
6376,N
6625,N
1720,N
6222,N
6595,N
2621,N
8337,N
5639,N
4830,N
7894,N
2473,N
9191,N
3151,Y
1767,N
1741,N
8956,N
6890,N
3071,N
4052,N
5920,N
6266,N
4412,N
8662,N
7867,N
8961,N
132,N
2289,N
578,N
5229,N
1513,N
7068,N
2401,N
58,N
4457,N
3301,N
3268,N
6711,N
3066,N
376,N
7579,N
1537,N
5514,N
8999,N
7785,N
3526,N
3550,N
690,N
2953,N
4248,N
4873,N
6861,Y
3104,N
1087,N
1258,N
123,N
6024,N
1647,N
3951,N
7240,N
8288,N
795,N
9152,N
1419,N
8141,N
1322,N
3738,N
8300,N
8489,N
8821,N
5075,N
6753,N
1394,N
1232,N
2920,N
7103,N
6835,N
2715,N
2478,N
8062,N
6445,N
5722,N
8798,N
3457,N
3019,N
2000,N
6193,N
2294,N
4443,N
6159,N
7641,N
4139,N
9049,N
1436,N
7177,N
733,N
2686,N
6096,N
219,Y
6714,N
3784,N
3370,N
6273,N
6899,N
1091,Y
2960,N
1344,N
1283,N
3375,N
7317,N
1455,N
3022,N
1004,N
1772,N
8367,N
1449,N
5845,N
8557,N
6765,N
231,N
1299,N
7774,N
4198,N
734,N
7763,N
1122,N
2008,N
3742,N
1158,N
7877,N
765,N
4838,Y
4898,N
3250,N
1113,N
1577,N
6864,N
1150,N
2653,N
1242,N
1663,N
8315,N
2817,N
8490,N
4209,N
3138,N
6619,N
6727,N
5767,N
3990,N
7339,N
7936,N
2147,N
5885,N
4396,N
5152,N
4730,N
3899,N
2413,N
567,N
2409,N
8785,N
5266,N
3238,N
4499,N
8030,N
4683,N
658,N
1386,N
2373,N
5276,N
8530,N
3705,N
5072,N
2977,N
6426,N
2963,N
3513,N
2504,N
3316,N
4127,N
5737,N
8217,N
533,N
3351,N
381,N
7700,N
346,N
7341,N
1192,N
7221,N
8878,N
2995,N
5684,N
7919,N
7752,N
7563,N
719,N
6866,N
7145,N
2569,N
1355,N
1126,N
6930,N
6144,N
4504,N
6790,N
4364,N
6405,N
7979,N
8856,N
1263,N
8776,N
1195,N
6011,N
4072,N
666,N
5904,N
2636,Y
575,N
2650,N
105,N
4455,N
5592,N
5587,N
580,N
5409,N
3980,N
4343,Y
8051,N
1673,N
3471,N
6042,N
8469,N
436,N
4115,N
944,N
6240,N
7545,N
3591,N
5327,N
8071,N
4069,N
2324,N
5107,N
4126,N
5185,N
6413,N
6148,N
1405,N
6744,N
2236,N
3822,N
4452,N
5436,N
7011,N
5392,N
8269,N
7928,N
8070,N
6294,Y
1959,N
3239,N
717,N
3594,N
3696,N
1318,N
721,N
5195,N
4049,N
5323,N
8378,N
8263,N
7212,N
1764,N
5538,N
2981,N
4863,N
343,N
3698,N
7890,N
1265,N
2502,N
3957,N
4062,N
5982,N
1601,N
1052,N
5839,N
1467,N
6353,N
7215,N
2325,N
3839,N
5121,N
1167,N
8647,N
8220,N
6366,N
713,N
4163,N
4421,N
1972,N
1233,N
5198,N
4150,N
7454,N
7585,N
3178,N
2218,N
4331,N
7055,N
2097,N
3750,N
5692,N
3397,N
1825,N
977,N
3295,N
6324,N
5282,N
1842,N
2263,N
815,N
6547,N
617,N
8517,N
8784,N
2245,N
3307,Y
8510,N
2100,N
2457,N
6502,N
2130,N
