,inducted
4634,N
3720,N
8905,N
1925,N
2663,N
4438,N
3438,N
1183,N
914,N
8673,N
7904,N
5779,N
9207,N
5224,N
6085,N
3783,N
8475,N
3208,N
499,N
612,N
5410,N
3115,N
4283,N
5311,N
7789,N
3265,N
8311,N
311,N
4628,N
5587,N
7875,N
3835,N
4722,N
842,N
3319,N
2586,N
967,N
6589,N
7647,N
6479,N
8633,N
9080,N
1527,N
8018,N
4943,N
203,N
3590,N
7058,Y
2795,N
6326,N
6420,N
4099,N
8077,N
519,N
74,N
9124,N
5122,N
2107,N
7214,N
4909,N
5129,Y
5727,N
3821,N
987,N
8641,N
1063,N
2494,N
127,N
3874,N
4243,N
6968,N
8143,N
3382,N
6708,N
2552,N
4370,N
8520,N
5304,N
5347,N
2762,N
5988,N
1464,N
7525,N
799,N
8906,N
5976,N
2244,N
2986,N
8552,N
7654,N
7127,N
4444,N
797,N
5438,N
6080,N
45,N
6550,N
7572,N
8040,N
8428,N
2534,N
4636,N
1586,N
2793,N
5148,N
2941,N
3137,N
6799,N
3447,N
5580,N
7814,N
6277,N
2887,N
7676,N
1367,N
5502,N
4156,N
1676,N
4458,N
4195,N
4173,N
3204,N
2251,N
8976,Y
5450,N
1494,N
2668,N
2964,N
6023,N
5096,N
7859,N
3550,N
3313,N
7872,N
7373,N
8738,Y
4364,N
2019,N
2068,N
6007,N
5435,N
5667,N
2773,N
178,N
1840,N
172,N
8333,N
6033,N
838,N
2424,N
4519,N
7017,N
4474,N
4259,N
6342,N
8802,N
8281,N
6473,N
8833,N
2055,N
3275,N
4681,N
2472,N
6492,N
1001,N
5114,N
8127,N
52,N
7550,N
7999,N
2859,N
333,N
8587,N
1619,N
755,N
574,Y
7205,N
5164,N
4412,N
5091,N
7612,N
8706,N
8553,N
3575,N
542,N
210,N
8736,N
6567,N
5645,N
8156,N
8153,N
4067,N
7905,N
4380,N
2258,N
7428,N
5018,N
2836,N
5564,N
4339,N
1697,N
3567,N
8702,Y
3464,N
462,N
6627,N
65,N
6560,N
8479,N
8192,N
5177,N
5281,N
833,N
8443,N
7693,N
283,N
2712,N
350,N
568,N
2106,N
231,N
8392,N
86,N
4985,N
8015,N
2890,N
2405,N
8874,N
8814,N
9092,N
8628,N
5658,N
8944,N
8278,N
5518,N
5501,N
4798,N
1365,N
6700,N
3505,N
8650,N
2442,N
8573,N
735,N
5807,N
3844,N
4178,N
5608,N
8274,Y
1951,N
5120,N
1259,N
7887,Y
1431,N
5665,N
3883,N
3740,N
3287,N
6203,N
867,N
9152,N
2658,N
8124,N
4624,N
3251,N
3612,N
1924,N
3187,N
292,N
8252,N
1919,N
7888,N
7773,N
817,N
103,N
5810,N
3854,N
7797,Y
792,N
2868,N
8189,N
7527,N
2554,N
7404,N
5403,N
5001,N
8389,N
5366,N
1875,N
8378,N
1679,N
6582,N
4782,N
167,N
7056,N
1127,N
3587,N
7898,N
2984,N
8586,N
6876,N
2156,N
1060,N
9005,Y
7524,N
779,N
855,N
6791,N
3228,N
5082,N
8771,N
146,N
5888,N
8250,N
2339,N
3675,N
473,N
762,Y
5363,N
2062,N
1756,N
8733,N
4462,N
7144,N
9144,N
7630,N
8471,N
48,N
8676,N
2438,N
3080,N
9117,N
2425,N
3200,N
2832,N
802,N
7043,N
8329,N
3562,N
1502,N
8068,N
6358,N
4957,N
239,N
8212,N
2342,N
670,N
8793,N
1659,N
7423,N
9165,N
7510,N
3110,N
5378,N
7787,N
7803,N
7060,N
6115,N
6715,N
8224,N
3219,N
7443,Y
5045,N
2922,N
186,N
3950,N
3596,N
3745,N
2921,N
6649,N
5297,Y
2271,N
116,N
249,N
9149,N
497,N
1197,N
1884,N
4502,N
8789,N
3250,N
6764,N
1671,N
8218,N
4052,N
6951,N
6718,N
1700,N
1376,N
782,N
1483,N
2401,N
9184,N
4557,N
8635,N
858,N
2960,N
1754,N
8987,N
1777,N
1075,N
7426,N
6044,N
593,N
8726,N
4745,N
6408,N
6505,N
2337,N
530,N
8081,N
3900,N
171,N
5693,N
9145,N
7996,N
3691,N
4835,N
1381,N
1033,N
7013,N
4532,N
772,N
2312,N
8524,N
7438,Y
6757,N
3380,N
1883,N
641,N
276,N
4404,N
8801,N
7038,N
7019,N
1212,N
7554,N
816,N
3992,N
1889,N
3429,N
8129,N
6477,N
2740,Y
2875,N
9179,N
2790,N
4536,N
3502,N
7737,N
379,N
3547,N
7375,N
666,N
7880,N
1140,N
5113,N
4452,N
9114,N
5547,N
1326,N
6099,N
5310,N
5512,N
4805,N
5451,N
7846,N
3302,N
219,Y
3442,N
3616,N
9079,N
7841,N
7330,N
6174,N
2247,N
8514,N
187,N
1102,N
8943,N
1220,N
7646,N
2702,N
5702,N
1910,N
6122,N
5830,N
1740,N
2825,N
484,N
6531,N
4131,N
6891,N
7101,Y
8808,N
3671,N
4962,N
4248,N
6002,N
6800,N
7068,N
218,Y
3520,N
7430,N
2618,N
3441,N
1602,N
1532,N
924,N
4620,N
5874,N
5792,N
4653,N
2652,N
4193,N
176,N
1800,N
1354,N
8664,N
7050,N
336,N
3463,N
4314,N
3544,N
5586,N
2145,N
6759,Y
7137,N
8677,N
3659,N
3092,N
8756,N
5525,N
7045,N
590,N
2942,N
1039,N
204,N
5426,N
6792,N
7982,N
3865,N
7638,N
6740,N
1086,N
3473,N
3210,N
1605,N
357,N
9085,N
1935,N
9103,N
2655,N
2918,N
3005,N
2911,N
6509,N
6445,N
4194,N
6750,N
1617,N
8872,N
648,N
4031,N
8246,N
1340,N
3613,N
6830,N
7082,N
6959,N
3759,N
6159,N
2729,N
5065,N
8420,N
9033,N
2791,N
3976,N
295,N
6385,N
7730,N
8401,N
223,N
7683,N
7418,N
6900,N
3133,N
68,N
486,N
177,N
8678,N
1216,N
851,N
417,N
7422,N
7142,N
2990,N
3073,N
4675,N
515,N
1634,N
6973,N
8915,N
7607,N
6397,N
9189,N
4297,N
2289,N
3836,N
8819,N
3525,N
6501,N
1962,N
8469,N
5834,N
9169,N
4406,N
1706,N
3833,N
42,N
5935,N
403,N
4739,N
7598,N
4413,Y
6811,N
8978,N
6687,N
4428,N
7104,N
120,N
4526,N
1823,N
6736,N
8975,N
1523,N
6410,N
5055,N
1175,N
7867,N
3053,N
1953,N
7188,N
5035,N
8541,N
6781,N
6615,N
3718,N
4361,N
3144,N
2648,N
5146,N
4261,N
997,N
8992,N
3269,N
7039,N
170,N
2591,N
3146,N
8171,N
6012,N
4150,N
2308,N
2730,N
8560,N
5751,N
3097,N
7952,N
1382,N
9168,N
343,N
6765,N
9054,N
7815,N
5144,N
1843,N
6705,N
1963,N
930,N
8649,N
2798,Y
7696,N
9199,N
6869,N
6425,N
80,N
4585,N
7284,N
78,N
313,N
3962,N
393,N
4126,N
2814,N
1813,N
263,N
3318,N
7318,Y
6097,N
7519,N
8336,N
7729,N
4324,N
358,N
238,N
5088,N
7671,Y
2698,N
6486,Y
6462,N
8400,N
3060,N
2373,N
4908,N
3738,N
8675,N
4724,N
7537,N
3913,N
8191,N
3767,N
8658,N
7494,N
4851,N
1606,N
1780,N
1441,N
8283,N
892,N
4055,N
1059,N
7823,N
2750,N
2888,N
3186,N
7199,N
7759,N
6530,N
966,N
6742,N
6829,N
6697,N
7462,N
4083,N
3852,N
6632,N
6709,N
3372,N
4378,N
3314,N
6803,N
4807,N
6995,N
2024,N
8489,N
8904,N
3211,N
481,N
561,N
2283,N
7454,N
1920,N
893,N
1585,N
6716,N
179,N
4568,N
9106,N
1193,N
752,N
3576,N
2917,N
1806,N
7938,N
6074,N
4630,N
3857,N
265,N
92,N
6546,N
3296,N
3290,N
844,N
7988,N
2786,N
4123,N
1871,N
4667,N
7772,N
3205,N
5324,N
3899,N
8306,N
5010,N
4023,N
8444,N
1026,N
2713,N
8550,N
6672,N
5290,N
6030,N
8436,N
8937,Y
3703,N
385,N
5545,N
7574,N
8993,N
6188,N
7405,N
4183,N
1387,N
5005,N
5089,N
341,N
361,Y
5722,N
2089,N
780,N
3024,N
7080,N
8749,N
164,N
8716,N
1011,N
713,N
7808,N
5424,N
7616,N
3374,N
8126,N
7157,N
801,N
6238,N
6075,N
5907,N
4761,N
7842,N
5931,N
3151,Y
3631,N
8629,N
7057,N
2796,N
1526,N
1077,N
5016,N
2550,N
4237,N
2205,N
5300,Y
7634,N
1739,N
4698,N
158,N
8259,N
2031,N
5298,N
7010,N
4153,N
5728,N
5626,N
4500,N
2459,N
5493,N
8605,N
3670,N
4113,N
5081,N
8700,N
4013,N
5491,N
6454,N
2860,N
7817,N
2177,N
7471,N
2866,N
6819,N
4737,N
1702,N
567,N
3747,N
8870,Y
852,N
8575,N
3353,N
3721,N
3256,N
691,N
2064,N
6635,N
6275,N
732,N
3537,N
3603,N
6301,N
8372,N
5036,N
456,N
4617,N
8201,N
1015,N
9026,N
5462,N
5568,N
6846,N
5596,N
2227,N
7420,N
8185,N
757,N
8474,N
7445,N
5863,N
1864,N
6619,N
649,N
7709,N
7659,N
3033,N
2221,N
2828,N
1867,N
6260,N
7292,N
908,N
2867,N
4482,N
2599,N
2744,N
5483,N
1135,N
6526,N
3121,N
5118,N
7352,Y
6435,N
6514,N
4386,N
8950,N
556,N
8588,N
1006,N
2817,N
3337,N
5647,N
1980,N
7644,N
1178,N
2669,N
5671,N
4186,N
5891,N
109,N
3908,N
8866,N
168,N
2536,N
2807,N
2874,N
4048,N
1516,N
4226,N
4799,N
5876,N
7686,N
8095,N
5070,N
4661,N
5275,N
9036,N
1819,N
2454,N
7466,N
5548,N
2725,N
2018,N
4463,N
7577,N
8887,N
1495,N
4511,N
8391,N
3705,N
3142,N
6613,N
1073,N
2167,N
8869,N
4369,N
6651,N
5041,N
4498,N
3591,N
3279,N
3289,N
8421,N
3771,N
5294,N
6964,N
5131,N
3098,N
2151,N
3241,N
9041,N
3165,Y
7960,N
5949,N
3790,N
3578,N
1496,N
886,N
8033,N
5384,N
4935,N
6426,N
4980,N
1834,N
8047,N
3389,N
6436,N
9032,N
7362,N
4642,N
1535,N
88,N
5970,N
7850,N
6018,N
8381,N
1658,N
4295,N
5854,N
7542,Y
1801,N
2278,N
5555,N
89,N
3999,N
7779,N
3407,N
4420,N
5542,N
7219,N
4388,N
3690,N
1412,N
5523,N
5072,N
6446,N
3329,N
7862,N
8377,N
8384,N
8779,N
5171,N
8123,N
5456,N
2383,N
9131,N
201,N
4167,N
8347,N
4000,N
8662,N
734,N
636,N
2039,N
5973,N
2958,N
1893,N
3439,N
2975,N
7,N
5713,N
4026,N
1831,N
8335,N
4431,N
7968,N
4541,N
1036,N
4049,N
4416,N
705,N
1490,N
3629,N
3283,N
2467,N
1971,N
2354,N
3321,N
5995,N
4671,N
3752,N
4057,N
7838,N
137,N
785,N
1174,N
324,N
560,N
3058,N
8354,N
1147,N
6772,Y
76,N
9037,N
2674,N
2032,N
7173,N
312,Y
550,N
8133,N
3427,N
3737,N
8282,N
3627,N
5404,N
963,N
8729,Y
8183,N
3894,N
2118,N
9089,N
3758,N
5714,N
3180,N
2305,N
856,N
6164,N
2638,N
8521,N
3647,N
2797,N
537,N
5465,N
5839,N
4581,N
248,N
6563,N
7421,N
923,N
9156,N
8892,N
5023,N
4041,N
5592,N
465,N
6568,N
3654,N
6415,N
6050,N
6863,N
2474,N
1827,N
3123,N
4021,N
1120,N
4231,N
8012,N
1964,N
539,N
6966,N
5701,N
4397,N
5887,N
5167,N
7631,N
2168,N
3910,N
3001,N
4139,N
6931,N
6387,N
1870,N
2473,N
134,N
2738,N
4664,N
4501,N
915,Y
6822,N
3989,N
3238,N
6223,N
8356,N
1294,N
4327,N
2647,N
2050,N
7726,N
1774,N
3746,N
7302,N
674,N
5326,N
3739,N
871,N
6378,N
4831,N
951,N
5443,N
8251,N
3640,N
480,N
5956,N
9142,N
3088,N
8610,N
4548,N
1812,N
8988,N
7667,N
8627,N
71,N
5106,N
5670,N
829,N
1937,N
4330,Y
3419,N
8203,N
6047,N
4267,N
4673,N
3775,N
559,N
98,N
1741,N
4492,N
3020,N
5729,N
8394,N
1309,N
3526,N
1810,N
5869,N
2385,N
3022,N
5784,N
3173,N
346,N
4229,N
5824,N
5554,N
4068,N
7044,N
4527,N
7858,N
3889,N
8554,N
2919,N
1293,N
4735,N
964,N
4080,N
5980,N
948,N
1395,N
6469,N
7435,N
3128,N
1505,N
6292,N
2690,N
8280,N
1761,N
6944,N
6965,N
2739,N
1865,N
5206,N
4838,Y
4222,N
9101,N
3896,N
4043,N
3171,N
8609,N
1485,N
4456,Y
8951,N
9057,N
7172,N
2951,N
8237,N
6621,N
4377,N
9006,N
3875,N
4405,N
516,N
2176,N
3972,N
7790,N
5577,N
5413,N
849,N
4105,N
7377,N
3614,N
7073,N
8059,N
4512,N
8959,N
4072,N
8626,N
9076,N
8341,N
3944,N
811,N
8884,N
2881,N
7830,N
2391,N
9206,N
5583,N
5138,N
4079,N
8757,N
2594,N
1691,N
6910,N
1188,N
5748,N
3049,N
582,N
8232,N
7964,N
7262,N
2272,N
3967,N
3068,N
8913,N
904,N
8261,N
991,N
5136,N
7152,N
4706,N
1426,N
4496,N
6121,N
3396,N
2906,N
6881,N
6419,N
1479,N
6305,N
2043,N
8674,N
3692,N
5885,N
4078,N
6790,N
8826,N
2275,N
7207,N
8221,N
8166,N
1190,N
9102,N
8027,N
432,N
3817,N
7828,Y
3232,N
2593,N
75,N
6938,N
7925,N
7778,N
7052,N
954,N
1518,N
4814,N
1475,N
250,N
7265,N
5505,N
1361,N
4125,N
8775,N
5857,N
862,N
6444,N
826,Y
7604,N
8035,N
1863,N
4918,N
6031,N
6476,N
8889,N
753,N
4897,N
193,N
2463,N
8752,N
5695,Y
4335,Y
5789,N
8734,N
3553,N
5875,N
7674,N
7198,N
439,N
4136,N
3757,N
1666,N
8569,N
4211,N
7661,N
6578,N
972,N
4813,N
277,N
3278,N
1461,N
5941,N
2336,N
2297,N
7320,N
3235,N
274,N
8442,N
1477,N
7437,N
2004,N
409,N
6441,N
6173,N
115,N
4268,N
592,N
5497,N
5846,N
3927,N
304,N
5123,N
6271,N
8249,N
7844,N
564,N
3611,N
1825,N
3046,N
7557,N
5159,N
767,N
6334,N
4693,N
6078,N
6978,N
3876,N
2161,N
1150,N
2159,N
2943,N
864,N
5411,N
9046,N
7183,N
7042,N
845,N
581,N
1899,N
6763,N
4285,Y
3936,N
2559,N
495,N
4348,N
327,N
4258,N
1262,N
253,N
3990,N
4864,N
3574,N
5886,N
3558,N
3358,Y
5606,N
2276,N
4489,N
9146,N
3643,N
3276,N
2650,N
667,Y
1598,N
2705,N
8178,N
7889,N
6478,N
3887,N
3135,N
5071,N
5344,N
1443,N
380,N
1391,N
3286,N
213,N
2054,N
4992,N
2360,N
6136,N
1555,N
4151,N
7182,N
3449,N
2434,N
4484,N
2192,N
4869,N
7215,N
4382,N
1009,N
3175,N
1438,N
6541,N
8022,N
7192,N
2589,Y
974,N
1677,N
8415,N
903,N
174,N
6307,N
2108,N
2634,N
4329,N
513,N
913,N
1233,N
5135,Y
7995,N
3453,N
9018,N
9072,N
3087,N
958,N
4997,N
3203,N
2163,N
2627,N
228,N
7934,N
3648,N
2028,Y
7250,Y
389,N
2153,N
8164,N
7983,N
8893,N
6237,N
6808,N
805,N
5074,N
8986,N
8011,N
5660,N
1558,N
8717,N
3610,N
4148,N
5758,N
2899,N
1836,N
4855,N
7754,N
449,N
1981,N
7890,N
6923,N
8607,N
6376,N
6332,N
4615,N
2970,N
6150,N
741,N
7835,N
1019,N
5193,N
9093,N
744,N
5287,N
4649,N
334,N
7643,N
4741,N
4665,N
4637,N
9048,N
3824,N
1686,N
5913,N
6404,N
7794,N
3102,N
2735,N
7692,N
962,N
4217,N
8148,N
3935,N
6724,N
6442,N
2910,N
7359,N
6123,N
1869,N
8438,N
1014,N
7608,N
503,N
518,N
476,N
4871,N
6534,N
562,N
4690,N
9002,N
4214,N
7025,N
5704,N
1403,N
3515,Y
1021,N
4740,N
3272,N
8806,N
4848,N
2523,N
1916,Y
677,N
2352,N
1486,N
2081,N
4937,N
8454,N
8334,N
4342,N
5100,N
3510,N
5215,N
2351,N
6620,N
8146,N
7870,N
6035,N
464,N
4850,N
1887,N
7734,N
6140,N
6590,N
2144,N
1338,N
4877,N
3787,N
7922,N
2697,N
6222,N
627,Y
7599,N
8359,N
128,N
1737,N
4417,N
6384,N
8494,N
3555,N
8782,N
1157,N
2936,N
6674,N
6312,N
2075,N
8651,N
9025,N
809,N
138,N
2432,N
1699,N
7811,N
7657,N
8701,N
8072,N
4746,N
7119,N
9122,N
5272,N
1838,N
183,N
7539,N
354,N
2037,N
3300,N
6294,Y
2692,N
1276,Y
5511,Y
7414,N
8487,N
2837,N
2321,N
7727,N
835,N
1973,N
4203,N
6077,N
8073,N
7410,N
7992,N
733,N
6153,N
1374,N
7204,Y
2504,N
6183,N
4563,N
3792,N
4109,N
2769,N
679,N
7687,N
6839,N
740,N
4795,N
3315,N
6418,N
2052,N
2132,N
6692,N
5734,N
7806,N
894,N
1410,N
8528,N
2761,N
1934,N
7558,N
6939,N
1380,N
693,N
0,Y
7251,N
351,N
1087,N
108,N
3922,N
6976,N
4529,N
5538,N
1730,N
7523,N
2279,N
7813,N
6592,N
7652,N
7748,N
1946,N
6016,N
3026,N
6374,N
5600,N
5455,N
7535,N
8473,N
5395,N
3801,N
6597,N
39,N
6383,N
5986,N
2309,Y
1207,N
3433,N
1908,N
2253,N
8344,N
1415,N
5292,N
309,N
4179,N
5084,N
6933,N
1560,N
6027,N
546,N
5381,N
5624,N
5820,N
4974,N
3360,N
4910,N
5157,N
1482,N
3729,N
3743,N
1440,N
8036,N
4402,N
4721,N
5444,N
6797,N
7805,N
2679,N
7584,N
7834,N
1202,N
798,N
905,N
6511,N
2349,N
8158,N
4792,N
2764,N
8845,N
7401,N
7333,N
8491,N
4292,N
2005,N
848,N
7388,N
8580,N
6306,N
5194,N
7384,N
2920,N
4116,N
1766,N
3490,N
6147,N
2017,N
7366,N
3117,N
3440,N
6639,N
280,N
2720,N
3456,N
3306,N
5605,N
2597,N
7699,N
3159,N
7293,N
6922,N
3960,N
8895,N
2968,N
3021,N
7909,N
6576,N
8983,N
8362,Y
144,N
5170,N
9191,N
4060,N
4862,N
594,N
8238,N
7087,N
3491,N
4414,N
2112,N
8111,N
3769,N
1959,N
2656,N
8304,N
2491,N
1641,Y
3923,N
2588,N
3810,N
5429,N
5345,N
6251,Y
251,N
1552,N
1720,N
5759,N
1680,N
1274,Y
9110,N
7446,N
4898,N
8397,N
5964,N
4495,N
7658,N
7959,Y
6779,N
1258,N
2560,N
2480,N
4299,N
4753,N
2531,N
7480,N
6892,N
4201,Y
8751,N
589,N
1347,N
6884,N
3937,N
4968,N
3934,N
2808,N
3343,N
8880,N
7963,N
8086,N
4040,N
435,N
6163,N
132,N
3148,N
507,N
236,N
6825,N
7280,N
854,N
8492,N
4936,N
3085,N
6553,N
7495,N
4176,N
8331,Y
3280,N
4117,N
3109,N
2809,N
4888,N
5013,N
4965,N
3818,N
8850,N
4494,N
8071,N
4916,N
5813,N
4567,N
5034,N
2277,N
5047,N
17,N
5163,N
7015,N
4867,N
2846,N
2236,N
4094,N
6926,N
4076,N
699,N
5102,N
268,N
3513,N
950,N
7716,N
887,N
832,N
4870,N
2981,N
591,N
3915,N
4944,N
370,N
2636,Y
3393,N
2067,N
455,N
8816,N
8383,N
261,N
6267,N
3435,N
2116,N
3106,N
5951,N
7277,N
1627,N
8567,N
5835,N
953,N
7224,N
1050,N
72,N
8537,N
4289,N
6557,N
5130,N
8422,N
4926,N
6720,N
4256,N
3499,N
3815,N
5341,N
4801,N
2122,N
8338,N
3943,N
8764,N
7868,N
3054,N
830,N
565,N
2637,N
9047,N
3324,N
6432,N
3127,N
6347,N
8894,N
8774,N
1835,N
5336,Y
2056,N
4921,N
3262,N
7054,N
6913,N
2983,N
2203,Y
2193,N
2233,N
1580,N
603,N
4948,N
3277,N
5151,N
2266,N
1844,N
240,N
4088,N
5354,N
1358,N
8114,N
4793,N
5925,N
6647,N
1462,N
8523,N
212,Y
5110,N
7179,N
1584,N
1985,N
2006,N
8799,N
2779,N
9013,N
1327,N
7162,N
2495,N
1792,N
3381,N
928,N
2538,N
4106,N
7637,N
9039,N
5458,N
6956,N
8065,N
5494,N
7602,N
4316,N
4712,Y
5872,N
6784,N
4994,N
5459,N
2530,N
7474,N
5329,N
1369,N
1788,N
1364,N
4449,N
303,N
7569,N
3892,N
2209,N
9154,N
4199,N
330,N
4558,N
876,N
8028,N
8360,N
25,N
4776,N
9121,Y
4905,N
5989,N
4845,N
5646,N
7589,N
7047,N
3503,N
2029,N
7067,N
544,N
4725,N
3153,N
8008,N
2377,N
8256,N
6660,N
8518,N
6494,N
7455,N
7927,N
7816,N
