,playerID,num_seasons,G,AB,Runs,Hits,Doubles,Triples,HR,RBI,SB,BB,SO,nameFirst,nameLast,weight,height,bats,throws,pos,category,AVG,OBP,SLG
7048,roberle01,10,901,2737,342,731,126,28,78,328.0,26.0,256,428.0,Leon,Roberts,200.0,75.0,R,R,OF,N,0.267080745341615,0.329769462078182,0.41907197661673407
5193,martijc01,13,908,2189,189,487,82,12,32,230.0,9.0,201,299.0,J. C.,Martin,188.0,74.0,L,R,C,N,0.22247601644586604,0.287866108786611,0.31475559616263105
9040,wisesa01,12,1175,4715,834,1281,221,112,48,672.0,,389,643.0,Sam,Wise,170.0,70.0,L,R,SS,N,0.271686108165429,0.327194357366771,0.3966065747614
8699,walketi01,12,1421,5067,696,1423,244,71,118,679.0,129.0,416,,Tillie,Walker,165.0,71.0,R,R,OF,N,0.28083678705348303,0.33540032828743394,0.42687981053878
829,bouched01,6,670,2199,298,583,114,21,61,290.0,5.0,340,401.0,Ed,Bouchee,200.0,72.0,L,L,1B,N,0.265120509322419,0.363528948404884,0.41928149158708505
1227,camparo01,9,1215,4205,627,1161,178,18,242,856.0,25.0,533,501.0,Roy,Campanella,190.0,69.0,R,R,C,Player,0.276099881093936,0.35753482482059906,0.499643281807372
7619,shindbi01,12,1424,5815,993,1564,226,97,31,759.0,318.0,388,334.0,Billy,Shindle,155.0,68.0,R,R,3B,N,0.26895958727429103,0.314686442044172,0.35717970765262297
6828,rebouje01,11,1018,2229,310,536,100,6,20,202.0,22.0,292,401.0,Jeff,Reboulet,167.0,72.0,R,R,2B,N,0.24046657694033202,0.328441094803649,0.317631224764468
8274,terrybi01,13,1721,6428,1120,2193,373,112,154,1078.0,56.0,537,449.0,Bill,Terry,200.0,73.0,L,L,1B,Player,0.34116365899191,0.39195979899497496,0.505911636589919
3771,hobsobu01,7,738,2556,314,634,107,23,98,397.0,11.0,183,569.0,Butch,Hobson,193.0,73.0,R,R,3B,N,0.24804381846635398,0.298284045271997,0.42292644757433506
8673,wakefdi01,11,638,2132,334,625,102,29,56,315.0,10.0,360,270.0,Dick,Wakefield,210.0,76.0,L,R,OF,N,0.29315196998123805,0.395264847512038,0.446998123827392
6122,nunezed02,8,796,2644,340,737,141,19,56,289.0,136.0,131,373.0,Eduardo,Nunez,195.0,72.0,R,R,3B,N,0.27874432677761,0.31279279279279304,0.409984871406959
6945,rhyneha01,7,655,2031,252,508,98,22,2,192.0,13.0,184,127.0,Hal,Rhyne,163.0,68.0,R,R,SS,N,0.250123092072871,0.312415349887133,0.322993599212211
1933,dalryab01,13,951,4172,813,1202,217,81,43,407.0,,204,359.0,Abner,Dalrymple,175.0,70.0,L,R,OF,N,0.288111217641419,0.321297989031079,0.40987535953978904
8188,taborji01,9,1005,3788,473,1021,191,29,104,598.0,69.0,286,377.0,Jim,Tabor,175.0,74.0,R,R,3B,N,0.269535374868004,0.32081492390770694,0.417634635691658
4576,kuehnbi01,9,1087,4286,533,993,145,115,25,,,136,,Bill,Kuehne,185.0,68.0,R,R,3B,N,0.231684554363042,0.25531433740389,0.33667755482967804
1916,cuyleki01,17,1879,7161,1305,2299,394,157,128,1065.0,328.0,676,752.0,Kiki,Cuyler,180.0,70.0,R,R,OF,Player,0.321044546850998,0.37960954446854706,0.47353721547269895
4919,lopezhe01,11,1450,4644,623,1251,193,37,136,591.0,16.0,418,696.0,Hector,Lopez,182.0,71.0,R,R,OF,N,0.26937984496124,0.329711576451995,0.414728682170543
6882,reilljo01,11,1142,4684,898,1352,215,139,69,740.0,,157,,John,Reilly,178.0,75.0,R,R,1B,N,0.28864218616566995,0.311712456104111,0.43808710503842896
7928,stahlch01,9,1304,5069,858,1546,219,118,36,622.0,189.0,470,270.0,Chick,Stahl,160.0,70.0,L,L,OF,N,0.30499112250937105,0.363964614551363,0.416058394160584
1035,brumfja01,7,568,1575,260,404,91,14,32,162.0,74.0,137,290.0,Jacob,Brumfield,170.0,72.0,R,R,OF,N,0.25650793650793696,0.316004672897196,0.393015873015873
4846,liponjo01,12,758,2661,351,690,95,24,10,266.0,28.0,347,152.0,Johnny,Lipon,175.0,72.0,R,R,SS,N,0.25930101465614397,0.344747340425532,0.32431416760616305
5135,maranra01,23,2670,10078,1255,2605,380,177,28,884.0,291.0,839,756.0,Rabbit,Maranville,155.0,65.0,R,R,SS,Player,0.258483826155983,0.315471283319593,0.33965072435006893
554,bellja01,17,2063,7398,1123,1963,394,67,195,860.0,91.0,853,1443.0,Jay,Bell,180.0,73.0,R,R,SS,N,0.26534198432008604,0.34129196461035,0.41578805082454706
5039,maddoel01,10,1029,2843,360,742,121,16,18,234.0,60.0,409,358.0,Elliott,Maddox,180.0,71.0,R,R,OF,N,0.260991909954274,0.353936039360394,0.333802321491382
1279,careyto01,8,536,2394,405,646,77,14,5,270.0,,16,61.0,Tom,Carey,145.0,68.0,R,R,SS,N,0.26984126984127,0.274688796680498,0.319966583124478
688,blackch02,7,920,3512,601,1062,185,40,140,425.0,127.0,258,653.0,Charlie,Blackmon,210.0,75.0,L,L,OF,N,0.302391799544419,0.35013262599469497,0.49743735763098
5941,murreiv01,11,564,1306,126,308,41,15,33,123.0,20.0,44,342.0,Ivan,Murrell,195.0,74.0,R,R,OF,N,0.23583460949464,0.26074074074074105,0.366003062787136
3294,grubbjo01,15,1424,4154,553,1153,207,29,99,475.0,27.0,566,558.0,Johnny,Grubb,175.0,75.0,L,R,OF,N,0.27756379393355796,0.36419491525423703,0.412855079441502
5710,molinya01,14,1870,6551,656,1850,355,7,146,859.0,60.0,484,724.0,Yadier,Molina,205.0,71.0,R,R,C,N,0.282399633643719,0.33176972281449896,0.405586933292627
9052,wohlfji01,14,1220,3049,349,793,125,33,21,305.0,89.0,241,376.0,Jim,Wohlford,175.0,71.0,R,R,OF,N,0.26008527386028196,0.314285714285714,0.34339127582814
6372,parrage01,9,1347,4487,582,1248,250,41,79,474.0,88.0,293,831.0,Gerardo,Parra,210.0,71.0,L,L,OF,N,0.27813683975930503,0.322384937238494,0.40494762647648797
6910,repulri01,8,928,3088,407,830,153,23,106,416.0,25.0,207,433.0,Rip,Repulski,195.0,72.0,R,R,OF,N,0.26878238341968896,0.31471927162367197,0.436204663212435
4158,johnske05,11,1399,4543,632,1140,230,40,155,550.0,87.0,516,1145.0,Kelly,Johnson,200.0,73.0,L,R,2B,N,0.250935505172793,0.327337418462147,0.421527624917455
4221,jonesly01,7,527,947,109,239,34,5,7,91.0,13.0,73,86.0,Lynn,Jones,175.0,69.0,R,R,OF,N,0.252375923970433,0.30588235294117605,0.321013727560718
4468,kluszte01,14,1718,5929,848,1766,290,29,279,1028.0,20.0,492,365.0,Ted,Kluszewski,225.0,74.0,L,L,1B,N,0.297857986169674,0.35165862015262395,0.497723056164615
5711,molitpa01,20,2683,10835,1782,3319,605,114,234,1307.0,504.0,1094,1244.0,Paul,Molitor,185.0,72.0,R,R,3B,Player,0.30632210429164697,0.36993880459384704,0.44799261652053496
1512,clarkfr01,21,2246,8584,1622,2678,361,220,67,1015.0,509.0,875,511.0,Fred,Clarke,165.0,70.0,L,R,OF,Player,0.31197576887232104,0.37562110159636297,0.428704566635601
3803,hofmaso01,13,1194,4072,554,1095,162,60,19,495.0,208.0,421,323.0,Solly,Hofman,160.0,72.0,R,R,OF,N,0.268909626719057,0.337413754729579,0.35216110019646396
4238,joosted01,19,1574,5606,874,1339,238,35,134,601.0,61.0,1043,827.0,Eddie,Joost,175.0,72.0,R,R,SS,N,0.238851230824117,0.358249360806136,0.36550124866214795
9193,zimmehe01,12,1456,5304,695,1566,275,105,58,796.0,175.0,242,432.0,Heinie,Zimmerman,176.0,71.0,R,R,3B,N,0.295248868778281,0.326000721240534,0.419494720965309
8729,wanerll01,18,1993,7772,1201,2459,281,118,27,598.0,67.0,420,173.0,Lloyd,Waner,150.0,69.0,L,R,OF,Player,0.316392177045805,0.3514404296875,0.393335048893464
5214,martist01,7,722,2237,322,599,112,24,16,183.0,36.0,190,185.0,Stu,Martin,155.0,72.0,L,R,2B,N,0.26776933392937,0.32509270704573495,0.360751005811354
6374,parrila01,14,1891,6792,850,1789,360,33,256,992.0,30.0,529,1359.0,Larry,Parrish,190.0,75.0,R,R,3B,N,0.263398115429918,0.316623412102172,0.43919316843345096
2780,fregoji01,17,1902,6523,844,1726,264,78,151,706.0,76.0,715,1097.0,Jim,Fregosi,190.0,73.0,R,R,SS,N,0.26460217691246396,0.337247858524454,0.398436302314886
7715,skowrbi01,13,1658,5547,681,1566,243,53,211,888.0,16.0,383,870.0,Bill,Skowron,195.0,71.0,R,R,1B,N,0.28231476473769607,0.32866779089376097,0.45934739498828203
2815,fullmbr01,7,807,2789,395,778,203,16,114,442.0,32.0,216,373.0,Brad,Fullmer,185.0,73.0,L,R,1B,N,0.278953029759771,0.330782029950083,0.485837217640731
7389,schaapa01,10,1128,3555,436,869,132,26,57,323.0,43.0,516,466.0,Paul,Schaal,165.0,71.0,R,R,3B,N,0.24444444444444396,0.34021125030704996,0.34430379746835404
2639,fitzged01,11,807,2086,199,542,82,10,19,217.0,9.0,185,235.0,Ed,Fitz Gerald,170.0,72.0,R,R,C,N,0.259827420901246,0.320123293703214,0.33604985618408395
4006,iglesjo01,7,656,2202,247,594,125,9,21,188.0,46.0,112,284.0,Jose,Iglesias,194.0,71.0,R,R,SS,N,0.269754768392371,0.305099394987035,0.36330608537693
1268,carbobe01,11,1010,2733,372,722,140,9,96,358.0,26.0,538,611.0,Bernie,Carbo,173.0,71.0,L,R,OF,N,0.26417855836077603,0.385203301742586,0.427369191364801
6778,ramiral03,8,1371,5134,601,1387,249,17,115,590.0,143.0,263,650.0,Alexei,Ramirez,180.0,74.0,R,R,SS,N,0.270159719516946,0.30572540300166806,0.392481495909622
1745,coscape01,8,864,2992,399,728,129,22,28,269.0,34.0,295,361.0,Pete,Coscarart,175.0,71.0,R,R,2B,N,0.24331550802139001,0.311226041983572,0.32921122994652396
7862,soltemo01,9,938,3421,503,990,213,42,83,599.0,42.0,221,377.0,Moose,Solters,190.0,72.0,R,R,OF,N,0.28938906752411603,0.332509610104338,0.448991522946507
7956,stantmi03,8,1144,4194,678,1124,236,11,305,772.0,41.0,557,1351.0,Giancarlo,Stanton,245.0,78.0,R,R,OF,N,0.268001907486886,0.353820248368764,0.5476871721506921
8708,wallati01,16,2212,8099,908,2085,432,36,260,1125.0,51.0,649,1307.0,Tim,Wallach,220.0,75.0,R,R,3B,N,0.25743919002346,0.312528577960677,0.41597728114582
4510,kollodo01,13,1079,3993,466,1081,180,30,29,393.0,76.0,189,251.0,Don,Kolloway,200.0,75.0,R,R,2B,N,0.27072376659153496,0.303682448589192,0.352617079889807
2507,evansjo01,10,733,2043,306,529,71,31,3,210.0,67.0,212,152.0,Joe,Evans,160.0,69.0,R,R,OF,N,0.258932941752325,0.32860310421286,0.32843857072932003
8445,trevial01,12,939,2430,245,604,117,10,23,244.0,19.0,205,317.0,Alex,Trevino,165.0,70.0,R,R,C,N,0.24855967078189303,0.307020872865275,0.33333333333333304
3096,gomezch02,15,1515,4604,517,1206,234,18,60,487.0,35.0,408,750.0,Chris,Gomez,183.0,73.0,R,R,SS,N,0.26194613379669895,0.322027134876297,0.359687228496959
3876,hotalpe01,9,840,3492,590,931,148,63,9,371.0,,224,,Pete,Hotaling,166.0,68.0,L,R,OF,N,0.266609392898053,0.31081808396124894,0.352806414662085
2197,dobbsgr01,10,959,2097,204,548,106,9,46,274.0,14.0,132,402.0,Greg,Dobbs,205.0,73.0,L,R,1B,N,0.261325703385789,0.305069537909376,0.386266094420601
6108,northbi01,10,1169,3900,640,1016,120,31,20,230.0,395.0,627,665.0,Bill,North,185.0,71.0,B,R,OF,N,0.26051282051282,0.36293351005080604,0.32256410256410306
3263,griffke01,18,2097,7229,1129,2143,364,77,152,859.0,200.0,719,898.0,Ken,Griffey,190.0,71.0,L,L,OF,N,0.29644487480979403,0.360090588827378,0.43117996956702204
1138,bushra01,11,1219,3045,388,763,154,26,96,409.0,33.0,348,505.0,Randy,Bush,186.0,73.0,L,L,1B,N,0.250574712643678,0.327438844680224,0.41280788177339894
5865,muelldo01,11,1245,4364,499,1292,139,37,65,520.0,11.0,167,146.0,Don,Mueller,185.0,72.0,L,R,OF,N,0.296058661778185,0.32200397263297303,0.38955087076077
2183,dimagjo01,15,1736,6821,1390,2214,389,131,361,1537.0,30.0,790,369.0,Joe,DiMaggio,193.0,74.0,R,R,OF,Player,0.324585837853687,0.394691893312311,0.5788007623515611
4811,lewisph01,3,508,1775,146,429,33,13,4,130.0,55.0,95,107.0,Phil,Lewis,195.0,72.0,R,R,SS,N,0.24169014084506998,0.28021390374331606,0.28169014084507
8992,wilsoch01,8,1280,4624,520,1246,157,114,59,571.0,98.0,241,539.0,Chief,Wilson,185.0,74.0,L,R,OF,N,0.269463667820069,0.305652620760534,0.39100346020761206
707,blaloha01,8,936,3567,507,959,198,17,153,542.0,14.0,313,720.0,Hank,Blalock,192.0,73.0,L,R,3B,N,0.268853378188954,0.327835051546392,0.462573591253154
9083,woodsro01,5,582,1247,162,290,34,12,26,130.0,27.0,175,171.0,Ron,Woods,168.0,70.0,R,R,OF,N,0.232558139534884,0.32700421940928304,0.341619887730553
3939,hudsoor01,10,1345,4825,648,1319,256,66,93,542.0,85.0,483,825.0,Orlando,Hudson,190.0,72.0,B,R,2B,N,0.27336787564766796,0.339487565938207,0.41160621761658006
7897,spencro01,13,636,1814,177,448,57,13,3,203.0,4.0,128,130.0,Roy,Spencer,168.0,70.0,R,R,C,N,0.24696802646086,0.2966014418125639,0.29768467475192895
7325,sandhe01,5,848,3033,457,781,145,32,18,251.0,21.0,382,340.0,Heinie,Sand,160.0,68.0,R,R,SS,N,0.25750082426640303,0.340556368960469,0.34421364985163205
4285,kalinal01,21,2834,10116,1622,3007,498,75,399,1583.0,137.0,1277,1020.0,Al,Kaline,175.0,73.0,R,R,OF,Player,0.297251878212732,0.37602036338102296,0.479636219849743
3525,haselbi01,13,589,1606,185,416,94,3,47,210.0,9.0,114,300.0,Bill,Haselman,205.0,75.0,R,R,C,N,0.259028642590286,0.30813953488372103,0.409090909090909
1593,colbena01,10,1004,3422,481,833,141,25,173,520.0,52.0,383,902.0,Nate,Colbert,205.0,74.0,R,R,1B,N,0.24342489772063103,0.31957950065703006,0.4509059029807129
9136,yosted01,18,2109,7346,1215,1863,337,56,139,683.0,72.0,1614,920.0,Eddie,Yost,170.0,70.0,R,R,3B,N,0.253607405390689,0.38805803571428604,0.371494690988293
2838,galanau01,15,1742,5937,1004,1706,336,74,100,830.0,123.0,979,393.0,Augie,Galan,175.0,72.0,B,R,OF,N,0.287350513727472,0.38823019086176996,0.41940373926225394
5461,mclemma01,18,1832,6192,943,1602,255,47,53,615.0,272.0,875,983.0,Mark,McLemore,175.0,71.0,B,R,2B,N,0.25872093023255804,0.350502334795529,0.3407622739018089
2379,easlemi01,14,1151,3677,465,1078,189,25,118,522.0,20.0,321,696.0,Mike,Easler,190.0,72.0,L,R,OF,N,0.293173782975252,0.349924962481241,0.45444655969540404
9145,youngde03,9,1118,4108,473,1162,218,11,109,566.0,36.0,179,784.0,Delmon,Young,240.0,75.0,R,R,OF,N,0.28286270691334003,0.31280615815255397,0.420886075949367
2066,delahed01,15,1837,7510,1600,2597,522,186,101,1466.0,456.0,742,439.0,Ed,Delahanty,170.0,73.0,R,R,OF,Player,0.34580559254327603,0.40462918080465293,0.505193075898802
1727,corcoto01,17,2205,8824,1189,2259,289,155,34,1137.0,388.0,384,447.0,Tommy,Corcoran,164.0,69.0,R,R,SS,N,0.256006346328196,0.287033014769765,0.33544877606527695
4810,lewisma01,10,902,2795,320,736,155,13,48,306.0,29.0,196,511.0,Mark,Lewis,190.0,73.0,R,R,2B,N,0.263327370304115,0.311601471079906,0.37960644007155603
5945,musiast01,22,3026,10972,1949,3630,725,177,475,1951.0,78.0,1599,696.0,Stan,Musial,175.0,72.0,L,L,OF,Player,0.330842143638352,0.41595736218280205,0.559059423988334
2203,doerrbo01,14,1865,7093,1094,2042,381,89,223,1247.0,54.0,809,608.0,Bobby,Doerr,175.0,71.0,R,R,2B,Player,0.28788946849006103,0.360794735509997,0.46101790497673795
762,boggswa01,17,2440,9180,1513,3010,578,61,118,1014.0,24.0,1412,745.0,Wade,Boggs,190.0,74.0,L,R,3B,Player,0.327886710239651,0.41748489425981894,0.44270152505446597
3593,heganji01,19,1666,4772,550,1087,187,46,92,525.0,15.0,456,742.0,Jim,Hegan,195.0,74.0,R,R,C,N,0.227787091366303,0.295141545524101,0.34409052808046897
2106,dentbu01,11,1392,4512,451,1114,169,23,40,423.0,17.0,328,349.0,Bucky,Dent,170.0,69.0,R,R,SS,N,0.24689716312056698,0.297933884297521,0.321143617021277
1415,chaneda01,10,915,2113,237,458,75,17,14,190.0,19.0,238,471.0,Darrel,Chaney,188.0,74.0,B,R,SS,N,0.216753431140558,0.296044236495108,0.28821580690960696
54,ageeto01,11,1129,3912,558,999,170,27,130,433.0,167.0,342,918.0,Tommie,Agee,195.0,71.0,R,R,OF,N,0.25536809815950895,0.315232722143865,0.412321063394683
9029,wingoiv01,18,1327,4003,362,1039,147,81,25,455.0,87.0,264,285.0,Ivey,Wingo,160.0,70.0,L,R,C,N,0.259555333499875,0.30536676822123304,0.35548338745940505
6529,pfefffr01,15,1671,6560,1096,1680,231,120,94,1021.0,,527,503.0,Fred,Pfeffer,184.0,70.0,R,R,2B,N,0.25609756097561,0.31141526739099795,0.37088414634146294
7992,stennre01,10,1237,4521,500,1239,177,41,41,432.0,75.0,207,348.0,Rennie,Stennett,160.0,71.0,R,R,2B,N,0.274054412740544,0.305837563451777,0.35854899358549
3764,hislela01,14,1197,4205,652,1146,193,32,166,674.0,128.0,462,941.0,Larry,Hisle,193.0,74.0,R,R,OF,N,0.27253269916765804,0.344546818084423,0.45208085612366206
4724,ledeeri01,9,855,2030,290,494,120,17,63,318.0,29.0,244,495.0,Ricky,Ledee,190.0,74.0,L,L,OF,N,0.243349753694581,0.32453825857519797,0.412315270935961
1167,byrdma01,14,1573,5579,740,1534,311,39,159,710.0,56.0,382,1234.0,Marlon,Byrd,245.0,72.0,R,R,OF,N,0.274959670191791,0.321422580104009,0.43018462089980297
6196,olerujo01,16,2234,7592,1139,2239,500,13,255,1230.0,11.0,1275,1016.0,John,Olerud,205.0,77.0,L,L,1B,N,0.29491570073761897,0.396300890943949,0.464963119072708
2028,dawsoan01,20,2627,9927,1373,2774,503,98,438,1591.0,314.0,589,1509.0,Andre,Dawson,180.0,75.0,R,R,OF,Player,0.27943991135287605,0.31979840243438595,0.48222020751485795
3864,hornsro01,22,2259,8173,1579,2930,541,169,301,1584.0,135.0,1038,679.0,Rogers,Hornsby,175.0,71.0,R,R,2B,Player,0.35849749174109896,0.430789273694496,0.576532485011624
4931,lordha01,8,972,3691,509,1026,107,70,14,294.0,206.0,226,,Harry,Lord,165.0,70.0,L,R,3B,N,0.27797344892982895,0.31963237171304604,0.356272013004606
2241,dorgami01,13,715,2924,443,802,112,34,4,346.0,,118,,Mike,Dorgan,180.0,69.0,R,R,OF,N,0.274281805745554,0.302432610124918,0.339945280437757
5508,mearepa01,8,982,3287,401,849,157,24,58,382.0,43.0,150,588.0,Pat,Meares,185.0,72.0,R,R,SS,N,0.258290234256161,0.29066045970322996,0.373592941892303
1078,burdoja01,19,1187,4915,778,1231,164,50,18,501.0,,140,367.0,Jack,Burdock,158.0,69.0,R,R,2B,N,0.250457782299084,0.271216617210683,0.315157680569685
287,averiea01,12,1668,6353,1224,2019,401,128,238,1164.0,70.0,774,518.0,Earl,Averill,172.0,69.0,L,R,OF,Player,0.317802612938769,0.39188999579065503,0.533606170313238
6428,pedrodu01,12,1506,6011,921,1803,394,15,140,724.0,138.0,623,652.0,Dustin,Pedroia,175.0,69.0,R,R,2B,N,0.299950091498919,0.36569189026228494,0.44035934120778597
3679,herndla01,14,1537,4877,605,1334,186,76,107,550.0,92.0,353,793.0,Larry,Herndon,190.0,75.0,R,R,OF,N,0.273528808693869,0.322562141491396,0.40865286036497794
3542,hattogr01,14,1312,4206,562,1068,166,33,91,533.0,42.0,646,430.0,Grady,Hatton,170.0,68.0,L,R,3B,N,0.253922967189729,0.35325638911789,0.373989538754161
5748,mooreed01,11,748,2474,360,706,108,26,13,257.0,52.0,272,121.0,Eddie,Moore,165.0,67.0,R,R,2B,N,0.28536782538399397,0.356154406409323,0.36580436540016203
3545,hausejo01,7,629,2041,351,580,103,28,80,356.0,19.0,250,229.0,Joe,Hauser,175.0,70.0,L,L,1B,N,0.284174424301813,0.362287210824967,0.479666829985301
1934,dalrycl01,11,1079,3042,243,710,98,23,55,327.0,3.0,387,403.0,Clay,Dalrymple,195.0,72.0,L,R,C,N,0.23339907955292602,0.319918343540391,0.33497698882314303
4880,loducpa01,10,1082,3892,483,1112,222,8,80,481.0,20.0,266,295.0,Paul,Lo Duca,193.0,70.0,R,R,C,N,0.28571428571428603,0.331409331409331,0.408530318602261
4009,inciaen01,4,694,2723,388,786,123,25,34,219.0,106.0,194,359.0,Ender,Inciarte,190.0,71.0,L,L,OF,N,0.28865222181417605,0.33596160438807005,0.38964377524788796
3099,gomezlu01,7,609,1251,108,263,26,5,0,90.0,6.0,86,129.0,Luis,Gomez,150.0,69.0,R,R,SS,N,0.21023181454836104,0.261032161555722,0.23900879296562696
952,brocklo01,18,2616,10332,1610,3023,486,141,149,900.0,938.0,761,1730.0,Lou,Brock,170.0,71.0,L,L,OF,Player,0.29258614014711604,0.341116019111151,0.410181958962447
7204,roushed01,18,1967,7363,1099,2376,339,182,68,981.0,268.0,484,260.0,Edd,Roush,170.0,71.0,L,L,OF,Player,0.322694553850333,0.364470498279597,0.445878038842863
5333,mccarjo03,14,542,1557,182,432,72,16,25,209.0,8.0,90,114.0,Johnny,McCarthy,185.0,73.0,L,L,1B,N,0.277456647398844,0.316939890710383,0.392421323057161
5845,mossle01,12,824,2234,210,552,75,4,63,276.0,1.0,282,316.0,Les,Moss,205.0,71.0,R,R,C,N,0.24709042076991897,0.33147853736089,0.36884512085944504
1340,casilal01,8,578,1696,225,419,76,15,12,157.0,80.0,130,246.0,Alexi,Casilla,170.0,69.0,B,R,2B,N,0.24705188679245302,0.30065717415115,0.33077830188679197
4058,jackstr01,14,1656,6086,833,1768,291,86,135,929.0,71.0,412,565.0,Travis,Jackson,160.0,70.0,R,R,SS,Player,0.29050279329608897,0.33548784241304996,0.433125205389418
3122,gonzami01,20,1042,2829,283,717,123,19,13,263.0,52.0,231,198.0,Mike,Gonzalez,200.0,73.0,R,R,C,N,0.25344644750795303,0.309803921568627,0.324142806645458
2117,desauge01,16,712,2012,211,469,73,11,3,187.0,12.0,232,168.0,Gene,Desautels,170.0,71.0,R,R,C,N,0.23310139165009902,0.312388591800356,0.284791252485089
574,benchjo01,16,2158,7658,1091,2048,381,24,389,1376.0,68.0,891,1278.0,Johnny,Bench,197.0,73.0,R,R,C,Player,0.267432750065291,0.34378289858462996,0.475842256463829
4112,jensewo01,8,738,2720,392,774,114,37,26,235.0,20.0,69,100.0,Woody,Jensen,160.0,70.0,L,L,OF,N,0.284558823529412,0.30225887414844,0.38235294117647106
712,blancjo01,10,516,1193,137,285,36,2,67,200.0,2.0,136,163.0,Johnny,Blanchard,193.0,73.0,L,R,C,N,0.23889354568315196,0.316779533483822,0.440905280804694
7005,ritchcl01,12,1672,5923,709,1619,216,68,18,675.0,155.0,607,290.0,Claude,Ritchey,167.0,66.0,B,R,2B,N,0.27334121222353497,0.34088820826952504,0.341887556981259
1787,craftha01,5,566,2104,237,533,85,25,44,267.0,14.0,110,203.0,Harry,Craft,185.0,73.0,R,R,OF,N,0.253326996197719,0.29042457091237606,0.3802281368821289
7911,spilbry01,6,619,1561,222,424,86,12,42,218.0,31.0,172,328.0,Ryan,Spilborghs,200.0,73.0,R,R,OF,N,0.271620755925689,0.343912290825159,0.422805893657912
5403,mcgeami01,11,547,2481,484,684,56,13,0,236.0,,26,60.0,Mike,McGeary,138.0,67.0,R,R,3B,N,0.27569528415961303,0.283207020343039,0.308746473196292
1320,cartega01,18,2296,7971,1025,2092,371,31,324,1225.0,39.0,848,997.0,Gary,Carter,205.0,74.0,R,R,C,Player,0.262451386275248,0.333371130513664,0.43871534311880606
2178,dillibo01,5,753,2904,401,888,123,47,10,213.0,106.0,251,201.0,Bob,Dillinger,170.0,71.0,R,R,3B,N,0.305785123966942,0.361014263074485,0.390840220385675
312,bagweje01,14,2150,7797,1517,2314,488,32,449,1529.0,202.0,1401,1558.0,Jeff,Bagwell,195.0,72.0,R,R,1B,Player,0.29678081313325605,0.403892150467493,0.540336026676927
2364,dyeje01,13,1763,6487,984,1779,363,25,325,1072.0,46.0,597,1308.0,Jermaine,Dye,210.0,76.0,R,R,OF,N,0.274240789270849,0.335403726708075,0.488207183597965
4326,kellech01,13,1170,3790,725,1085,166,72,189,760.0,45.0,784,499.0,Charlie,Keller,185.0,70.0,L,R,OF,N,0.28627968337730897,0.408613904678618,0.5176781002638521
7828,snidedu01,17,2143,7161,1259,2116,358,85,407,1333.0,99.0,971,1237.0,Duke,Snider,179.0,72.0,L,R,OF,Player,0.295489456779779,0.37961141170683704,0.539729088116185
6654,poseybu01,9,1144,4170,552,1276,246,9,133,635.0,23.0,450,563.0,Buster,Posey,210.0,73.0,R,R,C,N,0.30599520383692996,0.37359307359307403,0.464988009592326
3264,griffke02,21,2671,9801,1662,2781,524,38,630,1836.0,184.0,1312,1779.0,Ken,Griffey,195.0,75.0,L,L,OF,Player,0.28374655647382896,0.368307387744084,0.5378022650749921
5355,mccovwi01,21,2588,8197,1229,2211,353,46,521,1555.0,26.0,1345,1550.0,Willie,McCovey,198.0,76.0,L,L,1B,Player,0.269732829083811,0.372668203730874,0.514700500182994
2199,dobyla01,12,1533,5348,960,1515,243,52,253,970.0,47.0,871,1011.0,Larry,Doby,180.0,73.0,L,R,OF,Player,0.28328347045624497,0.383662968322881,0.490089753178758
8577,varshga01,7,571,837,101,204,41,11,10,84.0,27.0,55,146.0,Gary,Varsho,190.0,71.0,L,R,OF,N,0.24372759856630802,0.29035874439461895,0.354838709677419
4533,kotchca01,9,939,3071,322,799,157,7,71,388.0,14.0,267,339.0,Casey,Kotchman,220.0,75.0,L,L,1B,N,0.260175838489091,0.319352905931696,0.385216541843048
7491,scottto01,11,991,2803,331,699,111,28,17,253.0,125.0,186,464.0,Tony,Scott,164.0,72.0,B,R,OF,N,0.24937566892615098,0.29608564737370396,0.32714948269711
2643,fitzgmi02,9,848,2316,220,545,95,9,48,293.0,31.0,292,432.0,Mike,Fitzgerald,185.0,72.0,R,R,C,N,0.235319516407599,0.320935582822086,0.34628670120898103
6689,preslji01,7,959,3546,413,875,181,14,135,495.0,9.0,210,859.0,Jim,Presley,200.0,73.0,R,R,3B,N,0.246756909193457,0.288871139510117,0.41990975747320897
5406,mcgeewi01,17,2201,7649,1010,2254,350,94,79,856.0,352.0,448,1238.0,Willie,McGee,175.0,73.0,B,R,OF,N,0.294679043012158,0.333703840928739,0.39599947705582395
1630,colliri02,10,1084,3784,615,1121,205,65,135,659.0,18.0,356,373.0,Ripper,Collins,165.0,69.0,B,L,1B,N,0.296247357293869,0.356763285024155,0.49180761099365705
8503,uhlaete01,7,898,2932,343,772,114,21,36,285.0,52.0,202,277.0,Ted,Uhlaender,190.0,74.0,L,R,OF,N,0.26330150068212804,0.310784939374601,0.35334242837653496
2031,dealch01,9,851,2930,295,752,104,34,11,318.0,65.0,135,,Charlie,Deal,160.0,72.0,R,R,3B,N,0.25665529010238897,0.289396411092985,0.326621160409556
