,inducted
8355,N
2497,N
2381,N
5050,N
686,N
6580,N
1625,N
8292,N
5150,N
8983,N
8701,N
7175,N
3638,N
4511,N
4944,N
1243,N
4349,N
3665,N
8257,N
4295,N
1276,Y
1807,N
3651,N
7231,N
6135,N
5639,N
3225,N
8522,N
5355,Y
3358,Y
440,N
4676,N
7407,N
2715,N
4187,N
4175,N
9122,N
8941,N
7363,N
4520,N
8228,N
2684,N
2210,N
4248,N
1501,N
5849,N
4878,N
6172,N
534,N
4817,N
4278,N
441,N
8330,N
3421,N
4589,N
4319,N
3723,N
1422,N
2790,N
1871,N
193,N
1575,N
6712,N
1322,N
1706,N
5898,N
8710,N
3465,N
3788,N
7709,N
2399,N
4864,N
1381,N
1238,N
9036,N
8411,N
7280,N
118,N
587,N
8014,N
8383,N
1759,N
8601,N
2220,N
2979,N
6569,N
5686,N
1556,N
3140,N
6058,N
1180,N
1996,N
8967,N
3797,N
2856,N
8949,N
6239,N
1428,N
5490,Y
1557,N
4252,N
4217,N
3101,N
6802,N
4272,N
8963,N
7108,N
15,N
3030,N
1619,N
8485,N
5168,N
738,N
9167,Y
5711,Y
1174,N
8360,N
5140,N
5897,N
3946,N
5486,N
6828,N
4751,N
7670,N
1441,N
8609,N
4508,N
670,N
4423,N
2203,Y
5673,N
3832,N
509,N
464,N
4450,N
1516,N
5646,N
1629,N
255,Y
1683,N
7460,N
3373,N
7555,N
6669,N
7438,Y
5039,N
7276,N
3578,N
7656,N
1972,N
3191,N
8119,N
7054,N
8466,N
7819,N
1451,N
6407,N
5166,N
8704,N
1835,N
2711,N
7591,N
1110,N
3591,N
6624,N
8193,N
8175,N
2972,N
168,N
7556,N
187,N
1682,N
8554,N
3761,N
2449,N
4777,N
6984,N
325,N
6733,N
1429,N
7593,N
5853,N
8729,Y
4630,N
9118,N
2074,N
3481,N
2024,N
1015,N
8874,N
2946,N
589,N
5597,N
4142,N
2291,N
8217,N
870,N
1164,N
4494,N
4961,N
3137,N
84,N
8813,N
7810,N
7726,N
3256,N
4561,N
7433,N
1642,N
816,N
5206,N
3528,N
1272,N
909,N
6922,N
1310,N
3153,N
6985,N
614,N
8765,N
5420,N
7039,N
1300,N
3185,N
6730,N
5560,N
8680,N
9159,N
2597,N
3511,N
2492,N
3275,N
6884,N
2102,N
5404,N
7089,N
4475,N
1542,N
3776,N
8881,N
7623,N
1560,N
1014,N
1115,N
7337,N
5497,N
8363,N
5286,N
4896,N
4518,N
5618,N
2544,N
1119,N
343,N
1909,N
372,N
8832,N
1183,N
5164,N
8758,N
6008,N
461,N
355,N
5875,N
3914,N
3464,N
6869,N
6813,N
2264,N
6576,N
6735,N
5829,N
5916,N
7486,N
8908,N
5214,N
309,N
4022,Y
8290,N
5827,N
6564,N
2999,N
1386,N
6760,N
8034,N
1661,N
4854,N
8822,N
1680,N
3558,N
8655,N
5203,N
1928,N
8299,N
7802,N
473,N
6477,N
7291,N
1189,N
2327,N
9150,N
4979,N
232,N
573,N
4594,N
5325,N
5269,N
3633,N
5407,N
4344,N
2961,N
3750,N
2964,N
6500,N
3487,N
8675,N
4092,N
2934,N
6781,N
4848,N
246,N
3395,N
2697,N
3682,N
6698,N
3790,N
3621,N
8980,N
7070,Y
889,N
7996,N
5452,N
4084,N
3607,N
278,N
507,N
6911,N
566,N
5508,N
3724,N
931,N
3920,N
4201,Y
1209,N
6995,N
6512,N
667,Y
8099,N
5990,N
6053,N
2326,N
8873,N
8352,N
5472,N
3840,N
8249,N
1460,N
6759,Y
3436,N
847,N
7569,N
7124,N
606,N
3716,N
4502,N
8626,N
3401,N
896,N
8327,N
7603,N
4313,N
6791,N
428,N
6567,N
1213,N
2167,N
7365,N
1590,N
3493,N
8893,N
8923,N
2093,N
4998,N
1109,N
7383,N
7613,N
7148,N
8264,N
7482,N
2232,N
7082,N
917,N
3435,N
8957,N
5684,N
3213,N
8930,N
4934,N
4890,N
5685,N
1631,N
3297,N
481,N
282,N
1277,N
1083,N
3937,N
8928,N
6831,N
4984,N
7562,N
8843,N
6919,N
3449,N
2513,N
3091,N
6365,N
6103,N
4877,N
1111,N
3066,N
6602,N
6616,N
1073,N
4360,N
5392,N
647,N
735,N
7284,N
8500,N
891,N
8110,N
2721,N
3855,N
548,N
5944,N
5444,N
7922,N
4285,Y
987,N
4210,N
7225,N
1058,N
1713,N
5419,N
6930,N
7749,N
1145,N
5750,N
6095,N
3542,N
2880,N
5013,N
5413,N
5706,N
6153,N
8628,N
5735,N
354,N
610,N
673,N
4385,N
7161,N
394,N
6099,N
3073,N
393,N
862,N
6383,N
3541,N
1774,N
6271,N
2200,N
8970,N
3170,N
146,N
5284,N
5297,Y
5533,N
8746,N
4069,N
4913,N
6034,N
5055,N
1879,N
5531,N
7635,N
4982,N
1652,N
6988,N
774,N
2224,N
926,N
2661,N
6696,N
2389,N
446,N
4849,N
1315,N
5115,N
89,N
8208,N
947,N
7624,N
4533,N
5099,N
954,N
731,N
1072,N
2632,N
5896,N
3606,N
846,N
7322,N
4599,N
7807,N
1536,N
4474,N
1037,N
1226,N
2918,N
7417,N
1607,N
457,N
254,N
8401,N
296,N
3883,N
2870,N
5543,N
37,N
7570,N
583,N
420,N
7869,N
4885,N
4569,N
975,N
8280,N
4122,N
4895,Y
4138,N
9171,N
5333,N
1461,N
5538,N
176,N
9086,N
8134,N
8740,N
8386,N
5310,N
1084,N
6380,N
2041,N
6560,N
6963,N
9003,N
5583,N
3445,N
4058,Y
8825,N
2288,N
6877,N
2954,N
5967,N
5347,N
5106,N
5551,N
2455,N
7691,N
3237,N
3969,N
1621,N
7354,N
5514,N
7671,Y
2665,N
5842,N
97,N
9095,N
1052,N
2675,N
3550,N
1515,N
1001,N
3330,N
8997,N
7329,N
4830,N
3208,N
1553,N
1788,N
4916,N
544,N
7987,N
9082,N
3222,N
918,N
5036,N
3977,N
7747,N
8484,N
1746,N
8866,N
4276,N
8045,N
8880,N
4197,N
6072,N
218,Y
705,N
7350,N
7787,N
1228,N
3901,N
8096,N
1257,N
7692,N
7478,N
8865,N
8057,N
6974,N
7713,N
3422,N
8674,N
9211,N
7422,N
7116,N
6761,N
1531,N
65,N
8687,N
1064,N
4213,N
3655,N
5996,N
6824,N
8233,N
8456,N
7171,N
943,N
1518,N
4670,N
7698,N
8998,N
1497,N
5998,N
33,N
6310,N
945,N
3158,N
8434,N
6308,N
5455,N
3801,N
2263,N
2701,N
2043,N
1895,N
6496,N
6274,N
8876,N
6466,N
4207,N
2809,N
5182,N
4771,N
2395,N
3360,N
8840,N
8429,N
5844,N
2213,N
7085,N
6021,N
3902,N
2115,N
1793,N
7181,N
1054,N
2989,N
7956,N
3204,N
2874,N
2480,N
1416,N
8347,N
34,N
9037,N
3310,N
7307,N
7317,N
2134,N
8714,N
5500,N
2550,N
725,N
4505,N
4715,N
332,Y
234,N
4904,N
2764,N
6420,N
2949,Y
7723,Y
6364,N
5047,N
46,N
7160,N
4534,N
5174,N
7828,Y
819,N
8808,N
2171,N
3479,N
4443,N
5845,N
8458,N
8207,N
4646,N
9120,N
9108,N
3735,N
1737,N
5878,N
4394,N
9210,N
6119,N
6755,N
335,N
7574,N
9147,N
4706,N
8720,N
3945,N
4003,N
7825,N
665,N
6721,N
301,N
2209,N
3947,N
7982,N
4205,N
1708,N
6449,N
3192,N
8703,N
1166,N
6022,N
1387,N
7693,N
5606,N
321,N
109,N
4705,N
6923,N
5553,N
7313,N
2998,N
1374,N
5243,N
4932,N
2149,N
1508,N
7030,N
155,N
2033,N
3242,N
2594,N
7138,N
7765,N
2477,N
8696,N
5266,N
3384,N
8214,N
8315,N
7724,N
7050,N
2252,N
3368,N
799,N
3933,N
6591,N
5826,N
3341,N
326,N
8252,N
3851,N
3964,N
5847,N
5216,N
3576,N
5626,N
3354,N
471,N
6335,N
1997,N
2817,N
2489,N
1130,N
1305,N
7928,N
719,N
1552,N
3005,N
5761,N
8593,N
4094,N
2456,N
5110,N
6829,N
4526,N
4579,N
7209,N
1739,N
8270,N
6693,N
8670,N
8100,N
342,N
7282,N
351,N
73,N
8321,N
8384,N
4857,N
1327,N
8844,N
1888,N
2300,N
8944,N
474,N
746,N
1398,N
8035,N
2762,N
4649,N
3093,N
115,N
1018,N
4369,N
3315,N
2602,N
5481,N
1289,N
4510,N
6545,N
550,N
3710,N
993,N
293,N
4048,N
4132,N
6865,N
2772,N
8083,N
3470,N
5005,N
5285,N
5712,N
6249,N
1659,N
5401,N
3424,N
3596,N
6256,N
852,N
7009,N
5034,N
4678,N
6066,N
4256,N
6871,N
1870,N
7208,N
1568,N
43,N
8535,N
6784,N
6970,N
3585,N
5418,N
1987,N
5805,N
2450,N
7897,N
1105,N
5587,N
8922,N
122,N
4889,N
2111,N
1975,N
8502,N
2532,N
8145,N
2466,N
264,N
4559,N
225,N
7236,N
8797,N
1736,N
8814,N
6742,N
2821,N
7278,N
4476,N
8423,N
3783,N
7643,N
8549,N
8203,N
8635,N
8085,N
8144,N
1452,N
965,N
4699,N
8988,N
5296,N
8061,N
2910,N
7127,N
4000,N
3700,N
9163,Y
3404,N
5061,N
5537,N
5282,N
7898,N
643,N
8809,N
8357,N
5580,N
885,N
5524,N
4719,N
6483,N
5601,N
491,N
7453,N
8300,N
6952,Y
5957,N
5613,N
1857,N
7510,N
4873,N
8344,N
8009,N
7505,N
3924,N
980,N
6722,N
249,N
5192,N
2539,N
3768,N
1588,N
5352,N
6175,N
6301,N
8385,N
831,Y
4517,N
4577,N
2040,N
4493,N
2025,N
1585,N
4529,N
7268,N
5612,N
4739,N
1122,N
3556,N
3284,N
1007,N
1450,N
8724,N
5793,N
6714,N
4922,N
1034,N
1066,N
1633,N
290,N
3264,Y
4115,N
3007,N
4227,N
4763,N
1218,N
5304,N
3221,N
984,N
7971,N
2193,N
7439,N
9121,Y
8351,N
8805,N
7358,N
8066,N
4339,N
8715,N
3042,N
3002,N
2146,N
3095,N
3277,N
2677,N
2881,N
8479,N
3831,N
2055,N
3777,N
1484,N
600,N
6252,N
6950,Y
9179,N
8362,Y
6130,N
262,N
119,N
5833,N
2819,N
8707,N
9111,N
5327,N
2988,N
7219,N
267,N
302,N
486,N
8672,N
3177,N
231,N
937,N
4766,N
6192,N
2863,N
2637,N
7143,N
4731,N
5187,N
526,N
3561,N
8991,N
6617,N
8577,N
1421,N
4162,N
2255,N
2295,N
2903,N
8398,N
1023,N
4382,N
3057,N
9189,N
4966,N
8756,N
7553,N
6323,N
4516,N
1299,N
1369,N
5993,N
6835,N
538,N
6867,N
1919,N
5591,N
213,N
7915,N
8103,N
531,N
3582,N
8405,N
7275,N
2301,N
3304,N
1357,N
6462,N
2394,N
2312,N
5052,N
591,N
2244,N
1343,N
5773,N
8301,N
6797,N
3818,N
6033,N
5753,N
2363,N
3837,N
7147,N
5321,N
5105,N
5738,N
1480,N
6920,N
2044,N
5102,N
214,N
4274,N
4271,N
7734,N
5598,N
5163,N
1744,N
4129,N
8943,N
142,N
6910,N
4297,N
700,N
2850,N
4074,N
6478,N
1984,N
7251,N
3389,N
5384,N
4012,N
389,N
4091,N
1730,N
5620,N
8510,N
8783,N
7112,N
6639,N
7740,N
5342,N
1983,N
8911,N
2408,N
2310,N
1955,N
2377,N
8480,N
6360,N
7145,N
7021,N
8008,N
319,N
756,N
3770,N
4965,N
5223,N
8739,N
8711,N
1108,N
4070,N
6816,N
5442,N
7561,N
676,N
4430,N
5400,N
6309,N
7731,N
1028,N
8899,N
1042,N
3594,N
5117,N
713,N
1249,N
3296,N
4112,N
294,N
8312,N
8877,N
2585,N
3371,N
3847,N
551,N
6751,N
8288,N
9006,N
1799,N
8468,N
2089,N
3410,N
2019,N
2249,N
4153,N
4953,N
1604,N
8306,N
2717,N
5796,N
7076,N
4165,N
3306,N
4050,N
85,N
4299,N
6810,N
4616,N
1067,N
8367,N
2426,N
8735,N
2178,N
9045,N
7403,N
1602,N
3753,N
6379,N
7267,N
2324,N
3706,N
7326,N
1364,N
5054,N
123,N
2745,N
633,N
3243,N
4010,N
9204,N
6966,N
3426,N
4807,N
439,N
263,N
5019,N
6267,N
5134,N
5071,N
8563,N
5193,N
8803,N
6326,N
1880,N
3096,N
2150,N
1822,N
543,N
7977,N
4789,N
6132,N
8705,N
8093,N
4668,N
3105,N
2000,N
5608,N
3925,N
7843,N
884,N
555,N
172,N
5717,N
35,N
1090,N
4761,N
6673,N
478,N
1406,N
6115,N
2443,N
2773,N
3119,N
5144,N
8532,N
6417,N
6164,N
4203,N
2313,N
8428,N
6146,N
4821,N
3727,N
8449,N
7305,N
5477,N
6928,N
7814,N
8097,N
5791,N
4712,Y
4395,N
5628,N
1546,N
2932,N
8527,N
6659,N
4211,N
2020,N
6458,N
5370,N
4891,N
1172,N
6613,N
626,N
537,N
5083,N
8378,N
2413,N
6954,N
2636,Y
7626,N
4426,N
2357,N
634,N
3507,N
7283,N
4843,N
6924,N
8539,N
3687,N
6302,N
5838,N
5121,N
6241,N
2434,N
2872,N
5923,N
8816,N
6505,N
8389,N
3980,N
487,N
6758,N
5448,N
7499,N
8314,N
1259,N
4408,N
1561,N
5850,N
5680,N
4188,N
5261,N
6408,N
3931,N
7864,N
3772,N
1016,N
8898,N
6292,N
6148,N
3795,N
5920,N
6793,N
99,N
492,N
425,N
6697,N
3569,N
498,N
8457,N
6036,N
6960,N
4973,N
3049,N
8689,N
8572,N
1694,N
4775,N
5726,N
4231,N
5552,N
7159,N
4785,N
2231,N
2806,N
6556,N
1824,N
1216,N
609,N
2428,N
7813,N
6166,N
5564,N
1331,N
3742,N
7120,N
970,Y
4656,N
3031,N
3922,N
4805,N
7444,N
6031,N
5415,N
316,N
6717,N
834,N
4288,N
2689,N
1743,N
8112,N
2292,N
6045,N
8768,N
7137,N
7384,N
8467,N
3521,N
5942,N
2499,N
4886,N
5151,N
8916,N
2813,N
7711,N
4466,N
2643,N
2144,N
8417,N
8947,N
2092,N
7513,N
8242,N
8198,N
6137,N
4762,N
524,Y
8555,N
132,N
7241,N
2876,N
6764,N
6191,N
8307,N
5695,Y
6599,N
1132,N
2700,N
8942,N
7948,N
2438,N
6747,N
4645,N
5938,N
5692,N
4148,N
5098,N
7718,N
2018,N
3751,N
39,N
3178,N
5417,N
6832,N
5595,N
3807,N
6504,N
3370,N
1035,N
6215,N
4166,N
2152,N
52,N
4030,N
6318,N
2564,N
7798,N
5324,N
1059,N
4082,N
6537,N
908,N
9090,N
903,N
2504,N
8693,N
5316,N
5578,N
7844,N
3748,N
3412,N
6244,N
653,N
8602,N
7052,N
2,N
5572,N
1177,N
6653,N
6487,N
3159,N
4744,N
3500,N
8864,N
6486,Y
8882,N
5302,N
3077,N
3478,N
4672,N
8548,N
6272,N
7511,N
8318,N
2916,N
3524,N
7654,N
8065,N
3109,N
5386,N
3676,N
1321,N
9020,N
2579,N
7256,N
2475,N
4584,N
3145,N
4808,N
6688,N
4051,Y
5555,N
4711,N
4764,N
1220,N
6611,N
2262,N
2460,N
7174,N
4563,N
2929,N
8567,N
4397,N
8277,N
3068,N
635,N
8767,N
483,N
5209,N
230,N
1951,N
7419,N
5962,N
6432,N
4692,N
1169,N
4253,N
1555,N
4353,N
3128,N
1971,N
2741,N
5689,N
2784,N
911,N
9195,N
6941,N
8147,N
3759,N
3846,N
6109,N
4748,N
6607,N
3719,N
8432,Y
7430,N
7345,N
9182,N
4330,Y
5864,N
9065,N
699,N
2276,N
8278,N
8444,N
7058,Y
305,N
3262,N
8414,N
1814,N
7245,N
2577,N
4164,N
2478,N
1197,N
971,N
4027,N
2526,N
2160,N
4734,N
3303,N
2757,N
3182,N
352,N
494,N
2430,N
4675,N
3506,N
2723,N
6174,N
1307,N
733,N
5464,N
8253,N
5908,N
7952,N
7904,N
2617,N
4816,N
5812,N
8279,N
8718,N
4335,Y
1597,N
9113,N
4797,N
4963,N
8204,N
3045,N
7153,N
8234,N
660,N
1738,N
9145,N
1957,N
2507,N
5763,N
8133,N
8250,N
2572,N
2416,N
5007,N
2290,N
5664,N
5040,N
1114,N
3352,N
8113,N
3246,N
4482,N
7759,N
8978,N
569,N
7394,N
8727,N
5977,N
8617,N
382,N
8094,N
7914,N
451,N
5694,N
5658,N
585,N
8105,N
7071,Y
1572,Y
1377,N
826,Y
6811,N
4844,N
139,N
7121,N
1611,N
7710,N
4151,N
5011,N
5224,N
8241,N
2404,N
8056,N
1789,N
7333,N
8759,N
5863,N
1896,N
4753,N
4713,N
8565,N
4269,N
3419,N
5029,N
8137,N
3432,N
6287,N
8006,N
7255,N
5535,N
2591,N
7908,N
6840,N
8180,N
7932,N
6929,N
8481,N
2017,N
767,N
3227,N
399,N
682,N
3968,N
7170,N
7835,N
2343,N
5976,N
3533,N
4615,N
9084,N
1929,N
5467,N
7831,N
8661,N
2520,Y
8316,Y
197,N
356,N
2923,N
1538,N
2437,N
6514,N
8215,N
6982,N
4034,N
8403,N
6084,N
2258,N
5478,N
4404,N
6572,N
648,N
1436,N
5248,N
6038,N
933,N
6430,N
8886,N
9091,N
5973,N
2400,N
3496,N
2630,N
2135,N
8595,N
9117,N
6286,N
4262,N
572,N
4528,N
7129,N
1056,N
9010,N
8325,N
8070,N
2038,N
5521,N
7658,N
8917,N
4665,N
5023,N
5517,N
7633,N
1770,N
242,N
7969,N
7257,N
3707,N
2618,N
8373,N
4362,N
5771,N
66,N
6474,N
150,N
86,N
404,N
3657,N
6762,N
5880,N
7509,N
159,N
6428,N
2199,Y
2612,N
1622,N
2712,N
7172,N
7448,N
7458,N
8492,N
8230,N
5456,N
4924,N
795,N
7637,N
7331,N
910,N
4107,Y
2309,Y
5366,N
1107,N
7361,N
5303,N
4562,N
5969,N
1696,N
229,N
3377,N
2976,N
7074,N
2289,N
6463,N
3717,N
7805,N
8542,N
6455,N
3085,N
4515,N
3839,N
8580,N
7669,N
7389,N
3217,N
5590,N
1341,N
4811,N
2699,N
4600,N
3738,N
1892,N
8604,N
4468,N
463,N
2297,N
7086,N
5982,N
627,Y
6902,N
8623,N
7099,N
5457,N
7296,N
7667,N
1859,N
4393,N
240,N
3800,N
3634,N
8879,N
7401,N
490,N
2104,N
1593,N
2945,N
2654,N
4208,N
8477,N
120,N
963,N
3251,N
5260,N
1146,N
787,N
4479,N
3075,N
8796,N
4478,N
3728,N
1999,N
8231,N
7826,N
6231,N
5889,N
2698,N
6588,N
8644,N
9027,Y
2673,N
3238,N
7938,N
9203,N
6788,N
2702,N
1449,N
1231,N
4509,N
4729,N
7959,Y
6401,N
1302,N
4644,N
693,N
6741,N
8755,N
3276,N
7581,N
3157,N
1184,N
5650,N
7548,N
5153,N
6424,N
1576,Y
2726,N
5723,N
7780,N
1764,N
3197,N
4435,N
3577,N
1337,N
4204,N
4841,N
6481,N
2442,N
1371,N
2374,N
7542,Y
8692,N
194,N
3725,N
8985,N
3161,N
6630,N
8547,N
8647,N
7139,N
7270,N
3113,N
3566,N
7884,N
5069,N
1091,Y
4324,N
1194,N
1346,N
5556,N
2622,N
4317,N
8802,N
2951,N
8888,N
6940,N
2523,N
2265,N
7133,N
2212,N
3254,N
3771,N
2620,N
9140,N
4724,N
358,N
6926,N
4325,N
5955,N
3636,N
4177,N
9202,N
6010,N
311,N
4105,N
1208,N
835,N
8531,N
8118,N
8262,N
433,N
4292,N
557,N
1526,N
7546,N
6237,N
140,N
6312,N
3708,N
1408,N
1271,N
3921,N
570,N
6371,N
5627,N
7502,N
6436,N
5017,N
9098,N
3702,N
6999,N
2183,Y
7829,N
1089,N
3434,N
6672,N
7704,N
2259,N
6416,N
1803,N
4453,N
5462,N
5856,N
114,N
4046,N
2869,N
4958,N
4655,N
9046,N
8747,N
3199,N
1969,N
6909,N
4637,N
3688,N
1667,N
3149,N
7888,N
7815,N
3175,N
3475,N
1853,N
906,N
1829,N
3860,N
2339,N
3613,N
110,N
5422,N
2834,N
8123,N
5672,N
2908,N
297,N
4016,N
5015,N
2469,N
5059,N
8079,N
366,Y
6339,N
4992,N
867,N
6411,N
224,N
1894,N
3565,N
5471,N
9014,N
5536,N
5263,N
1308,N
149,N
2359,N
7531,N
7970,N
6445,N
5450,N
9005,Y
7111,N
5718,N
6160,N
1229,N
1241,N
5870,N
3690,N
1147,N
6124,N
854,N
2454,N
7836,N
7097,N
6507,N
2066,Y
4223,N
4097,N
8453,N
2586,N
7886,N
4245,N
6841,N
2603,N
928,N
4180,N
6405,N
1356,N
2445,N
2060,N
5088,N
49,N
9,N
8525,N
91,N
839,N
6667,N
4919,N
7564,N
3604,N
6097,N
5744,N
3923,N
4610,N
5960,N
3590,N
1981,N
7612,N
8856,N
7479,N
8187,N
7250,Y
2506,N
9052,N
2088,N
8179,N
357,N
60,N
5687,N
5964,N
2933,N
250,N
3385,N
3112,N
4587,N
8143,N
2883,N
7011,N
529,N
2352,N
8979,N
6238,N
1977,N
4868,N
1411,N
2611,N
7601,N
4407,N
2277,N
7533,N
4768,N
2136,N
3733,N
5565,N
9051,N
1503,N
3691,N
8460,N
8482,N
6152,N
5656,N
7858,N
8817,N
6149,N
5202,N
7763,N
8605,N
8550,N
1196,N
7408,N
8845,N
915,Y
4964,N
7579,N
6568,N
4333,N
4392,N
4671,N
1142,N
6767,N
5030,N
9093,N
7380,N
8513,N
6218,N
1499,N
3863,N
8427,N
392,N
6294,Y
9015,N
808,N
1265,N
2655,N
3873,N
2549,N
10,N
3622,N
5335,N
5691,N
7016,N
791,N
2424,N
7976,N
1454,N
7179,N
8699,N
6990,N
1626,N
2659,N
582,N
8185,N
7191,N
6126,N
4327,N
5454,N
7786,N
6333,N
6687,N
763,N
8128,N
2131,N
4820,N
5176,N
8987,N
4918,N
2724,N
6715,N
2669,N
2283,N
1270,N
6161,N
4456,Y
7892,N
1692,N
950,N
1974,N
7547,N
6875,N
9106,N
2560,N
2483,N
6587,N
7399,Y
5213,N
7195,N
2615,N
1756,N
2248,N
7056,N
208,N
6809,N
7963,N
3058,N
5975,N
6233,N
5852,N
8023,N
7997,N
1392,N
1221,N
9172,N
4580,N
2527,N
2706,N
8859,N
6485,N
1943,N
2843,N
8146,N
287,Y
32,N
6935,N
7851,N
4063,N
6185,N
1644,N
8343,N
1013,N
6220,N
6549,N
8989,N
8053,N
2664,N
4952,N
1728,N
533,N
7764,N
2704,N
3160,N
8566,N
2119,N
455,N
5733,N
7025,N
936,N
3139,N
408,N
792,N
7978,N
7537,N
5485,N
5414,N
5309,N
1262,N
7090,N
5632,N
1632,N
5941,N
8074,N
1191,N
4400,N
3654,N
160,N
8380,N
6245,N
4855,N
2260,N
5480,N
7634,N
519,N
2765,N
5913,N
7341,N
7797,Y
1786,N
2275,N
2718,N
7032,N
745,N
4029,N
4870,N
2355,N
3021,N
7327,N
7441,N
4720,N
850,N
3114,N
1854,N
4497,N
2238,N
6452,N
6199,N
2776,N
7088,N
2975,N
8338,N
2308,N
8021,N
2075,N
2314,N
1399,N
5562,N
7885,N
2791,N
858,N
7706,N
4463,N
5872,N
1941,N
5425,N
5917,N
5767,N
9103,N
7779,N
8114,N
4055,N
7673,N
5070,N
7799,N
4434,N
8564,N
1522,N
9124,N
6168,N
7934,N
1669,N
6671,N
6262,N
5368,N
7846,N
7960,N
407,N
3295,N
4883,N
7316,N
4316,N
6279,N
540,N
920,N
6437,N
8173,N
1910,N
5926,N
6402,N
7325,N
7725,N
7614,N
3592,N
5759,N
3811,N
758,N
183,N
1380,N
1175,N
6489,N
4293,N
8342,N
2667,Y
4550,N
8581,N
6939,N
5764,N
1385,N
5807,N
2957,N
6881,N
973,N
7164,N
2780,N
7752,N
2163,N
2342,N
5128,N
6289,N
2604,N
2680,N
5661,N
3025,N
8446,N
4381,N
5357,N
435,N
4337,N
3911,N
9059,N
